thesis,subject
"

Sous-groupes boreliens des groupes de Lie.","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Low Regularity Stability for Subcritical Generalized Korteweg-de Vries Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Equidistribution of Random Walks on Nilpotent Lie Groups and Homogeneous Spaces","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

The Quantum Teichmüller Space as a Noncommutative Algebraic Object",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Geometric methods for Image Registration and Analysis",Mathematics Subject Classification: 51—Geometry
"

Hyperbolic Geometry and Canonical Triangulations in Dimension Three",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Generische Unterstützung von Multi-View-Entwurfsumgebungen",Mathematics Subject Classification: 68—Computer science
"

Learning to Map Sentences to Logical Form",Mathematics Subject Classification: 68—Computer science
"

Fabricating Custom-Shaped Thin-Film Interactive Surfaces",Mathematics Subject Classification: 68—Computer science
"

Biomechanical Models for Human-Computer Interaction",Mathematics Subject Classification: 68—Computer science
"

Novel Devices and Interaction Concepts for Fluid Collaboration",Mathematics Subject Classification: 68—Computer science
"

Entwicklung kooperativer graphisch-interaktiver Anwendungen",Mathematics Subject Classification: 68—Computer science
"

Physical Interaction Concepts for Knowledge Work Practices",Mathematics Subject Classification: 68—Computer science
"

Mobile Interaction with Large Multimedia Information Spaces",Mathematics Subject Classification: 68—Computer science
"

Entwicklung multipler Benutzerschnittstellen für eine Anwendung",Mathematics Subject Classification: 68—Computer science
"

Usable Access Control",Mathematics Subject Classification: 68—Computer science
"

Integral Manifolds of the Charged Three-Body Problem",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Pseudo-Riemannian G-Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Localized states in the transition to turbulence in plane Poiseuille flow and thermal boundary layers",Mathematics Subject Classification: 76—Fluid mechanics
"

Correlation functions and fidelity decay in chaotic systems",Mathematics Subject Classification: 65—Numerical analysis
"

Localized Turbulence in Pipe Flow",Mathematics Subject Classification: 76—Fluid mechanics
"

Elektrische Quadrupolwechselwirkungen von 20F (T1/2= 11 sek) in MgF2-Einkristallen","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

",Mathematics Subject Classification: 14—Algebraic geometry
"

Hasse-Weil inequality and primality tests in the context of curves of genus 2",Mathematics Subject Classification: 14—Algebraic geometry
"

Homotetik hareketler altında Holditch teoreminin iki kapalı eğriye ve bir açık eğriye (Holditch hilalleri) genelleştirilmesi",Mathematics Subject Classification: 53—Differential geometry
"

On the motion of Frenet frame of a space curve",Mathematics Subject Classification: 53—Differential geometry
"

Studies on the ascending chain condition for $F$-pure thresholds",Mathematics Subject Classification: 14—Algebraic geometry
"

On zeta functions",Mathematics Subject Classification: 11—Number theory
"

Fourier coefficients of an adelic zeta function",Mathematics Subject Classification: 11—Number theory
"

Backup und Recovery in Datenbanksystemen : Verfahren, Klassifikation, Implementierung und Bewertung",Mathematics Subject Classification: 68—Computer science
"

Two applications of semiclassical techniques to open systems: transition
state theory and optical microcavities",Mathematics Subject Classification: 81—Quantum Theory
"

1-Parametreli Düzlemsel Hiperbolik Hareketler Altında Yüksek Mertebeden İvmeler ve Pol noktaları",Mathematics Subject Classification: 53—Differential geometry
"

Dual Kuaterniyon Katsayılı Matrisler",Mathematics Subject Classification: 53—Differential geometry
"

Dual Kuaterniyonlar ve Dual Kuaterniyonik Eğriler",Mathematics Subject Classification: 53—Differential geometry
"

Elliptic and Ellipsoidal Quantum Billiards",Mathematics Subject Classification: 81—Quantum Theory
"

Oktoniyonik Eğriler ve Karakteristik Özellikleri",Mathematics Subject Classification: 53—Differential geometry
"

Afin Cayley-Klein Düzleminde 1-Parametreli Hareketler",Mathematics Subject Classification: 53—Differential geometry
"

Die Energieflächen des Kowalewskaja-Kreisels",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Üç Boyutlu Galile Uzayında Kinematik",Mathematics Subject Classification: 53—Differential geometry
"

Düzlemsel Homotetik Hareketler Altında Kapalı Yörünge Eğrisinin Kutupsal Atalet Momenti için Holditch Tipi Teoremler",Mathematics Subject Classification: 53—Differential geometry
"

On the quantum mechanics of classically non-integrable Hamiltonian systems",Mathematics Subject Classification: 81—Quantum Theory
"

Das analytische Verhalten thermodynamischer Größen an Phasenübergängen","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

On the Geometry of Hypersurfaces in an Indefinite Kähler Manifold",Mathematics Subject Classification: 53—Differential geometry
"

Study of group orders of elliptic curves",Mathematics Subject Classification: 11—Number theory
"

Brauer groups, Mackey and Tambara functors on profinite groups, and
2-dimensional homological algebra",Mathematics Subject Classification: 14—Algebraic geometry
"

Fano threefolds with Picard number 2 in positive characteristic",Mathematics Subject Classification: 14—Algebraic geometry
"

Studies on quantum cohomology rings",Mathematics Subject Classification: 14—Algebraic geometry
"

Curves with Many Rational Points",Mathematics Subject Classification: 14—Algebraic geometry
"

Studies on local properties of multiplier ideals",Mathematics Subject Classification: 14—Algebraic geometry
"

Finitistic Conditions on the Group of Divisibility",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Studies on algebraic fiber spaces in positive characteristic",Mathematics Subject Classification: 14—Algebraic geometry
"

Hyperplane arrangements and determinants of period matrices",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

",Mathematics Subject Classification: 11—Number theory
"

Complete intersections of hypersurfaces: the Fermat case and the quadric case",Mathematics Subject Classification: 14—Algebraic geometry
"

Faster Secure Matrix Computations over Homomorphic Encryption",Mathematics Subject Classification: 12—Field theory and polynomials
"

On Siegel modular forms of degree two",Mathematics Subject Classification: 11—Number theory
"

On l-adic representations attached to automorphic forms",Mathematics Subject Classification: 11—Number theory
"

Studies of Galois rigidity of profinite fundamental groups",Mathematics Subject Classification: 11—Number theory
"

On the structure of the Moduli space of supersingular Abelian varieties",Mathematics Subject Classification: 11—Number theory
"

The generalized Whittaker functions for the standard representations of SU(2,1)",Mathematics Subject Classification: 11—Number theory
"

Multiple sine functions and multiple gamma functions",Mathematics Subject Classification: 11—Number theory
"

On Siegel Modular Forms",Mathematics Subject Classification: 11—Number theory
"

Spectra and Zeta Functions for Arithmetic Groups",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 11—Number theory
"

Semi-local units modulo cyclotomic units",Mathematics Subject Classification: 11—Number theory
"

On some algebraic properties of CM-types and CM-fiels and their reflexes",Mathematics Subject Classification: 11—Number theory
"

Spherical functions associated to the principal series representations of SL(3,R) and higher rank Epstein zeta functions",Mathematics Subject Classification: 11—Number theory
"

Beukers' integral and the non-quadraticity measure for the values of
logarithm at rational points",Mathematics Subject Classification: 11—Number theory
"

Fourier expansion of holomorphic Siegel modular forms along the minimal parabolic subgroup: The case of genus 3 and n",Mathematics Subject Classification: 11—Number theory
"

Spherical functions for the semisimple symmetric pair: (Sp(2,R),SL(2,C))",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 11—Number theory
"

The structures of genearlized principal series representations of SL(3,R) and related Whittaker functions",Mathematics Subject Classification: 11—Number theory
"

Geographic and Social Space in Latent Factor Models : Four Essays",Mathematics Subject Classification: 62—Statistics
"

Econometric Analysis of Growth and Convergence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Über Sylowgruppen der symmetrischen Gruppe",Mathematics Subject Classification: 20—Group theory and generalizations
"

The Lefschetz hyperplane section theorem for etale homotopy groups",Mathematics Subject Classification: 11—Number theory
"

Finite $\Lambda$-submodules of Selmer gropus of Albeian varieties over cyclotomic $Z_p$-extensions",Mathematics Subject Classification: 11—Number theory
"

The effective surjectivity of mod 1 Galois representations of 1- and 2-dimensional abelian varieties with trivial endomorphism ring",Mathematics Subject Classification: 11—Number theory
"

Siegel-Whittaker functions on $SO_o(2,q)$ for class one principal series representations",Mathematics Subject Classification: 11—Number theory
"

Andrianov's L-function associated to Siegel wave forms of degree two",Mathematics Subject Classification: 11—Number theory
"

On the non-acyclic Reidemeister torsion for knots",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Mod p vanishing theorem of Seiberg-Witten invariants for 4-manifolds with Zp-actions","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Homology cobordism group of homology 3-spheres",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Semi-groups of operators in locally convex spaces",Mathematics Subject Classification: 47—Operator theory
"

Mathematical modeling, analysis, and simulation of trace gas sensors",Mathematics Subject Classification: 65—Numerical analysis
"

Generalized Whittaker functions for degenerate principal series of GL(4,R)",Mathematics Subject Classification: 11—Number theory
"

Fourier-Jacobi type spherical functions on Sp(2,R)",Mathematics Subject Classification: 11—Number theory
"

Integration of Spatial Vector Data in Enterprise Relational Database Environments",Mathematics Subject Classification: 68—Computer science
"

Hilbert modular surfaces with pg ≤ 1",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 68—Computer science
"

On the mu-invariants in Iwasawa theory of elliptic curves",Mathematics Subject Classification: 11—Number theory
"

Transfer-of-approximation Approaches for Subgrid Modeling",Mathematics Subject Classification: 65—Numerical analysis
"

Principal series and generalized principal series Whittaker functions with peripheral K-types on the real symplectic group of rank 2",Mathematics Subject Classification: 11—Number theory
"

Approximate Multi-Parameter Inverse Scattering Using Pseudodifferential Scaling",Mathematics Subject Classification: 86—Geophysics
"

Verfahren zur Verarbeitung von XML-Werten in SQL-Anfrageergebnissen",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Construction algorithmique d\'un collage efficace pour les homéomorphismes d\'une surface à bord",Mathematics Subject Classification: 54—General topology
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Homologie instanton-symplectique : somme connexe, chirurgie de Dehn et applications induites par cobordismes",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Geometric properties of Anosov representations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Hyperideal Polyhedra in Hyperbolic 3-Spaces",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Optimization-Based Models and Algorithms for Routing and Scheduling with Time Window Constraints","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Quantum Hyperbolic Geometry in Dimension 2 and 3",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Cancer Diagnosis and Prognosis via Linear-Programming-Based Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Extremer Relation Extraction: Interactive Learning of Relation Extractors with Weak Supervision",Mathematics Subject Classification: 68—Computer science
"

Nonlinear Approximation Method for Solving Stochastic, Dynamic Resource Allocation Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Involutions et fibrés de Seifert dans les variétés de dimension 3",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

A Primal Partitioning Solution for the Multicommodity Network Flow Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Volume minimal et rigidité différentielle",Mathematics Subject Classification: 54—General topology
"

Topologie des variétés de basse dimension",Mathematics Subject Classification: 54—General topology
"

Mitigating Failure Risk in an Aging Electric Power Transmission System","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Dynamic Control of Spatial Resource Allocation Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Sur l'espace des homéomorphismes de Brouwer",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Symplectic fillings of virtually overtwisted contact structures on lens spaces",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Constructive and Destructive Optimization Methods for Predicative Ensemble Learning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Dynamic Routing and Service Network Design for LTL Motor Carriers","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Variance Reduction via an Approximating Markov Process",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Generation of Feasible Descent Directions in Continuous Time Linear Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Eigenvalue varieties of abelian trees of groups and link-manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Intermodal pricing and operations using network flow techniques","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Contributions to the Theory of Optimal Stopping for One-Dimensional Diffusions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

An improved pure network model for railroad freight car distribution","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Gasoline shortfall management : user behavior and policy analysis","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Network design algorithms with applications to freight transportation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

An optimization based bidding process : a new framework for shipper-carrier relationships","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The importance of being mobile: An aggregate demand analysis of modal shares by income groups","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Framework for Representing and Solving Dynamic Resource Transformation Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Un cas particulier de la conjecture de Weinstein en grande dimension",Mathematics Subject Classification: 53—Differential geometry
"

Ricci flow on cone surfaces and a three-dimensional expanding soliton",Mathematics Subject Classification: 53—Differential geometry
"

Higher-dimensional Reidemeister torsion invariants for cusped hyperbolic 3-manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Adaptive Dynamic Programming for Aging and Replenishment Processes","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Compactifications of actions on products of CAT(-1) spaces",Mathematics Subject Classification: 53—Differential geometry
"

Torsion de Reidemeister pour les variétés hyperboliques",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Noeuds géométriquement libres et rigidités topologique des variétés en dimension 3",Mathematics Subject Classification: 55—Algebraic topology
"

Maximal Torus Actions on Moment-angle manifolds",Mathematics Subject Classification: 55—Algebraic topology
"

Framework-specific modeling languages",Mathematics Subject Classification: 68—Computer science
"

Suites exactes en cohomologie bornée réelle",Mathematics Subject Classification: 55—Algebraic topology
"

Classification of Tight Contact Structures on Some Seifert Manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

On the slice-ribbon conjecture for Montesinos knots",Mathematics Subject Classification: 54—General topology
"

Algorithms for Deterministic and Stochastic Scheduling","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Sur la stabilité, l'existence et l'unicité des structures de contact en dimension 3",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Programmability of continuous and discrete network equilibria","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Probably Approximately Correct (PAC) Exploration in Reinforcement Learning",Mathematics Subject Classification: 68—Computer science
"

Grid homology in lens spaces",Mathematics Subject Classification: 54—General topology
"

Predicting Performance Across Compilations",Mathematics Subject Classification: 68—Computer science
"

Dynamic Programming Approximations for Dynamic Resource Allocation Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Tail Mutual Information of Vine Copulas",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Higher Order Tail Dependence of Archimedean Copulas with Rapidly Varying Tails",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Multivariate Discrete Phase-Type Distributions with Their Applications",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On Stochastic Network Design - Modeling Approaches and Solution Techniques","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Speicherung und Indexierung komplexer Objekte in objektrelationalen Datenbank-Management-Systemen",Mathematics Subject Classification: 68—Computer science
"

Konzept und Sprache für die Archivierung in Datenbanksystemen",Mathematics Subject Classification: 68—Computer science
"

Unterstützung komplexer Datenstrukturen in SQL-Norm und objektrelationalen Datenbanksystemen",Mathematics Subject Classification: 68—Computer science
"

Discrete-time signals : uncertainty relations, wavelets, and linear system modeling","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Reducing Load Delay to Improve Performance of Internet-Computing Programs",Mathematics Subject Classification: 68—Computer science
"

Composite-Variable Modeling for Large-Scale Problems in Transportation and Logistics","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 46—Functional analysis
"

Knot invariants in embedded contact homology",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Multivariate Compound Point Processes with Drifts",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Transfer learning algorithms for image classification",Mathematics Subject Classification: 68—Computer science
"

Aspektorientierte Datenhaltung in Produktkonfiguratoren – Anforderungen, Konzepte und Realisierung",Mathematics Subject Classification: 68—Computer science
"

Datenbankmigration - Methodik und Software-Unterstützung",Mathematics Subject Classification: 68—Computer science
"

Konzept, Realisierung und Anwendung nutzerdefinierter Replikation in mobilen Datenbanksystemen",Mathematics Subject Classification: 68—Computer science
"

Schema Free Querying of Semantic Data",Mathematics Subject Classification: 68—Computer science
"

Speech Input in Multimodal Environments: Effects of Perceptual Structure on Speed Accuracy, and Acceptance",Mathematics Subject Classification: 68—Computer science
"

Context-Dependent Privacy and Security Management on Mobile Devices",Mathematics Subject Classification: 68—Computer science
"

Reorganisation von Datenbanken - Auslöser, Verfahren, Nutzenermittlung",Mathematics Subject Classification: 68—Computer science
"

Formal Power Series and Umbral Chromatic Polynomials of Graphs","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

An Intelligent Broker Architecture for Pervasive Context-Aware Systems",Mathematics Subject Classification: 68—Computer science
"

Leveraging Artificial Intelligence to Advance Problem-Solving with Quantum Annealers",Mathematics Subject Classification: 68—Computer science
"

On Connectionism and the Problem of Correspondence",Mathematics Subject Classification: 68—Computer science
"

Handling variants and adaption along the life cycle of event-aware workflows",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Ein formal spezifiziertes objektorientiertes Datenmodell mit Anfragesprache und algebraischer Optimierung",Mathematics Subject Classification: 68—Computer science
"

Verteilung globaler Anfragen auf heterogene Stromverarbeitungssysteme",Mathematics Subject Classification: 68—Computer science
"

Flexible Live-Migration zur dienstgütebasierten Ressourcenverwaltung in mandantenfähigen Datenbanksystemen",Mathematics Subject Classification: 68—Computer science
"

Die Konfigurierung modular aufgebauter Datenbankbetriebssysteme",Mathematics Subject Classification: 68—Computer science
"

Enhancing Semantic Web Data Access",Mathematics Subject Classification: 68—Computer science
"

Inversibilite des noeuds de Montesinos",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Systematische Konstruktion von Workflow-Typen für Workflow-Management-Anwendungen",Mathematics Subject Classification: 68—Computer science
"

Design for an Increasingly Protean Machine",Mathematics Subject Classification: 68—Computer science
"

A federated multimedia database system",Mathematics Subject Classification: 68—Computer science
"

Jamming Robotics: Grasping, Manipulating, and Structure",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

A virtualization approach to scalable enterprise content management",Mathematics Subject Classification: 68—Computer science
"

Optimierung datenintensiver Workflows: Konzepte und Realisierung eines heuristischen, regelbasierten Optimierers",Mathematics Subject Classification: 68—Computer science
"

Adaptive und wandlungsfähige IT-Architektur für Produktionsunternehmen",Mathematics Subject Classification: 68—Computer science
"

Konzepte und Techniken der Datenversorgung für komponentenbasierte Informationssysteme",Mathematics Subject Classification: 68—Computer science
"

Verarbeitung ortsbezogener Anfragen in lose gekoppelten, föderierten Systemen : Konzeption, Realisierung, Bewertung",Mathematics Subject Classification: 68—Computer science
"

Probabilistic information retrieval in a distributed heterogeneous environment",Mathematics Subject Classification: 68—Computer science
"

Integration von Data Mining und Online Analytical Processing: Eine Analyse von Datenschemata, Systemarchitekturen und Optimierungsstrategien",Mathematics Subject Classification: 68—Computer science
"

Die zuverlässige Ausführung von Workflows : eine kompensationsbasierte Fehler- und Ausnahmebehandlung für Workflow-Management-Systeme",Mathematics Subject Classification: 68—Computer science
"

Infinite RAAM: Initial Explorations into a Fractal Basis for Cognition",Mathematics Subject Classification: 68—Computer science
"

Trace-Based Analyses and Optimizations for Network Storage Servers",Mathematics Subject Classification: 68—Computer science
"

Supporting Multi-Tenancy in Relational Database Management Systems for OLTP-style Software as a Service Applications",Mathematics Subject Classification: 68—Computer science
"

Query Processing Concepts and Techniques for Set Containment Tests",Mathematics Subject Classification: 68—Computer science
"

Business Impact Analysis - Konzept und Realisierung einer ganzheitlichen Geschäftsanalyse",Mathematics Subject Classification: 68—Computer science
"

Ein umfassendes Umgebungsmodell als Integrationsstrategie für ortsbezogene Daten und Dienste",Mathematics Subject Classification: 68—Computer science
"

A service-oriented integration platform for flexible information provisioning in the real-time factory",Mathematics Subject Classification: 68—Computer science
"

Design and implementation of a model-driven Earth observation integration framework",Mathematics Subject Classification: 68—Computer science
"

Konzepte und Realisierung einer kontextbasierten Intranet-Suchmaschine",Mathematics Subject Classification: 68—Computer science
"

Incremental Approaches to the Combined Evolution of a Robot\'s Body and Brain",Mathematics Subject Classification: 68—Computer science
"

Model-based engineering of web applications : the flashWeb method",Mathematics Subject Classification: 68—Computer science
"

Synchronisation in Mehrrechner-Datenbank-Systemen : Konzepte, Realisierungsformen u. quantitative Bewertung",Mathematics Subject Classification: 68—Computer science
"

Evolutionary Algorithms and Emergent Intelligence",Mathematics Subject Classification: 68—Computer science
"

Representation Rings of Semidirect Products of Tori by Finite Groups",Mathematics Subject Classification: 55—Algebraic topology
"

A Multilinear (Tensor) Algebraic Framework for Computer Graphics, Computer Vision, and Machine Learning",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Iterative Combinatorial Auctions: Achieving Economic and Computational Efficiency","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Artificial Animals for Computer Animation: Biomechanics, Locomotion, Perception, and Behavior",Mathematics Subject Classification: 68—Computer science
"

Release Management in Free and Open Source Software Ecosystems",Mathematics Subject Classification: 68—Computer science
"

New Concepts for Parallel Object-Relational Query Processing",Mathematics Subject Classification: 68—Computer science
"

Verwaltung von zeitbezogenen Daten und Sensordatenströmen",Mathematics Subject Classification: 68—Computer science
"

Änderungspropagation für autonome und heterogene Informationssysteme",Mathematics Subject Classification: 68—Computer science
"

Robust and Flexible H.264 Video Streaming Techniques","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Linear Diophantine Equations: Integration of Disaggregation with LLL algorithm","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Correspondence-based Analysis of 3D Deformable Shapes: Methods and Applications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Advanced Manufacturing Analytics - Datengetriebene Optimierung von Fertigungsprozessen",Mathematics Subject Classification: 68—Computer science
"

Das ASCEND-Modell zur Unterstützung kooperativer Prozesse",Mathematics Subject Classification: 68—Computer science
"

Flexible processing of streamed context data in a distributed environment",Mathematics Subject Classification: 68—Computer science
"

Effects of Brand Attachment on Consumer Intention to Use Commercial Sharing Systems: Implications for Fashion Industry","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A new method of measuring the angular motion of a spinning projectile in
flight",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Algoritmos Para Rastreamento De Alvos Em Áreas Quantizadas Com Redes De Sensores Sem Fio",Mathematics Subject Classification: 68—Computer science
"

Properties of Generalized Method of Moment estimators in representative agent asset pricing models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Labor Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Geometry and photometry in 3D visual recognition","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Inventing Theoretical Terms in Inductive Learning",Mathematics Subject Classification: 68—Computer science
"

Robust Control Synthesis via Mathematical Programming Techniques",Mathematics Subject Classification: 93—Systems theory; control
"

Optimal Control of Distributed Parameter Systems Using Multilevel Techniques",Mathematics Subject Classification: 93—Systems theory; control
"

The Integration Of System Identification And System Optimization",Mathematics Subject Classification: 93—Systems theory; control
"

Novos Métodos Simpliciais em Computaçìo Gráfica",Mathematics Subject Classification: 68—Computer science
"

Turbulence Ingestion Noise of Open Rotors",Mathematics Subject Classification: 76—Fluid mechanics
"

",Mathematics Subject Classification: 93—Systems theory; control
"

Intelligent Systems for Video Analysis and Access over the Internet","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Dynamic Portfolio Selection for Asset-Liability Management","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Markdown Money Policies in Textiles and Clothing Supply Chains: A Multi-Methodological Study","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Wavelet Algorithms for Illumination Computations",Mathematics Subject Classification: 68—Computer science
"

Visualisation distante temps-réel de grands volumes de données",Mathematics Subject Classification: 68—Computer science
"

Advanced Video Coding Techniques for Internet Streaming and DVB Applications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Geometric Discretization through Primal-Dual Meshes",Mathematics Subject Classification: 68—Computer science
"

Conformal Geometry Processing",Mathematics Subject Classification: 68—Computer science
"

Calculus of Affine Structures and Applications for Isosurfaces",Mathematics Subject Classification: 51—Geometry
"

Visual Support for Safety Analysis",Mathematics Subject Classification: 68—Computer science
"

Virtual Reality Methods for Research in the Geosciences",Mathematics Subject Classification: 68—Computer science
"

A mobile data management architecture for interoperability of resource and context data",Mathematics Subject Classification: 68—Computer science
"

Object Matching on Real-world Problems.",Mathematics Subject Classification: 68—Computer science
"

Evolution von Ontologien in den Lebenswissenschaften",Mathematics Subject Classification: 65—Numerical analysis
"

Evolution von ontologiebasierten Mappings in den Lebenswissenschaften",Mathematics Subject Classification: 68—Computer science
"

Semantic Enrichment of Ontology Mappings",Mathematics Subject Classification: 68—Computer science
"

A Computational Model for the Analysis of Arguments",Mathematics Subject Classification: 68—Computer science
"

Scalable Human-Centered Decision Making Processes in Virtual Environments",Mathematics Subject Classification: 68—Computer science
"

Visualization and Analysis Using Multiresolution Methods for Data Reduction in Turbulence, Astronomy, and Cosmology",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Iterative Erzeugung glatter Interpolanten",Mathematics Subject Classification: 68—Computer science
"

Visualisation scientifique interactive de grands volumes de données : Pour une approche perceptive",Mathematics Subject Classification: 68—Computer science
"

Variational Design of Rational Bézier Curves and Surfaces",Mathematics Subject Classification: 68—Computer science
"

Feature Detection in the Environmental Sciences",Mathematics Subject Classification: 68—Computer science
"

Morphing multirésolution de courbes",Mathematics Subject Classification: 65—Numerical analysis
"

The Digital Workshop: Interactive Modeling and Visualization in Immersive Environments",Mathematics Subject Classification: 68—Computer science
"

Visualisation de champs scalaires guidée par la topologie",Mathematics Subject Classification: 68—Computer science
"

Stabilitätsanalyse von Freiformflächen",Mathematics Subject Classification: 68—Computer science
"

Visual Analytics in Scalable Visualization Environments",Mathematics Subject Classification: 68—Computer science
"

Visual Analysis Methods for Exploration of Static and Dynamic Networks",Mathematics Subject Classification: 68—Computer science
"

Building a foundation for human centric multi-dimensional data analysis",Mathematics Subject Classification: 68—Computer science
"

The Algorithmic Beauty of Cities - Interactive Modeling and Realtime Visualization of Compact Procedural Descriptions",Mathematics Subject Classification: 68—Computer science
"

Shape Representations for Image-based Applications",Mathematics Subject Classification: 68—Computer science
"

Interactive Image-Based 3D Reconstruction Techniques for Application Scenarios at Different Scales",Mathematics Subject Classification: 68—Computer science
"

Quad Layouts – Generation and Optimization of Conforming Quadrilateral Surface Partitions",Mathematics Subject Classification: 68—Computer science
"

High Quality Surface Generation and Efficient Multiresolution Editing Based on Triangle Meshes",Mathematics Subject Classification: 68—Computer science
"

Basic Actuarial Credibility Models: Evaluations And Extensions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Efficient Fitting of Smooth Parametric Surfaces to 3D Data",Mathematics Subject Classification: 68—Computer science
"

Implizite Darstellung von Parallelität auf der Ebene des Programmiermodells",Mathematics Subject Classification: 68—Computer science
"

Kontext-sensitive Lastbalancierung",Mathematics Subject Classification: 68—Computer science
