thesis,subject
"

Hopfield Neural Lattice Models",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Sur les déformations isomonodromiques et la stabilité des équations différentielles",Mathematics Subject Classification: 34—Ordinary differential equations
"

Structure of attractors and estimates of their fractal dimension",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Evolution Equation for a Thin Epitaxial Film on a Deformable Substrate",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Sistemas gradientes, decomposição de Morse e funções de Lyapunov sob
perturbação (Gradient systems, Morse decomposition and Lyapunov functions under
perturbations)",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Stochastic (functional) differential equations with irregular coefficients and their related problems",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On the Meromorphic Non-Integrability of the Planar Three-Body Problem",Mathematics Subject Classification: 34—Ordinary differential equations
"

Integrability of differential equations",Mathematics Subject Classification: 34—Ordinary differential equations
"

Jacobiennes généralises réelles et  systèmes intégrables","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

r-s structure bi-hamiltonienne, Sparabilité, Paires de Lax et Intégrabilité","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Variétés invariantes dégénérées des systèmes complètement intégrables","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Feuilletages elliptiques quadratiques plans et leurs perturbations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On the Algebraic Integrability and Non Integrability of Hamiltonian Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Bifurcations of invariant manifolds in the generalized Hnon-Heiles system","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Dynamics of Chemotherapy Models with Variable Infusion and Time Delays",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Some Inverse Problems in Hyperbolic Partial Differential Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Bifurcations of Symmetric Planar Vector Fields",Mathematics Subject Classification: 34—Ordinary differential equations
"

Some results on stability of stochastic partial differential equations with delay",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Inverse problems on Riemannian manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Upper Bounds on the Number of the Scattering Poles",Mathematics Subject Classification: 35—Partial differential equations
"

Computational Aspects of the Numerical Solution of Stochastic Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Numerical study of stochastic differential equations",Mathematics Subject Classification: 65—Numerical analysis
"

Efficient Estimation Methods of Stochastic Price Sensitivities of Financial Derivatives with Discontinuous Payoff in the Black-Scholes Model",Mathematics Subject Classification: 65—Numerical analysis
"

An Alternate Quadrant Interlocking Factorization for Parallel Computation of Linear Systems",Mathematics Subject Classification: 65—Numerical analysis
"

Spectral/hp Element Method for Asymptotic Analysis of Periodic Structures",Mathematics Subject Classification: 65—Numerical analysis
"

h-p spectral element methods for elliptic problems on non-smooth domains using parallel computers",Mathematics Subject Classification: 65—Numerical analysis
"

h-p Spectral Element Methods for Three Dimensional Elliptic Problems on non-smooth Domains using Parallel Computers",Mathematics Subject Classification: 35—Partial differential equations
"

Generic Uniqueness in Polarization Tomography","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Variational Approaches for Photo-Acoustic Tomography",Mathematics Subject Classification: 65—Numerical analysis
"

Some uniqueness results in tensor tomography","Mathematics Subject Classification: 44—Integral transforms, operational calculus"
"

Support Theorems for Certain Ray Transforms","Mathematics Subject Classification: 44—Integral transforms, operational calculus"
"

Sonar Transforms","Mathematics Subject Classification: 44—Integral transforms, operational calculus"
"

Optimally Matched Wavelets",Mathematics Subject Classification: 46—Functional analysis
"

Nonconforming Least-Square Spectral Element Method for
Parabolic Partial Differential Equation with Non-Smooth Data
and Application to Finance",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical Analysis of Singularly Perturbed Differential-Difference Equations with Delay as well as Advance",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical analysis of singularly perturbed differential-difference turning point problems",Mathematics Subject Classification: 65—Numerical analysis
"

Nonnegative Moore-Penrose inverses of operators between Hilbert spaces",Mathematics Subject Classification: 46—Functional analysis
"

Reconstruction of a class of fluid flows by variational methods and inversion of integral transforms in tomography",Mathematics Subject Classification: 35—Partial differential equations
"

Interval Linear Programs in Infinite Dimensional Spaces","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

SOME TOPICS IN GENERALIZED INVERSE NONNEGATIVITY AND INTERVALS OF MATRICES",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Approximation and Localization of Eigenelements",Mathematics Subject Classification: 46—Functional analysis
"

Approximation Methods for Non-linear ill-posed Hammerstein Type Operator Equations",Mathematics Subject Classification: 46—Functional analysis
"

On Statistical Properties of Non-Linear Functionals of Random Fields",Mathematics Subject Classification: 62—Statistics
"

Tauberian theorems for random fields with singularity in spectrum.",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Statistical Analysis of Long-Range
Dependent Random Processes and
Fields",Mathematics Subject Classification: 62—Statistics
"

Lightweight Synchronous Stream Ciphers: From Mathematical and Statistical Analysis to Proposed Secure Protocols for Mobile Cloud Computing and RFID Applications",Mathematics Subject Classification: 62—Statistics
"

Estimates of functionals from stationary processes with missing observations.",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Estimates of functionals from harmonizable processes.",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Estimates of Functionals on Multidimensional Stationary Processes under Uncertainties",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Extreme points of the Vandermonde determinant in numerical approximation, random matrix theory and financial mathematics",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Identification in Financial Models with Time-Dependent Volatility and Stochastic Drift Components","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimates of functionals from processes with stationary increments",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On asymptotics of functionals of random fields with long-range dependence",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Contributions to regularization theory and practice of certain nonlinear inverse problems",Mathematics Subject Classification: 65—Numerical analysis
"

Inkorrektheitsphänomene und Regularisierung bei der Parameterschätzung in Jump-Diffusions-Prozessen",Mathematics Subject Classification: 65—Numerical analysis
"

PageRank in Evolving Networks and Applications of Graphs in Natural Language Processing and Biology",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Mixed-mode Just-in-time Sequencing Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Extreme points of the Vandermonde determinant and phenomenological modelling with power exponential functions",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Analytical and iterative methods of computing PageRank of networks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stochastic Processes in Functional Orlicz Spaces",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Asymptotic distributions of functionals of stochastic processes with long-range dependence and their statistical applications",Mathematics Subject Classification: 62—Statistics
"

Exponential Estimates of Distribution of Some Functionals from phi-sub-Gaussian Random Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Random Processes from the Classes V(phi,psi)  V(φ,ψ)",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Pre-Gaussian Random Processes and Estimating of Covariance Functions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Boundary-Value Problem with Random Initial Conditions and Functional Series from Orlicz Spaces",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Scaling properties of stochastic processes with applications to parameter estimation and sample path properties",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Local asymptotic properties of approximative maximum likelihood estimator of drift parameters in diffusion model",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Intersections of ruin probability functions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Subordinate Random Walks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Recurrence and transience property of some Markov chains",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Asymptotic behavior of solutions of stochastic differential equations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Harnack Inequalities for Some Levy Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Ruin probability for generalized risk processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Minimization of Linear Growth Functionals of Measure",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Limit Theorems For Backward Stochastic Equations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Increasing Markov Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Statistical analysis of Pearson diffusions with heavy-tailed marginal distributions",Mathematics Subject Classification: 62—Statistics
"

Symmetric functions on many-dimensional spaces",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Central limit theorems for random fields and some problems of statistics",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Asymptotic properties of the least square estimations in regression models with singular errors",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Functions with nondegenerate groups of regular points",Mathematics Subject Classification: 26—Real functions
"

The distribution of some functionals of the Chentsov field",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Strong Law of Large Numbers for Random Fields",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 65—Numerical analysis
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Exact tests for multiply-matched case-control studies",Mathematics Subject Classification: 62—Statistics
"

The Free Energy of Spherical Vector Spin Glasses",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Topological Aspects of Shrinkage Estimators Optimized under Various Decision Criteria",Mathematics Subject Classification: 62—Statistics
"

Bayes, Empirical Bayes and Accelerated Life Testing",Mathematics Subject Classification: 62—Statistics
"

Validity and Correctness of the Sequential Bootstrap",Mathematics Subject Classification: 62—Statistics
"

Some Generalizations of Local Rings",Mathematics Subject Classification: 16—Associative rings and algebras
"

Estimation of an Acceleration Function",Mathematics Subject Classification: 62—Statistics
"

Systematic Sampling in the Presence of Polynomial Trends",Mathematics Subject Classification: 62—Statistics
"

Linear Programming Algorithms for Optimal Integration of Surveys",Mathematics Subject Classification: 62—Statistics
"

Modelos longitudinais de grupos múltiplos multinàveis na Teoria da Resposta ao Item : métodos de estimaçìo e seleçìo estrutural sob uma perspectiva bayesiana",Mathematics Subject Classification: 62—Statistics
"

On Continuous-Time Generalized AR(1) Processes: Models, Statistical Inference, and Applications to Non-normal Time Series",Mathematics Subject Classification: 62—Statistics
"

Separation Index, Variable Selection and Sequential Algorithm for Cluster Analysis",Mathematics Subject Classification: 62—Statistics
"

Structured Factor Copulas and Tail Inference",Mathematics Subject Classification: 62—Statistics
"

Multivariate Extremal Dependence Risk Measures",Mathematics Subject Classification: 62—Statistics
"

Forecasting of nonlinear extreme quantiles using copula models",Mathematics Subject Classification: 62—Statistics
"

Teoria da Resposta ao Item para Dados Longitudinais",Mathematics Subject Classification: 62—Statistics
"

Converting Dependent Models Into Independent Ones, with Applications in Reliability and Biometry",Mathematics Subject Classification: 62—Statistics
"

Statistical Modelling and Inference for Discrete and Censored Familial Data",Mathematics Subject Classification: 62—Statistics
"

A Super-Population Approach to Multi-Stage Sampling",Mathematics Subject Classification: 62—Statistics
"

Percentile Residual Life Function - Properties, Testing and Estimation",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Distributed Shared Memory: Bridging the Granularity Gap",Mathematics Subject Classification: 68—Computer science
"

Polya-Type Distributions in Renewal Theory, with an Application to an Inventory Problem",Mathematics Subject Classification: 62—Statistics
"

Market Driven Multi-Resource Allocation",Mathematics Subject Classification: 68—Computer science
"

Alleviating Virtualization Bottlenecks",Mathematics Subject Classification: 68—Computer science
"

Efficient, Non-Cooperative Sharing of Computing Resources",Mathematics Subject Classification: 68—Computer science
"

The Importance of Feedback in Evaluating and Designing Parallel Systems Schedulers",Mathematics Subject Classification: 68—Computer science
"

Properties of Extremal Systems of Points (In Hebrew)",Mathematics Subject Classification: 41—Approximations and expansions
"

Fault-tolerant distributed storage",Mathematics Subject Classification: 68—Computer science
"

Equivalence-Based Reductions and Checking for Preorders",Mathematics Subject Classification: 68—Computer science
"

A Protocol for Man-Machine Interfaces",Mathematics Subject Classification: 68—Computer science
"

Gang Scheduling with Distributed Hierarchial Control",Mathematics Subject Classification: 68—Computer science
"

Modeling, Evaluating, and Improving the Performance of Supercomputer Scheduling",Mathematics Subject Classification: 68—Computer science
"

User Modeling of Parallel Workloads",Mathematics Subject Classification: 68—Computer science
"

Computational prioritization of cancer driver genes for precision oncology.",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Circular Attribute Grammars and Their Application to Data",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Cyclability: Combinatorial Properties, Algorithms, and Complexity",Mathematics Subject Classification: 05—Combinatorics
"

A Framework for Sequential File Processing Program Design and Verification",Mathematics Subject Classification: 68—Computer science
"

Graph Degeneracy Studies for Advanced Learning Methods on Graphs and Theoretical Results",Mathematics Subject Classification: 05—Combinatorics
"

Generic algorithms",Mathematics Subject Classification: 68—Computer science
"

Bidimensionality: theory and algorithmic applications",Mathematics Subject Classification: 05—Combinatorics
"

A Study of the Wait-free Solvability of Weak Symmetry Breaking And Renaming",Mathematics Subject Classification: 68—Computer science
"

Combinatorial and learning properties of threshold and related functions",Mathematics Subject Classification: 05—Combinatorics
"

Security and Self-stabilization in Sensor Network Services",Mathematics Subject Classification: 68—Computer science
"

Concurrent Algorithms and Data Structures for Many-Core Processors",Mathematics Subject Classification: 68—Computer science
"

Obstructions and Algorithms for Graph Layout Problems",Mathematics Subject Classification: 05—Combinatorics
"

Structural and algorithmic aspects of partial orderings of graphs",Mathematics Subject Classification: 05—Combinatorics
"

New Algorithmic and Hardness Results on Graph Partitioning Problems",Mathematics Subject Classification: 68—Computer science
"

Reactive Concurrent Data Structures and Algorithms for Synchronization",Mathematics Subject Classification: 68—Computer science
"

Efficient and Practical Non-Blocking Data Structures",Mathematics Subject Classification: 68—Computer science
"

Efficient Design and Memory Reclamation of Lock-free Data Structures",Mathematics Subject Classification: 68—Computer science
"

ALGORITHMS FOR STRUCTURAL VARIATION DISCOVERY AND PROTEIN-PROTEIN INTERACTION PREDICTION",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Parameterized - Approximation Algorithms and Erd\H{o}s P\'{o}sa Properties on Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Cliques, Colouring and Satisfiability: from structure to algorithms",Mathematics Subject Classification: 05—Combinatorics
"

Algorithmic Developments and Complexity Results for Finding Maximum and Exact Independent Sets in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Structural solutions to maximum independent set and related problems",Mathematics Subject Classification: 05—Combinatorics
"

Boundary Properties of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

New concepts and results in domination and matching theory in graphs",Mathematics Subject Classification: 05—Combinatorics
"

Graph Parameters and the Speed of Hereditary Properties",Mathematics Subject Classification: 05—Combinatorics
"

NP-hard Graph Problems and Boundary Classes of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Treewidth: algorithmic, combinatorial, and
practical aspects",Mathematics Subject Classification: 05—Combinatorics
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

A Numerical and Analytical Approach to Turbulence in a Special Class of Complex Ginsburg Landau Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Analyse d'équations dispersives stochastiques",Mathematics Subject Classification: 35—Partial differential equations
"

On Attractors of a Wave Equation Coupled to Nonlinear Oscillators",Mathematics Subject Classification: 35—Partial differential equations
"

Stabilization of Statistical Solutions to Linear Hyperbolic Second Order Equations",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Predicción en sistemas estocásticos no lineales",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 46—Functional analysis
"

Stabilization of Statistical Solutions to the Klein-Gordon Equation",Mathematics Subject Classification: 35—Partial differential equations
"

Asymptotic Properties of the Solutions to Quasilinear Stochastic Parabolic Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Principle of Limit Absorption for Helmholtz Equation in a Convex Plane Angle",Mathematics Subject Classification: 35—Partial differential equations
"

Nonlinear Scattering In The Zero-mass Lamb System",Mathematics Subject Classification: 35—Partial differential equations
"

Critical sets of parameters and special classes of solutions for elliptic equations and systems",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

The Girsanov Theorem for Stochastic Parabolic Partial Differential Equations",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Elliptic Boundary Value Problems in the Wedges",Mathematics Subject Classification: 35—Partial differential equations
"

Asymptotic expansions of eigenfunctions and eigenvalues in problems with potential well",Mathematics Subject Classification: 35—Partial differential equations
"

Ergodic Properties of Hyperbolic Equations with Mixing",Mathematics Subject Classification: 35—Partial differential equations
"

An averaging theory for nonlinear partial differential equations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Generalised Burgers equation with random force and small viscosity",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 46—Functional analysis
"

Estimates for Spatial Derivatives of Solutions for Quasilinear Parabolic Equations with Small Viscosity.",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Nonlinear Variational Analytic and Coanalytic Problems in Weighted Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Differential Operator Equations in Spaces of Infinite Order",Mathematics Subject Classification: 35—Partial differential equations
"

On solvability of some nonlinear degenerated parabolic problems in the Sobolev and Orlicz- Sobolev spaces",Mathematics Subject Classification: 35—Partial differential equations
"

Properties and Approximate Construction of the Set of Trajectories of the Control System Described by Affine Integral Equation",Mathematics Subject Classification: 93—Systems theory; control
"

The Properties and Approximation of the Set of Trajectories of the Control System Described by Nonlinear Volterra Integral Equation",Mathematics Subject Classification: 93—Systems theory; control
"

Non-standard Boundary Value Problems and Direct Expansions of Functional Spaces",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Conditions aux limites artificielles pour des problèmes de la mécanique des fluides.",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 46—Functional analysis
"

Manifold learning from structured kernels and out of sample extensions",Mathematics Subject Classification: 68—Computer science
"

Graph Realization and Low-Rank Matrix Completion",Mathematics Subject Classification: 00—General
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Area and Energy Efficient VLSI Architectures for Low-Density Parity-Check Decoders using an On-The-Fly Computation","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Acoustical Communications for Wireless Downhole Telemetry Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Code Design for Quasi-Static Fading Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Scheduling and Design in Cloud Computing Systems",Mathematics Subject Classification: 68—Computer science
"

Game Theory and Algorithm Design in Network Security and Smart Grid","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Resource Management in Power Controlled Cellular Wireless Networks",Mathematics Subject Classification: 93—Systems theory; control
"

Delay-Sensitive Communications: Fundamental Limits, Strategies, and
Distributed Control","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Nonparametric Detection using Extreme-Value Theory","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Cross Layer Design of Wideband CDMA Systems and Cooperative Diversity for Wire-less Ad-Hoc Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Robust Identifying and Rateless Codes in Sensor and Peer-To-Peer Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Resource Management in QoS-Aware Wireless Cellular Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Decision and Learning in Large Networks",Mathematics Subject Classification: 68—Computer science
"

Continuum Limits of Markov Chains with Application to Wireless Network Modeling and Control","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Design and Performance Analysis of Power-Controlled CDMA Wireless Networks with Linear Receivers and Antenna Arrays","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Compressive Measurement Design for Detection and Estimation of Sparse Signals","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Model-Based Analysis and Control in Stochastic Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Application of Systems Engineering to Complex Systems and System of Systems",Mathematics Subject Classification: 93—Systems theory; control
"

Multicriteria Routing for Guaranteed Performance Communications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Economic Models for Tiered Network Services",Mathematics Subject Classification: 68—Computer science
"

HETEROGENEOUS INTERNET TRAFFIC CONTROL FOR
P2P APPLICATIONS AND TCP PROTOCOLS",Mathematics Subject Classification: 68—Computer science
"

Multi-Channel Peer-to-Peer Streaming Systems as Resource Allocation Problems",Mathematics Subject Classification: 68—Computer science
"

On Routing and Wavelength Assignment in WDM Networks",Mathematics Subject Classification: 68—Computer science
"

A Framework for Evaluating Server Performance: Application to SIP Proxy Servers",Mathematics Subject Classification: 68—Computer science
"

Providing Bandwidth on Demand Services Using Optical Network Design and the SILO Network Architecture",Mathematics Subject Classification: 68—Computer science
"

Practical Fair Queueing Schedulers: Simplification Through Quantization",Mathematics Subject Classification: 68—Computer science
"

On the Design of Efficient Resource Allocation Mechanisms for Grids",Mathematics Subject Classification: 68—Computer science
"

Verification Services for the Choice-Based Internet of the Future",Mathematics Subject Classification: 68—Computer science
"

A Framework for Regression-based Inference of Candidate Genes Causal to
Salt Tolerance in Rice",Mathematics Subject Classification: 68—Computer science
"

Chemical Reactions Network Theory (CRNT) Analysis and Applications of Poly-PL Kinetics System",Mathematics Subject Classification: 93—Systems theory; control
"

Métodos de generación de distribuciones. Aplicación a la distribución de Waring",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Multistationarity and Fundamental Decompositions of Power-Law Kinetic Systems",Mathematics Subject Classification: 93—Systems theory; control
"

Analysis of the Earth's carbon cycle models using Biochemical Systems Theory and Chemical Reaction Network Theory",Mathematics Subject Classification: 93—Systems theory; control
"

Grammar-based and Agent-based Approach to Modeling Auxin-Driven Development of Parallel Venation Pattern",Mathematics Subject Classification: 68—Computer science
"

Measurements and Analysis of the Performance Characteristics of SIP Proxy
Servers.",Mathematics Subject Classification: 68—Computer science
"

Redundancy-based Approaches in Wireless Multihop Network Design",Mathematics Subject Classification: 68—Computer science
"

Designing for Network and Service Continuity in Wireless Mesh Networks",Mathematics Subject Classification: 68—Computer science
"

Design and Optimization of Static Traffic Networks",Mathematics Subject Classification: 68—Computer science
"

A Systems Biology Approach to Understand the Influence of SORLA on Amyloidogenic Processing in Alzheimer's",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A Mathematical Model for the Cardiovascular System with a Measurable Pulsatile Pressure Output",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Quot schemes and moduli spaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Intrinsically  Unstable  Behavior  during the Oxidation of Carbon Monoxide on Platinum (oscillations, chaos, catalyst)",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Multicast Routing in Communication Networks","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A Class of Commafree Error Correcting Codes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Zeta Polynomials of Type IV Codes over Rings of Order Four",Mathematics Subject Classification: 05—Combinatorics
"

Possibility Theory with Applications to Data Analysis",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Null Spherical T-Designs",Mathematics Subject Classification: 05—Combinatorics
"

Efficient Algorithms for Graph Coloring: Vertex, Edge, List, Total, and Acyclic Coloring",Mathematics Subject Classification: 68—Computer science
"

Contribución al estudio de procesos Poissonianos con intensidad aleatoria",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Parametric sensitivity and runaway in chemically reacting systems",Mathematics Subject Classification: 93—Systems theory; control
"

Automated Diagnosis of Chronic Performance Problems in Production Systems",Mathematics Subject Classification: 68—Computer science
"

Improving the Dependability of Distributed Systems through AIR Software Upgrades",Mathematics Subject Classification: 68—Computer science
"

Relative t-designs in some association schemes",Mathematics Subject Classification: 05—Combinatorics
"

On symmetric association schemes with $k_1=3$",Mathematics Subject Classification: 05—Combinatorics
"

",Mathematics Subject Classification: 93—Systems theory; control
"

Discriminative Training and Variational Decoding in Machine Translation Via Novel Algorithms for Weighted Hypergraphs","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Complex Motion Pattern Queries",Mathematics Subject Classification: 68—Computer science
"

Nonlinear Detection, Estimation, and Control for Free-Space Optical Communication",Mathematics Subject Classification: 93—Systems theory; control
"

Stochastic iterative algorithms for signal set design for Gaussian channels and the L2 signal set","Mathematics Subject Classification: 94—Information and communication, circuits"
"

The Role of Structural Aggregation for Query Processing over XML Data",Mathematics Subject Classification: 68—Computer science
"

Query Processing on Temporally Evolving Social Data",Mathematics Subject Classification: 68—Computer science
"

Embedded Image Transmission over Block Fading Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

On a Coarse-Graining Concept in Colloidal Physics with Application to Fluid and Arrested Colloidal Suspensions in Shearing Fields","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Resource Management and Multimedia Support in Peer-to-Peer Systems",Mathematics Subject Classification: 68—Computer science
"

Event-Oriented Analysis and Mitigating the Impact of Redundancy in Sequential Pattern Mining",Mathematics Subject Classification: 68—Computer science
"

Support-Ordered Trie for Accelerating Association Rule Mining, Web Usage Mining and Clustering",Mathematics Subject Classification: 68—Computer science
"

Model Selection and Universal Data Compression",Mathematics Subject Classification: 62—Statistics
"

Reliable Communication over Optical Fading Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
