thesis,subject
"

Topics in Word Complexity",Mathematics Subject Classification: 05—Combinatorics
"

On Sturmian and Episturmian Words, and Related Topics",Mathematics Subject Classification: 05—Combinatorics
"

Non projective indecomposable modules in a block with cyclic defect group",Mathematics Subject Classification: 20—Group theory and generalizations
"

Quelques contributions à l'étude des séries formelles à coefficients dans un corps fini",Mathematics Subject Classification: 11—Number theory
"

Méthode de Mahler en caractéristique non nulle",Mathematics Subject Classification: 11—Number theory
"

Contribution à la méthode de Mahler : équations linéaires et automates finis",Mathematics Subject Classification: 11—Number theory
"

Approche dynamique et combinatoire de la notion de discrépance",Mathematics Subject Classification: 11—Number theory
"

Structure des pavages, droites discrètes 3D et combinatoire des mots",Mathematics Subject Classification: 05—Combinatorics
"

Spotting Regulatory Elements by Micro-Arrays",Mathematics Subject Classification: 68—Computer science
"

Combinatorics of Pisot Substitutions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Combinatoire des mots, géométrie discrète et pavages",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Permutation Cellular Automata",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Evolution de l’énergie libre. Applications à l’étude de la convergence des algorithmes du recuit simulé",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Long-term strategies and payoffs in two-player repeated games","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Existence of the uniform value in repeated games","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Etude du billard dans un polyèdre",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Computational Aspects of DNA Copy Number Measurement",Mathematics Subject Classification: 68—Computer science
"

Interacting particle systems in varying environment, stochastic domination in statistical mechanics and optimal pairs trading in finance",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Topics in Hardness of Approximation and Social Choice Theory",Mathematics Subject Classification: 68—Computer science
"

The Structure and Dynamics of Navigable Networks.",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Private information retrieval from coded storage","Mathematics Subject Classification: 94—Information and communication, circuits"
"

The Semigroup Action Problem in Cryptography","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Computational Aspects of Finite Simple Semirings",Mathematics Subject Classification: 08—General algebraic systems
"

Towards Robust Spectrum Sensing in Cognitive Radio Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Equivariant localization of path integrals",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 81—Quantum Theory
"

On Path Integral Localization and the Laplacian",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 81—Quantum Theory
"

Application of Machine Learning to Mapping and Simulating Gene Regulatory Network","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Contributions to Algebraic Coding Theory over Rings","Mathematics Subject Classification: 94—Information and communication, circuits"
"

From Data Tables to General Geometric Structures","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Ovale und Oviode üder p-adischen Körpern","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Conjugacy growth series of groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Theta Functions of Algebraic Curves with Automorphisms",Mathematics Subject Classification: 14—Algebraic geometry
"

Automorphism Groups of Cyclic Algebraic Curves",Mathematics Subject Classification: 14—Algebraic geometry
"

Integral binary forms with minimal height",Mathematics Subject Classification: 14—Algebraic geometry
"

A computational investigation of seasonally forced disease dynamics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Aspects of Growth in Finitely Generated Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Сlassification the low dimensional Leibniz algebras over a field of $p$-adic numbers",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

The Vanishing of Modular Symmetry Classes of Tensors",Mathematics Subject Classification: 20—Group theory and generalizations
"

Infectious disease dynamics on the cattle movement network with applications to bovine tuberculosis",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Higman-Neumann-Neumann extension and embedding theorems for Leibniz algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Branching rules and symmetry classes of tensors",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Isomorphism theorems and descent in star-regular categories","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Leibniz cohomology in low degrees. Some structure theory of Leibniz $n$-algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

On Some Null-Filiform and Solvable Leibnitz Algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Classification of Leibniz algebras with   a given nilradical and with some corresponding Lie algebra",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Description of n-dimensional Zinbiel algebras of nilindex k with n − 2 ≤ k ≤ n + 1",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Categorical-algebraic methods in non-commutative and non-associative algebra",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Cyclic Homologies of Algebraic Objects and Derived Functors",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Invariantes de módulos cruzados en álgebras de Lie.|",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Galois Structures and Coverings in Universal and Topological Algebra","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Aspects of protomodularity: semidirect products, centralizers and
Schreier-Mac Lane extension theorem","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Semi-abelian aspects of cocommutative Hopf algebras","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Partial actions in algebraic geometry",Mathematics Subject Classification: 16—Associative rings and algebras
"

Techniques from monoidal category theory applied to generalized Lie
algebras and various types of dualities",Mathematics Subject Classification: 16—Associative rings and algebras
"

Effective Hilbert-Samuel inequality and slope inequality on arithmetic
surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Statistical Inference for Molecular Data: Man, Motifs and Microarrays",Mathematics Subject Classification: 62—Statistics
"

Statistical analysis of small RNA high-throughput sequencing data",Mathematics Subject Classification: 62—Statistics
"

Statistical analysis of renal function in patients with cancer",Mathematics Subject Classification: 62—Statistics
"

Graphical Representation of Biological Sequences and Its Applications",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The evolution of glioblastoma: a single case study",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Exploring non-linear regression methods, with application to association studies.",Mathematics Subject Classification: 62—Statistics
"

Identifying model error in dynamical systems",Mathematics Subject Classification: 62—Statistics
"

The automorphism groups of unitary block designs and the existence of O'Nan configurations",Mathematics Subject Classification: 51—Geometry
"

Characterizations and embedding of unitary block designs",Mathematics Subject Classification: 51—Geometry
"

Bayesian Methods for Time Series Analysis and their applications",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Adaptive designs for phase I dose-escalation studies",Mathematics Subject Classification: 62—Statistics
"

On Exceedances: Clusters of Extremes of Gaussian Processes and Index Estimation of Partly Interval-Censored GPD-Data",Mathematics Subject Classification: 62—Statistics
"

Bayesian model discrimination for time series and state space models",Mathematics Subject Classification: 62—Statistics
"

STATISTICAL MODELS FOR THE LONG-TERM MONITORING OF SONGBIRD POPULATIONS: A BAYESIAN ANALYSIS OF CONSTANT EFFORT SITES AND RING RECOVERY DATA",Mathematics Subject Classification: 62—Statistics
"

BAYESIAN MODELLING OF INTEGRATED DATA AND ITS APPLICATION TO SEABIRD POPULATIONS",Mathematics Subject Classification: 62—Statistics
"

Bayesian variable and model selection for Customer Lifetime Value",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Forecasting in supply chains: the impact of demand volatility in the presence of promotions",Mathematics Subject Classification: 62—Statistics
"

Dependence within extreme values: theory and applications.",Mathematics Subject Classification: 62—Statistics
"

BAYESIAN POINT PROCESS MODELLING OF ECOLOGICAL COMMUNITIES",Mathematics Subject Classification: 62—Statistics
"

Non-iterative estimation for ordinal categorical data",Mathematics Subject Classification: 62—Statistics
"

Bayesian Model Discrimination in the Analysis of Capture-Recapture and
Related Data",Mathematics Subject Classification: 62—Statistics
"

Profiling processes of Meixner Type",Mathematics Subject Classification: 62—Statistics
"

Practical Semiparametric Inference with Bayesian Nonparametric Ensembles",Mathematics Subject Classification: 62—Statistics
"

New Urn Approaches To Shock And Default Models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Model Discrimination in Bayesian Credibility Modelling",Mathematics Subject Classification: 62—Statistics
"

Families of Geometries, Real Algebras, & Transitions",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Generalized Semiparametric Linear Mixed-effect Models",Mathematics Subject Classification: 62—Statistics
"

Residual Diagnostic Methods for Bayesian Structural Equation Models",Mathematics Subject Classification: 62—Statistics
"

Variable Selection Methods for Model-Based Clustering: Procedures for functional Data and Bayesian Inference",Mathematics Subject Classification: 62—Statistics
"

The design and analysis of microarray experiments using pooled samples for the study of quantitative traits",Mathematics Subject Classification: 62—Statistics
"

Nonparametric Regression Models With and Without Measurement Error in the Covariates for Univariate and Vector Responses: A Bayesian Approach",Mathematics Subject Classification: 62—Statistics
"

Modeling crash frequency data",Mathematics Subject Classification: 62—Statistics
"

Bivariate Relative Treatment Effects With Applications to Longitudinal Designs",Mathematics Subject Classification: 62—Statistics
"

Quantitative Genetic And Statistical Aspects of Feed Efficiency By Analysis of the Selection Experiment For Residual Feed Intake In Yorkshire Pigs",Mathematics Subject Classification: 62—Statistics
"

Empirical Sampling Variances of Genetic Correlations",Mathematics Subject Classification: 92—Biology and other natural sciences
"

General Design Bayesian Generalized Linear Mixed Models with Applications to Spatial Statistics",Mathematics Subject Classification: 62—Statistics
"

Microarray Data Analysis Using Support Vector Machines and Kernel Methods",Mathematics Subject Classification: 92—Biology and other natural sciences
"

On the Subgroup Separability of Right-angled Coxeter Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

",Mathematics Subject Classification: 62—Statistics
"

Iterative Stochastic Optimization for Large-scale Machine Learning and Statistical Inverse Problems",Mathematics Subject Classification: 62—Statistics
"

Randomized Algorithms for Large-Scale Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Semi-Lagrangian Level Set Method for Capturing Moving Interfaces in Porous Media",Mathematics Subject Classification: 76—Fluid mechanics
"

Non-Convex Optimization and Applications to Bilinear Programming and Super-Resolution Imaging Public Deposited","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Fast and Reliable Methods in Numerical Linear Algebra, Signal Processing, and Image Processing",Mathematics Subject Classification: 65—Numerical analysis
"

Extensions to Model-Based Clustering for Mixed-Type Data: A New Model
Framework, Variable Selection, and Outlier Identification",Mathematics Subject Classification: 62—Statistics
"

Exploring Statistical Methods for Analysis of Microarray Data",Mathematics Subject Classification: 62—Statistics
"

Economic Evaluation of Breeding Programs for Commercial Artificial Insemination Organizations in Dairy Cattel","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Least Squares Support Vector Regression with Applications to Large-Scale Data: A Statistical Approach",Mathematics Subject Classification: 62—Statistics
"

Modeling Temperature Dependence in Marangoni-driven Thin Films",Mathematics Subject Classification: 76—Fluid mechanics
"

Dynamics and Steady-States of Thin Film Droplets on Homogeneous and Heterogeneous Substrates",Mathematics Subject Classification: 00—General
"

Isotropic Distributions for 3-Dimension Rotations and One-Sample Bayes
Inference",Mathematics Subject Classification: 62—Statistics
"

Modeling, inference and clustering for equivalence classes of 3-D orientations",Mathematics Subject Classification: 62—Statistics
"

Likelihood and Bayes Inference For A Class of Distributions on Orientations in 3 Dimensions",Mathematics Subject Classification: 62—Statistics
"

Robust Model Based Predictive Control - An Invariant Set Approach",Mathematics Subject Classification: 93—Systems theory; control
"

On Parametric and Nonparametric Methods for Dependent Data",Mathematics Subject Classification: 62—Statistics
"

Sap Flow and Heat Transport in Trees: An Asymptotic and Numerical Study",Mathematics Subject Classification: 76—Fluid mechanics
"

Practical Compressed Sensing: modern data acquisition and signal processing","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Sub-Sampled Matrix Approximations",Mathematics Subject Classification: 65—Numerical analysis
"

Nucleation, Growth, and Coarsening: A Global View on Aggregation",Mathematics Subject Classification: 41—Approximations and expansions
"

Efficient numerical methods for heart simulation",Mathematics Subject Classification: 65—Numerical analysis
"

Statistical Methods for Cancer Genome Analysis",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modelagem e Simulação de Transferência de Energia Em Meios Porosos Saturados Via Teoria de Misturas",Mathematics Subject Classification: 76—Fluid mechanics
"

Thin Films with Non-conservative Effects",Mathematics Subject Classification: 76—Fluid mechanics
"

Controle de impacto em manipuladores robóticos",Mathematics Subject Classification: 93—Systems theory; control
"

Modelagem e Simulação Numérica de Sistemas Dissipativos com Número Finito de Graus de Liberdade",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Long-Time Asymptotic Solution in Driven Microfludic Processes",Mathematics Subject Classification: 76—Fluid mechanics
"

Automatic Configuration of Component-Based Distributed Systems",Mathematics Subject Classification: 68—Computer science
"

Topics in the Stability of Localized Patterns for some reaction-diffusion
systems",Mathematics Subject Classification: 35—Partial differential equations
"

Adaptação dinâmica de sistemas distribuídos",Mathematics Subject Classification: 68—Computer science
"

Hybrid Asymptotic-Numerical Analysis of Pattern Formation Problems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Xenia: um sistema de segurança para grades computacionais baseado em cadeias de confiança",Mathematics Subject Classification: 68—Computer science
"

Produtividade de times ágeis: uma avaliação experimental de fatores e processos de monitoramento",Mathematics Subject Classification: 68—Computer science
"

A language for high-level programming of dynamic reconfiguration",Mathematics Subject Classification: 68—Computer science
"

Topics in the Asymptotic Analysis of Linear and Nonlinear Eigenvalue Problems",Mathematics Subject Classification: 35—Partial differential equations
"

Replicação assíncrona em bancos de dados evolutivos",Mathematics Subject Classification: 68—Computer science
"

Assessment of Spectrum-based Faut Localization for Practical Use",Mathematics Subject Classification: 68—Computer science
"

An efficient parallel immersed boundary algorithm, with application to the
suspension of flexible fibers",Mathematics Subject Classification: 76—Fluid mechanics
"

Voice and video over IEEE 802.11 networks",Mathematics Subject Classification: 68—Computer science
"

Armazenamento distribuído de dados e checkpointing de aplicações paralelas em grades oportunistas",Mathematics Subject Classification: 68—Computer science
"

Compartilhamento de Objetos Compostos entre Bases de Dados Orientadas a Objetos",Mathematics Subject Classification: 68—Computer science
"

Parametric Resonance in Immersed Elastic Structures, with Application to
the Cochlea",Mathematics Subject Classification: 76—Fluid mechanics
"

Depuração de Programas Baseada em Informação de Teste Estrutural",Mathematics Subject Classification: 68—Computer science
"

The Closest Point Method for Time-dependent Processes on Surfaces",Mathematics Subject Classification: 65—Numerical analysis
"

Dinâmica Não Linear de Estruturas Flexíveis em Grandes Deformações",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Automated Performance Characterization of Applications Using Hardware Monitoring Events",Mathematics Subject Classification: 68—Computer science
"

Beyond Identification, Toward Continuous Pervasivity: Exploiting Tag Multiplicity for Passive RFID Distributed Physical Information Systems",Mathematics Subject Classification: 68—Computer science
"

Protein Folding and Protein Structure Prediction Using Computational Approaches",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Critérios Potenciais Usos: Uma Contribuição ao Teste Estrutural de Software",Mathematics Subject Classification: 68—Computer science
"

Intelligent Magnetic Bubble Memories",Mathematics Subject Classification: 68—Computer science
"

Real-Time Programming with Fault-Tolerance",Mathematics Subject Classification: 68—Computer science
"

Novel Computational Methods for Accurate Quantitative and Qualitative Protein Function Prediction",Mathematics Subject Classification: 68—Computer science
"

Encompass: An Environment for Incremental Software Development Using Executable, Large-Based Specifications",Mathematics Subject Classification: 68—Computer science
"

Multimedia Network Subsystem Design",Mathematics Subject Classification: 68—Computer science
"

Teste Baseado na Interação entre Regras Ativas Escritas em SQL",Mathematics Subject Classification: 68—Computer science
"

Dinâmica de Manipuladores Robóticos Flexíveis",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Malware Behavior",Mathematics Subject Classification: 68—Computer science
"

Réduction des modèles numériques en dynamique linéaire basse fréquence des
automobiles",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Approche probabiliste de la sécurité des constructions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Résolution des équations de Maxwell harmonique par une méthode numérique
hybride",Mathematics Subject Classification: 65—Numerical analysis
"

Modélisation probabiliste et validation expérimentale du transfert
thermique et du comportement thermomécanique avec endommagement d’une plaque
multicouche carton-plâtre-carton soumise au feu","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

Modelagem para Escoamentos em Meios Porosos",Mathematics Subject Classification: 76—Fluid mechanics
"

Identification multi-échelle du champ d’élasticité apparent stochastique de
microstructures hétérogène",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Uma Formulação Matemática da Teoria de Materiais Granulares",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Sous-structuration dynamique dans le domaine des moyennes fréquences en
analyse des structures",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Monitoramento de métricas de código-fonte em projetos de software livre",Mathematics Subject Classification: 68—Computer science
"

Optimisation de forme structurale axisymetrique en vibroacoustique interne
dans les domaines des basses et moyennes fréquences",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Conception robuste en vibration et aéroélasticité des roues aubagées de
turbomachines",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Stochastic model of high-speed train dynamics for the prediction of long-time evolution of the track irregularities",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Modelagem Matemática, Simulação e Ajuste do Modelo de um Hidrociclone",Mathematics Subject Classification: 76—Fluid mechanics
"

Propagation d’ondes non linéaires en milieu complexe. Application à la
propagation en environnement urbain",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Identification modale des systèmes dynamiques multidimensionnels faiblement
non linéaires par une méthode de linéarisation stochastique à paramètres aléatoire",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modelagem e Simulação Numérica de Estruturas Unidimensionais",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Champ de densité d’énergie pour la vibroacoustique basse et moyenne
fréquence des structures complexes utilisant un modèle numérique stochastique.
Application à la partition structurale des automobiles",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Numerical analysis of the nonlinear dynamics of a drill-string with uncertainty modeling",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Etude du comportement dynamique non linéaire des risers pour les grandes
profondeurs soumis au courant et à la houle",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Identification des systèmes dynamiques faiblement non linéaires à partir
d’excitations aléatoires",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modélisation et validation expérimentale des complexes insonorisants pour la prévision vibroacoustique numérique basse et moyenne fréquences des automobiles",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Modélisation et validation expérimentale d’un modèle d’impédance acoustique
dans le domaine des moyennes et des hautes fréquences pour un système multicouche
composé d’un matériau poreux épais inséré entre deux plaques minces",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Performance Modeling Framework for SLO-driven MapReduce Environments",Mathematics Subject Classification: 68—Computer science
"

Modélisation de véhicules automobiles en vibroacoustique numérique avec
incertitudes et validation expérimentale",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Modélisation non paramétrique des incertitudes en dynamique transitoire des
systèmes complexes avec incertitudes non homogènes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Orientação a objeto: definição, implementação e análise de recursos de teste e validação",Mathematics Subject Classification: 68—Computer science
"

Analyse expérimentale et modélisation du comportement non linéaire
thermomécanique de cloison en plaques carton-plâtre-carton, vissées et soumises à
des charges thermiques et mécaniques",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Etude numérique de la mécanique aléatoire des systèmes à nombre variable de
liaisons",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Random fields and associated statistical inverse problems for uncertainty
quantification. Application to railway track geometries for high-speed trains
dynamical responses and risk assessmen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Vibration et vibroacoustique des panneaux composites sandwich en présence
d’incertitudes - Expérimentation et validation du modèle",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Modélisation des incertitudes aléatoires non homogènes en dynamique des
structures pour le domaine des basses fréquences",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Modélisation stochastique, en mécanique des milieux continus, de l’interphase inclusion-matrice à partir de simulations en dynamique moléculaire",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Dynamique des structures tournantes à symétrie cyclique en présence
d’incertitudes aléatoires. Application au désaccordage des roues aubagées",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Identification de forces stochastiques appliquées à un système dynamique non linéaire en utilisant un modèle numérique incertain et des réponses expérimentales",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Especificação Unificada de Sistemas de Software no Paradigma Orientado a
Objetos",Mathematics Subject Classification: 68—Computer science
"

Mutação de Interface: Um Critério de Adequação Interprocedimental para o
Teste de Integração (Interface Mutation: an interprocedural criterion for
integration testing)",Mathematics Subject Classification: 68—Computer science
"

QUARTERWARE: A Middleware Toolkit of Software Risc Components",Mathematics Subject Classification: 68—Computer science
"

Les modules tonneles",Mathematics Subject Classification: 46—Functional analysis
"

Uma abordagem para geração de dados de teste para o teste de mutação utilizando técnicas baseadas em busca",Mathematics Subject Classification: 68—Computer science
"

Model based testing of service-oriented applications",Mathematics Subject Classification: 68—Computer science
"

Polynômes orthogonaux associés à la courbe deltoïde",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

THUNDER: A Private Cloud Architecture Designed for High Usability",Mathematics Subject Classification: 68—Computer science
"

FAPA: A Flooding Attack Protection Architecture in Cloud System",Mathematics Subject Classification: 68—Computer science
"

A Cloud Architecture for Reducing Costs in Local Parallel and Distributed
Virtualized Cloud
Environments",Mathematics Subject Classification: 68—Computer science
"

Nonlinear Quantum White Noise Stochastic Calculus",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Approximation of renormalized double intersection local time of compactly perturbed planar Brownian motion",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stochastic differential equations, Risk measures and Fractional evolution equations in infinite dimension",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Functional central limit theorem, P(phi)1- process in Quantum field theory and large deviation principle in infinite dimensional space",Mathematics Subject Classification: 81—Quantum Theory
"

Uma Contribuição ao Processo de Desenvolvimento e Modelagem de Módulos Educacionais",Mathematics Subject Classification: 68—Computer science
"

Transformations canoniques pour les fermions",Mathematics Subject Classification: 46—Functional analysis
"

Liaisons entre plusieurs ensembles de variables et codage de données qualitatives",Mathematics Subject Classification: 62—Statistics
"

Autormorphisms Generated by Umbral Calculus on a Nuclear Space of Entire Test Functions",Mathematics Subject Classification: 05—Combinatorics
"

Configuration space and Poissonian White Noise and  Application to Large deviations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Spectral multipliers and Riesz means on manifolds, groups and graphs","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Algorithms On The GPU",Mathematics Subject Classification: 68—Computer science
"

Apprentissage dans les espaces de grande dimension : Application à la caractérisation de tumeurs noires de la peau à partir d'images",Mathematics Subject Classification: 68—Computer science
"

Pascal and Gegenbauer White Noise Calculus and Applications",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Quantum Lévy processes- Quadratic Heisenberg Group",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Analyse quasi-sûre des équations différentielles stochastiques",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Infinite dimensional holomorphy and application to Gaussian analysis",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On Holomorphic Lie Groups Representations and their Infinitisimal Representations","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Generic Quantum Markov Semigroups: The Fock Case",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Calcul de prix d’options sur taux d’inérêt et processus de Bernstein",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Path Properties of Lévy Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Asymptotic behaviour of Lévy processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Large deviations of random walks and Lévy processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A study of random walks conditioned to stay positive",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Some two-dimensional Markov processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Quelques proprietes en theorie du potentiel",Mathematics Subject Classification: 31—Potential theory
"

Cohomology of Flag Varieties and the BK-Filtration",Mathematics Subject Classification: 20—Group theory and generalizations
"

Representations of Harmonic and Biharmonic functions on a subset of
infinite networks",Mathematics Subject Classification: 31—Potential theory
"

Exceptional Sets in a Product of Harmonic Spaces",Mathematics Subject Classification: 31—Potential theory
"

Existence of Weak Solutions to Subelliptic Partial Differential Equations in Divergence Form and the Necessity of the Sobolev and Poincaré Inequalities",Mathematics Subject Classification: 35—Partial differential equations
"

Martin Boundary in Axiomatic Potential Theory",Mathematics Subject Classification: 31—Potential theory
"

Superharmonic Functions and Multiply Superharmonic Functions and Jensen Measures in Axiomatic Brelot Spaces",Mathematics Subject Classification: 31—Potential theory
"

K-Theory, Projective Modules, and Complete Intersections",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Castelnuovo-Mumford Regularity of General Rational Curves on Hypersurfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Lines on Fano Hypersurfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

",Mathematics Subject Classification: 81—Quantum Theory
"

Some Topics in Algebraic Geometry",Mathematics Subject Classification: 14—Algebraic geometry
"

Descending line bundles to GIT quotients of multiple flag varieties",Mathematics Subject Classification: 14—Algebraic geometry
"

",Mathematics Subject Classification: 14—Algebraic geometry
"

Picard Group of Moduli Spaces of Semistable Principal $G$-Bundles over Algebraic Curves",Mathematics Subject Classification: 14—Algebraic geometry
"

SOME PROBLEMS ON THE MODULI OF TORSION FREE SHEAVES ON CURVES",Mathematics Subject Classification: 14—Algebraic geometry
"

Purity of the stratification by Newton 
polygons and Frobenius-periodic vector bundles",Mathematics Subject Classification: 14—Algebraic geometry
"

Global Weyl modules for twisted and untwisted loop algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Integral Bases for the Universal Enveloping Algebras of Map Algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Tilting Modules for the Current Algebra Associated to a Simple Lie Algebra",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

On the Integration of Elementary Functions: Computing the Logarithmic Part.",Mathematics Subject Classification: 14—Algebraic geometry
"

Algebraic Characterization of Non-negativity of Polynomials Over Polytopes",Mathematics Subject Classification: 14—Algebraic geometry
"

Radicals for Hopf Module Algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Polycyclic Groups and Rings",Mathematics Subject Classification: 16—Associative rings and algebras
"

Inseparable Ring Extensions of Exponent One",Mathematics Subject Classification: 16—Associative rings and algebras
"

The Spinor Bundle on Loop Space and its Fusion Product",Mathematics Subject Classification: 46—Functional analysis
"

The Structure of Injective Hulls of Lie Modules",Mathematics Subject Classification: 16—Associative rings and algebras
"

The Origins of Category Theory as a Mathematical Discipline",Mathematics Subject Classification: 01—History and biography
"

A New Look at the Geometric Character of Hellenistic Mathematics: The Case of Apollonius",Mathematics Subject Classification: 01—History and biography
"

",Mathematics Subject Classification: 16—Associative rings and algebras
"

",Mathematics Subject Classification: 16—Associative rings and algebras
