thesis,subject
"

Data-Independent {\it Versus\/} Data-Dependent Computation on Multi-Head Automata",Mathematics Subject Classification: 68—Computer science
"

Essays on Labor Heterogeneity and Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Algorithms and Hardness Results for the Jump Number Problem, the Joint Replenishment Problem, and the Optimal Clustering of Frequency-Constrained Maintenance Jobs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Diophantine Approximation as Cosmic Censor for AdS Black Holes",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

The Stability Problem for Black Holes",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Precautionary Saving and Risk Preferences","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Convergence and Parameterization in
O-Minimal Structures",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Incentives, Effectiveness, and Welfare Impact of Information Supply about Product Quality","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Algebra of Intensional Logics",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Essays in applied microeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Tense Logic: A Study of Temporal Reference",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Representing Sato-Levine Invariants by Whitney Tower Intersections",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Von Neumann Models versus Connectionist Models for Mind",Mathematics Subject Classification: 68—Computer science
"

A Two-Dimensional Approach to Modal Logics Containing an Actuality Operator",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

On the Logic of Fictional Discourse",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Algebraic and Kripke Semantics for Substructural Logics",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Formal Investigations of Holistic Realist Ramified Conceptualism",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Algebraic Semantics for Modal and Relevant Predicate Logics",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Logic of Conditional Assertions",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Development and Crisis in Late Boolean Logic: The Deductive Logics of Peirce, Jevons and Schröder",Mathematics Subject Classification: 01—History and biography
"

Competition and voluntary disclosure of quality information: Theory and empirical evidence from HMO markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Mikromechanische Beschreibung duktiler Schädigung mit der Technik des repräsentativen Volumenelementes",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Vignettes on Robust Combinatorial Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Efficient and Robust Routing of Highly Variable Traffic",Mathematics Subject Classification: 68—Computer science
"

Effektiver Einsatz grundlegender Darstellungsprimitive zur Informationsvisualisierung",Mathematics Subject Classification: 68—Computer science
"

Proof and Truth. An anti-realist perspective",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Konzepte für den Einsatz von Virtueller und Erweiterter Realität zur interaktiven Wissensvermittlung",Mathematics Subject Classification: 68—Computer science
"

Periodicity in motivic homotopy theory and over $BP_*BP$",Mathematics Subject Classification: 55—Algebraic topology
"

",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

The Infinite Valued Lukasiewicz Logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Duality of Algebraic and Kripke Models for Linear Logic",Mathematics Subject Classification: 68—Computer science
"

Substructural Logics, Combinatory Logic, and Lambda Calculus",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Quantified Modal Relevant Logics",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Dynamic Models of Human Capital Investment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Supersymmetric sigma models, partition functions and the Chern-Gauss-Bonnet Theorem",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Categorical Domain Theory","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

The labor force participation of married women","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Linear waves on extremal limits: black hole interiors and cosmological spacetimes",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

The wave equation on black hole interiors",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Reality models for efficient registration in Augmented Reality",Mathematics Subject Classification: 68—Computer science
"

Towards Visual-Inertial SLAM for Mobile Augmented Reality",Mathematics Subject Classification: 68—Computer science
"

Tense Logic and the Theory of Linear Order",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Algorithmic and Game-Theoretic Perspectives on Scheduling","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

On the homology of automorphism groups of free groups",Mathematics Subject Classification: 55—Algebraic topology
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The Weak Pigeonhole Principle in Models of Bounded Arithmetic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

On a Categorical Generalization of the Concept of Fuzzy Set","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Representaciones numéricas de estructuras de semiorden","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Coalgebraic Semantics and Minimization in Sets and Beyond","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Computer Vision Based Behaviour Analysis",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Selfish Versus Coordinated Routing in Network Games","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Stability and Instability of Extremal Black Holes",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

The Conway Polynomial and Amphicheiral Knots",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Computer-Vision-basierte Tracking- und Kalibrierungsverfahren für Augmented Reality",Mathematics Subject Classification: 68—Computer science
"

Filtering the Assembly Map in Algebraic K-Theory and Transfer Reducibility of $Z^n \rtimes Z$",Mathematics Subject Classification: 55—Algebraic topology
"

Cotangent spectra and the determinantal sphere",Mathematics Subject Classification: 55—Algebraic topology
"

Equivariant Elliptic Cohomology and Twisted Equivariant K-Theory",Mathematics Subject Classification: 55—Algebraic topology
"

Algorithmic and Mathematical Programming Approaches to Scheduling Problems with Energy-Based Objectives","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Tragwerksmodelle für Verbund- und Sandwichstrukturen - Methodik und Bewertung der erweiterten Plattentheorien",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

On the Construction of Quasi-Uniform Structures in Pointfree Topology","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Konzepte zur Implementierung paralleler Programmiersprachen in verteilten Systemen",Mathematics Subject Classification: 68—Computer science
"

Frame presentations: variants of the reals, rings of functions, their Dedekind completions, and the unit circle.",Mathematics Subject Classification: 54—General topology
"

Biframes",Mathematics Subject Classification: 54—General topology
"

A programme of philosophy, based on modern logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Theorie der heterogenen Algebren",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

",Mathematics Subject Classification: 20—Group theory and generalizations
"

Reflective and Orthogonal Hulls","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Una aproximación unificada de los conceptos de espacio L-uniforme fuzzy",Mathematics Subject Classification: 54—General topology
"

Kan-injectividade e KZ-reflectividade
em categorias enriquecidas com ordem","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Downward Nominal Wage Rigidity, Money Illusion, and Irreversibility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Lagrangian field theories: ind/pro-approach and $L_\infty$-algebra of local observables",Mathematics Subject Classification: 53—Differential geometry
"

Kongruenzgleichungen, Mal'cev Bedingungen und Algebren in vertauschbaren Varietäten",Mathematics Subject Classification: 08—General algebraic systems
"

Mesh Optimization and Feature Extraction",Mathematics Subject Classification: 68—Computer science
"

The Elementary Experience of Other Conscious Being in Its Relations to the Elementary Experiences of Physical and Reflexive Objects",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Place of Intuition in Knowledge",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Essays in Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Archimedische Anordnung von Fastringen",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Representation of p-Groups and Transitivity of Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

The first order theory of a dense pair and a discrete group",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Some Experiments in a Multi-sectoral Programming Model for India","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Set Representation Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Komplexe Quantengruppen, ihre einhüllenden Algebren und Vektorfelder",Mathematics Subject Classification: 16—Associative rings and algebras
"

Macroeconometric models of Korea and the United States: Aggregate and linkage models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Local to Global Methods in o-Minimal Expansions of Fields",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Groups critical with respect to the spectra of finite groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Nearest point problems: Theory and algorithms","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

An Intertemporal Multi-sectoral Model of the Labor Force and Economic Planning for Korea","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Resolution of degeneracy in generalized networks and penalty methods for linear programs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Representations of Right-Angled Artin Groups into Higher Rank Lie Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Visualizing Regular Tesselations: Principal Congruence Links and Equivariant Morphisms from Surfaces to 3-Manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

On the Asymptotics of the LRT in Mixture Models",Mathematics Subject Classification: 62—Statistics
"

Black Box Groups and Related Group Theoretic Constructions",Mathematics Subject Classification: 20—Group theory and generalizations
"

Botanices cultores",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Preferences, Ability, and Personality : Understanding Decision-making Under Risk and Delay","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Algorithms for Discrete, Non-Linear and Robust Optimization Problems with Applications in Scheduling and Service Operations","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Limit Theory for Overfit Models",Mathematics Subject Classification: 62—Statistics
"

Compensating Wage Differentials and Pension Coverage","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

De trillingsrichting in het rechtlijning gepolariseerde licht","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

De potentiaalfunctie van geleidende vlakke platen onder influentie van eene electrische massa","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

The Dynamic Demand for Capital and Labor and other Essays in Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Optimal regional economic policies using computable general equilibrium models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Unemployment insurance, unemployment and labour market transitions : an empirical analysis with Canadian data","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Lessons for the aggregate labor market from employment and turnover patterns across workers","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Impendance Transformation Using Lossless Networks",Mathematics Subject Classification: 00—General
"

The effect of accelerated depreciation on investment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimation of state expenditure functions, 1954-1969","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Variations in copper usage in the United States, an econometric study","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Intertemporal Economic Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An empirical analysis of participation in the supplemental security income program among aged eligible persons","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Assets and Contingent Commodities","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Some Properties of Constructive Real Numbers and Constructive Functions",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Quasi-Smooth Derived Manifolds",Mathematics Subject Classification: 55—Algebraic topology
"

Supersymmetry in the Stolz-Teichner Project on Elliptic Cohomology",Mathematics Subject Classification: 55—Algebraic topology
"

An Econometric Investigation of Accelerator and Profit Theories of Investment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Symmetry Preserving Singular Value Decomposition",Mathematics Subject Classification: 65—Numerical analysis
"

Model Order Reduction and Domain Decomposition  for Large-Scale Dynamical Systems",Mathematics Subject Classification: 65—Numerical analysis
"

Discrimination against Negroes in the Labor Market : the Impact of Market Structure on Negro Employment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Effects of industry attachment on wages and job mobility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three essays in the economics of higher education","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Some aspects concerning the theory of consumer durables","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Soviet agriculture and the decentralization reforms","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The determinants of the relative supply and demand for unskilled workers","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

A study of distributed lags and business fixed investment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Short Run Demand for Employment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Profitable Private Information in a Capitalist Economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Normalizers in Homogeneous Symmetric Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Decision Analytic Modeling of Colorectal Cancer Screening Policies","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The Consumption Function: A Study of Relations between Income and Consumer Expenditures","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Business Motivation and the Investment Decision:  An Econometric Study of Postwar Investment Patterns in the Manufacturing Sector","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Distributed Lag between Capital Appropriations and Expenditures","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Semiparametric and Nonparametric Microeconometrics",Mathematics Subject Classification: 62—Statistics
"

A study on endogenous growth models and trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An experimental study of the negative income tax","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Size Distribution of Personal Income in an Econometric Model of the United States","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

International Trade and Economic Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Trade adjustment assistance and workers' employment histories","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Two Earner Family Migration : A Search Theoretic and Empirical Analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Polynomial Complexity Algorithms for Testing Isomorphism in Some Classes of Graphs",Mathematics Subject Classification: 68—Computer science
"

Aggregate Production Functions and Growth Models in Economic Development : A Cross-Section Study","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The interrelations of young women's marriage and employment outcomes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the Minimum Wage","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An empirical investigation of the impact of unemployment insurance on unemployment duration and wages following unemployment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A theoretical analysis of airport location and negative externality : optimality, efficiency, and equity","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Training costs, heterogeneous labor, and simple capital models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Eilenberg-Mac Lane spaces and infinite loop maps.",Mathematics Subject Classification: 55—Algebraic topology
"

Essays on location and trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the dynamics of qualitative aspects of firms' behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Equilibrium Adjustment Processes : The Housing Market Case","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Informal Labor Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the Cyclicality of the User Cost of Labor","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Riskiness of College Attendance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The education of negroes and whites","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Labor Market Dynamics and the Existence of Political Equilibrium","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Scalable Gaussian process inference using variational methods",Mathematics Subject Classification: 62—Statistics
"

Human Capital Formation, Job Search, and Wage Dynamics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on International Demographic Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The growth process under time non -separable preferences","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Optimal monetary policy, wage indexation, and tax indexation for economic stabilization under stochastic disturbances","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on endogenous fertility and growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on intergenerational allocation of public spending, growth and optimal taxation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on real exchange rate dynamics and exchange rate regime","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Economic Growth with a Renewable Resource Sector","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on economic growth and economies in transition","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on a Small Open Economy with Cross-border Labor Mobility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Open-Economy Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Convergence in sectoral labor productivity and structural change","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On the Stationary State and Dynamic Properties of the Stochastic Permanent Income Model","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Nonlinear Pricing to Reduce Demand Uncertainty",Mathematics Subject Classification: 00—General
"

Essays on Worker Promotion and Wage Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Residential Land Allocation Process","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Molecular models of polymeric flows",Mathematics Subject Classification: 76—Fluid mechanics
"

Generalized Link Homotopy Invariants",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Network Flow Problems and Congestion Games: Complexity and Approximation Results","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Min-Sum Set Cover, OR-Scheduling, and Related Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Cuts, Paths, and Processes in Graphs",Mathematics Subject Classification: 68—Computer science
"

The decision to interrupt schooling with a spell of work : an empirical analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Water Scarcity and Optimal Pricing of Water","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The consequences of employment among college students","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On the Theory of Finance and Investment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Dynamic Model of Welfare Participation and Work","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Gomory-Chvátal Closure: Polyhedrality, Complexity, and Extensions","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Combinatorial Auction-Based Virtual Machine Provisioning and Allocation in Clouds",Mathematics Subject Classification: 68—Computer science
"

Cluster Analysis in Electronics Manufacturing","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Topological 4-manifolds with finite fundamental group",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Alternative approaches to estimating the efficiency of health maintenance organizations","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Effects of Head Start and Socioeconomic Status on Cognitive Development of Disadvantaged Children","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Mathematics for History's Sake: A New Approach to Ptolemy's Geography",Mathematics Subject Classification: 01—History and biography
"

Three Essays in Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Papers in Applied Microeconomics and Econometrics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Calidad de Óptimos locales para problemas de Programación de la producción en máquinas paralelas","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Unrestricted and Finite Model Reasoning in Class-Based Representation Formalisms",Mathematics Subject Classification: 68—Computer science
"

Education, screening and the demand for labor of uncertain quality","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Stratifolds And Equivariant Cohomology Theories",Mathematics Subject Classification: 55—Algebraic topology
"

Polynomial Generated Polygons",Mathematics Subject Classification: 11—Number theory
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Essays in International Macrodynamics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On Geometric Equivalence of Trajectories of Dynamical Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Moduli of abelian varieties via linear algebraic groups",Mathematics Subject Classification: 14—Algebraic geometry
"

A Dynamic Theory of the Housing Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Studies on sharp modules and Dedekind modules",Mathematics Subject Classification: 13—Commutative rings and algebras
"

On Geometric Convolutions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Security of Cryptographic Protocols: Decidability and Reduction Results",Mathematics Subject Classification: 68—Computer science
"

Two Component Link Maps in Manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Computational Analysis of Macroeconomic Policies on Income Inequality, Growth and Intellectual Property Rights","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Theoretical and Empirical Model of Fertility and Married Women's Allocation of Time over the Life Cycle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Trade credit in supply chains: Theory and empirical evidence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The Theory of the Formation of Money Prices","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in the Political Economy of Conflict and Development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Ideal transform and generalized local cohomology with respect to a pair of ideals",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Essays in Economic Development and Political Economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A rational expectations model in initial public offerings","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Strategic investments, R&D and international economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Adaptive Design Methodology for Crossover Clinical Trials",Mathematics Subject Classification: 62—Statistics
"

","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three essays on law and economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Computation of the $K$-groups of abelian group algebras over finite fields",Mathematics Subject Classification: 19—K-theory
"

On the splitting of local cohomology modules and its applications",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Triangle Configurations, And Beilinson’s Conjecture For $K_1^{(2)}$ of the Product of a Curve With Itself",Mathematics Subject Classification: 14—Algebraic geometry
"

The Injective Spectrum of a Right Noetherian Ring",Mathematics Subject Classification: 16—Associative rings and algebras
"

Technical Progress, Balanced Growth and Asymptote Criterion in Neo-Classical Economic Models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Casson-Lin Invariant for Knots in Homology 3-Spheres",Mathematics Subject Classification: 54—General topology
"

Parental Human Capital Investment in Children in China: A Policy Evaluation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Principal-Agent Problems and Commitment in Imperfectly Competitive Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

R&D Investment Dynamics Under Uncertainty: Theory and Application","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

L'entreprise et son pouvoir de marché","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Cournot Equilibrium in Two-settlement Electricity Markets: Formulation and Computation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A dynamic optimization model of electric utility regulation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A control theory analysis of macroeconomic policy coordination by the United States, Japan and Korea","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Analytical and simulation results for the general coalescent",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Cooperation in Research and Development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Ziegler Spectra of Valuation Rings",Mathematics Subject Classification: 16—Associative rings and algebras
"

The health status of mothers and children","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An analysis of the labor supply and fertility of married women with grouped data from the 1970 United States census","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimation of Generalized Simple Measurement Error Models with Instrumental Variables",Mathematics Subject Classification: 62—Statistics
"

Facets for Continuous Multi-Mixing Set and Its Generalizations: Strong Cuts for Multi-Module Capacitated Lot-Sizing Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Moduli Spaces of Vector Bundles on Curves",Mathematics Subject Classification: 14—Algebraic geometry
"

Three Essays on Information Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Improving the eciency of clinical trial designs by using historical control data or adding a treatment arm to an ongoing trial",Mathematics Subject Classification: 62—Statistics
"

Dualities and Finitely Presented Functors","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Peter Guthrie Tait: New insights into aspects of his life and work",Mathematics Subject Classification: 01—History and biography
"

Applications of optimal control techniques in calculating equilibrium exchange rates","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on interjurisdictional competition and local economic development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Prevalence and Labor Supply of Single Mothers and Non-Parametric Bounds on the Returns to Language Skills","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

School competition and empirical evidence on the strategic behavior of schools","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

When institutions fail: An analysis of common property and of discrimination in criminal justice","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in the Economics of Education","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in International Trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Bargaining Set Concept for Cooperative Games without Side Payments","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Labour Market Impact and Performance of Immigrants","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimating Models of Earnings from Truncated Samples","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Contributions to the Theory and the Empirical Analysis of Migration","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Design and implementation of a stream cipher for mobile communications",Mathematics Subject Classification: 68—Computer science
