thesis,subject
"

Some Results in Computational and Combinatorial Geometry",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Quantum Walks and Ground State Problems",Mathematics Subject Classification: 68—Computer science
"

Approximation Resistance in Optimization Hierarchies: Beyond Linear Predicates",Mathematics Subject Classification: 68—Computer science
"

Algebraic Methods for Pseudorandomness and Boolean Complexity",Mathematics Subject Classification: 68—Computer science
"

Self-Adjusting Machines",Mathematics Subject Classification: 68—Computer science
"

Formal Reasoning in Software-defined Networks",Mathematics Subject Classification: 68—Computer science
"

Verifying Concurrent Randomized Algorithms",Mathematics Subject Classification: 68—Computer science
"

Run, Xtatic, Run: Efficient Implementation of an Object-Oriented Language with Regular Pattern Matching",Mathematics Subject Classification: 68—Computer science
"

Modeling and Verification of Distributed Algorithms in Theorem Proving
Environments",Mathematics Subject Classification: 68—Computer science
"

A Formal Approach to Fault Tolerant Distributed Consensus",Mathematics Subject Classification: 68—Computer science
"

Proper Plugin Protocols: Cost-effective Verification of Framework Clients",Mathematics Subject Classification: 68—Computer science
"

Theory and Tool Support for the Formal Verification of Cryptographic Protocols",Mathematics Subject Classification: 68—Computer science
"

Equivalences and calculi for formal verification of cryptographic protocols",Mathematics Subject Classification: 68—Computer science
"

On the Foundations of dynamic coalitions",Mathematics Subject Classification: 68—Computer science
"

On Determinacy and Nondeterminacy in Concurrent Programming",Mathematics Subject Classification: 68—Computer science
"

Random Testing for Language Design",Mathematics Subject Classification: 68—Computer science
"

Manifest Contracts",Mathematics Subject Classification: 68—Computer science
"

Demand-Driven Type Inference with Subgoal Pruning",Mathematics Subject Classification: 68—Computer science
"

Probabilistic Couplings for Probabilistic Reasoning",Mathematics Subject Classification: 68—Computer science
"

Automating Abstract Interpretation of Abstract Machines",Mathematics Subject Classification: 68—Computer science
"

Statically Typed XML Processing in an Object-Oriented Language",Mathematics Subject Classification: 68—Computer science
"

Denotational Proof Languages",Mathematics Subject Classification: 68—Computer science
"

Bidirectional Programming Languages",Mathematics Subject Classification: 68—Computer science
"

A Methodology for Micro-Policies",Mathematics Subject Classification: 68—Computer science
"

Towards Human-Multiagent Teams",Mathematics Subject Classification: 00—General
"

A Category-Theoretic Approach to the Semantics of Programming Languages",Mathematics Subject Classification: 68—Computer science
"

Local Optimization in Cooperative Agent Networks",Mathematics Subject Classification: 00—General
"

Keep the Adversary Guessing: Agent Security by Policy Randomization",Mathematics Subject Classification: 00—General
"

Online Spatio - Temporal Demand Supply Matching","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Coordinating Multiagent Teams in Uncertain Domains Using Distributed POMDPs",Mathematics Subject Classification: 00—General
"

Planning with Continous Resources in Agent Systems",Mathematics Subject Classification: 00—General
"

Verifying Higher-Order Imperative Programs with Higher-Order Separation Logic",Mathematics Subject Classification: 68—Computer science
"

A Calculus for Modeling and Analyzing Conversations in Service-Oriented Computing",Mathematics Subject Classification: 68—Computer science
"

Heaps and Hops",Mathematics Subject Classification: 68—Computer science
"

Integer programming models for airline network design problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

To Memory Safety through Proofs",Mathematics Subject Classification: 68—Computer science
"

Types for Safe Resource Sharing in Sequential and Concurrent Programming",Mathematics Subject Classification: 68—Computer science
"

In-vehicle information systems for network traffic control: A simulation
framework to study alternative guidance strategies","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Dynamic stochastic user equilibrium: models and algorithms for multidimensional network choices","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Multinomial probit model estimation: Computational procedures and applications",Mathematics Subject Classification: 62—Statistics
"

Mechanizing Abstract Interpretation",Mathematics Subject Classification: 68—Computer science
"

Network Traffic Modeling with Vehicle Trajectory Data","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Towards Efficient Planning in Real-World Partially Observable Domains",Mathematics Subject Classification: 00—General
"

Learning from the Environment Based on Percepts and Actions",Mathematics Subject Classification: 68—Computer science
"

A Priori Planning and Real-Time Resource Allocation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Online Optimization in Routing and Scheduling","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Flexible management of transportation networks under uncertainty","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Optimal Spatiotemporal Resource Allocation in Public Health and Renewable Energy","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Abelian Chern-Simons Theory with Toral Gauge Group, Modular Tensor Categories, and Group Categories",Mathematics Subject Classification: 51—Geometry
"

Adaptive Jackknife Estimators for Stochastic Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Optimum Path Algorithms on Multidimensional Networks: Analysis, Design, Implementation and Computational Experience",Mathematics Subject Classification: 62—Statistics
"

Dynamic origin-destination demand estimation and prediction for off-line and on-line dynamic traffic assignment operation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Optimization and Control of Stochastic Dynamic Transportation Systems: Formulations, Solution Methodologies, and Computational Experience","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Methodological Aspects of a Decision Aid for Transportation Choices under Uncertainty","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Repellers for Regular Polynomial Endomorphisms of $\mathbb{C}^k$",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

f-estructures, (1,2)-Symplectic Metrics on Flag Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

",Mathematics Subject Classification: 47—Operator theory
"

Certain Questions on the Theory of Linear Operators in Spaces with Two Norms",Mathematics Subject Classification: 47—Operator theory
"

Study on several problems of sensitivity and disjointness in dynamical systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Spectral Theory of Selfadjoint Wiener-Hopf and Toeplitz Operators with Rational Symbols",Mathematics Subject Classification: 47—Operator theory
"

The Inverse of Two-level Toeplitz Operator Matrices",Mathematics Subject Classification: 47—Operator theory
"

On matrix-valued moment problems",Mathematics Subject Classification: 47—Operator theory
"

Relaxed Commutant Lifting and Nehari Interpolation",Mathematics Subject Classification: 47—Operator theory
"

A new formulation and uniqueness of solutions to A. Horn's  problem",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Dissipative Operators in Indefinite Scalar Product Spaces",Mathematics Subject Classification: 47—Operator theory
"

Block Lower Triangular Operators and Optimal Contractive Systems",Mathematics Subject Classification: 47—Operator theory
"

On Kramer Sampling Theorem Associated with Eigenvalue Problems",Mathematics Subject Classification: 34—Ordinary differential equations
"

Relativization and Localization of Dynamical Properties",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

From uniform hyperbolicity to differentiable self-maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

HYPERBOLIC SETS AND ENTROPY AT HOMOLOGICAL LEVEL",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Symplectic partially hyperbolic diffeomorphisms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

About Transitivity of Surface Endomorphisms Admitting Critical Points",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Laminations and Connecting Orbits on Lattice",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On sensitivity, sequence entropy and related problems in Dynamical Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Minimal Measures for Lagrangian Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Quasi-Periodic Continuation Along a Continuous Symmetry",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Generic Properties of Lagrangian Systems and Conservative Diffeomorphisms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Expansividade, Especificação e Sensibilidade em Fluxos com Singularidades",Mathematics Subject Classification: 34—Ordinary differential equations
"

GENERIC FAMILIES EXHIBITING INFINITELY MANY NON-UNIFORM  HYPERBOLIC ATTRACTORS FOR A SET OF TOTAL MEASURE OF  PARAMETERS",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Kneading sequences for your models of Henon maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Some issues about Hamiltonian system",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Generalized Henon-Devaney maps of the plane",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Accessibility and sufficient conditions for Robust transitivity",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Robust transitivity for endomorphisms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A divergence theorem fon non-campactRiemannian manifolds and iterated function systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Gaussian Thermostat",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Complex Cantor sets: Scale Recurrence Lemma and Dimension Formula",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Sobre grupos abelianos irrotacionais de homeomorfismos do toro",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Dynamics of minimally rambling sets with co-dimension one dominated splittings",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Chaotic dynamics and partial hyperbolicity",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Stable projections of cartesian products of regular Cantor sets",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Sobre a geometria de ferraduras em dimensão 3",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Stable Intersections of Conformal Cantor sets in the Complex plane and Homoclinic Bifurcations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Phase transition on the Markov and Lagrange dynamical spectra",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Markov and Lagrange spectra",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Rigidity Conjecture For C^2 Critical Circle Maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Partially hyperbolic geodesic flows",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Torus Homeomorphisms Whose Rotation Set Is An Interval",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Sufficient conditions for hyperbolicity on skew-products.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Fibonacci Cubic Polynomials, Decay of Geometry and Induced Hyperbolicity",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Perturbations of partially hyperbolic automorphisms on Heisenberg nilmanifolds",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Dinâmica de recobrimentos do circulo com pontos de inflexão  (Dynamics of Covering Maps of the Circle with Inflexion Points)",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Medidas invariantes para recobrimentos críticos do círculo",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Non-hyperbolic chain recurrence classes of C1 diffeomorphisms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Perturbações de fluxos do tipo Lorenz.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Ergodicité stable et mesures physiques pour des systèmes dynamiques faiblement hyperboliques",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The specification property and the existence of sectional anosov flows",Mathematics Subject Classification: 34—Ordinary differential equations
"

Universalidade para homeomorfismos suaves por pedaços do círculo.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Renormalization for unimodal maps with critical order close to 2N",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Dominated Splitting and Critical Set for Polynomials Automorphisms on Two Dimensional Complex Space",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Commuting vector fields and generic dynamics",Mathematics Subject Classification: 34—Ordinary differential equations
"

C^2-Iterated Function Systems on the Circle and Symbolic Blender-like",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Spectral Gap for Contracting Fiber Maps and Applications",Mathematics Subject Classification: 34—Ordinary differential equations
"

Rotational deviations for minimal torus homeomorphisms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Robustly Transitive Sets in Nearly Integrable Hamiltonian Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Transitividade Robusta e Ergodicidade de Transformações na Reta e no Plano",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Expansiveness properties in C1 local diffeomorphisms.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Dynamics of sets of zero density",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Familias de secciones locales para atractores hiperbólicos singulares",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Markov and Lagrange dynamical spectra for geodesic flows in surfaces with negative curvature",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On the Dynamics of Torus Homeomorphisms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Randomness and Variability in animal embryogenesis, a multi-scale approach",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Interseções Estáveis de Conjuntos de Cantor e Bifurcações Homoclínicas",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Simulations  informatiques,  histoire  d'un  constructivisme",Mathematics Subject Classification: 01—History and biography
"

Rational Ergodicity for Skew Products Cylinder Maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

ÉPISTÉMOLOGIE CONSTITUTIVE POUR LES SCIENCES DU VIVANT",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Decaimento de geometria e medidas invariantes para polinômios cubicos (Decay of geometry and invariant measures for cubic polynomials)",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Propriedades aritméticas e topológicas de uma classe de fractais de Rauzy.",Mathematics Subject Classification: 54—General topology
"

Dinâmica de correspondências holomorfas",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Introducing Computational Thinking in K-12 Education: Historical, Epistemological, Pedagogical, Cognitive, and Affective Aspects",Mathematics Subject Classification: 68—Computer science
"

Famílias transversais de transformações expansoras por pedaços.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Complex Bounds and Renormalization Theory for Multimodal Maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Toward the Classification of Cohomology-Free Vector Fields",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On proofs and types in second order logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Estabilidade estocastica para aplicacoes nao uniformemente expansoras.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Some Properties of Vector Fields in Dimension Three",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Randomness And Ergodic Theory: An Algorithmic Point of View",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Acoes de Rn e fluxos holomorfos",Mathematics Subject Classification: 34—Ordinary differential equations
"

Temps  Biologique  et  Transitions  Critiques  Etendues",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Infinidade de orbitas periodicas para fluxos seccional-Anosov",Mathematics Subject Classification: 34—Ordinary differential equations
"

Existential completion and pseudo-distributive laws: an algebraic approach to the completion of doctrines",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Extending Implicit Computational Complexity and Abstract Machines to
Languages with Control",Mathematics Subject Classification: 68—Computer science
"

Sharing, Superposition and Expansion: Geometrical Studies on the Semantics and Implementation of $\lambda$-calculi and Proof-nets",Mathematics Subject Classification: 68—Computer science
"

Etude de l'orientation érythrocytaire, et des effets d'entrée d'une suspension sanguine dans un écoulement capillaire plan",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Implicit Computational Complexity and Probabilistic Classes",Mathematics Subject Classification: 68—Computer science
"

Relational Graph Models and Morris's Observability: resource-sensitive semantic investigations on the untyped λ-calculus",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Semantic Frameworks for Implicit Computational Complexity",Mathematics Subject Classification: 68—Computer science
"

Coinductive Equivalences and Metrics for Higher-order Languages with Algebraic Effects",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Design and Implementation of an Operating System in a Functional Language",Mathematics Subject Classification: 68—Computer science
"

Logique dans le Facteur Hyperfini: Géométrie de l'Interaction et Complexité",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Réseaux et séquents ordonnés",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Calculs de représentations sémantique et syntaxe générative : les
grammaires minimalistes catégorielles",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Methods Using Uncertainty in the Analysis of Large Scale Data Sets",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Exécution et Programmes",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Lambda-Theories: some investigations",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Elementary axioms for small maps, a fibrational approach","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Aspects of internal set theory",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

A simplified framework for first-order languages and its formalization in Mizar",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Continuity and Effectivieness on Topoi",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

On The Efficiency of Applicative Algorithms",Mathematics Subject Classification: 68—Computer science
"

Exact Computing in Positional Weighted Systems",Mathematics Subject Classification: 68—Computer science
"

Aspects of the Implementation of Programming Languages: the Compilation of an Applicative Language to Combinatory Logic",Mathematics Subject Classification: 68—Computer science
"

Semantics and Pragmatics of the Lambda-Calculus",Mathematics Subject Classification: 68—Computer science
"

Paths and Topological Minors in
 Directed and Undirected Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Extremal Functions for Graph Linkages and Rooted Minors",Mathematics Subject Classification: 05—Combinatorics
"

Malliavin Calculus and Numerical Solution of Stochastic Differential Equations with Monotone Drift",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Semilinear Stochastic Evolution Equations with Lévy Noise",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Quelques r\'esultats sur les \'equations r\'etrogrades et \'equations aux d\'eriv\'ees partielles stochastiques avec singularit\'es.",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

\'Etudes asymptotiques de l’op\'erateur de covariance pour les processus fractionnaires: approche analytique avec applications",Mathematics Subject Classification: 47—Operator theory
"

Ideal reducibility of positive operators on Banach Lattices",Mathematics Subject Classification: 47—Operator theory
"

Coalescent, recombinaisons et mutations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On Modules of Linear Transformation and Bounded Linear Operators",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Développement en temps petit de la solution de l'équation de Zakai, et résolution numérique par maillage adaptatif",Mathematics Subject Classification: 65—Numerical analysis
"

Filtrage linéaire par morceaux avec petit bruit d'observation",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Homogénéisation en milieu aléatoire",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Analyse Numérique des Equations Différentielles Stochastiques",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Controle dynamique des erreurs de simulation et d'estimation de processus de diffusion",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Une méthode probabiliste pour l'étude des fronts d'onde dans les équations et systèmes d'équations de réaction-diffusion = A Probabilistic Method for the Study of Wave Fronts in Reaction-Diffusion Equations and Systems of Equations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Interpretations probabilistes d'operateurs sous forme divergence et analyse de methodes numeriques associees",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Equations différentielles stochastiques rétrogrades avec condition finale singulière",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On special Lagrangian equations",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 53—Differential geometry
"

Surgery and Classifications of Highly Connected Manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Heegaard splittings of 3-manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Detecting an Inclusion in an Elastic Body with Residual Stress",Mathematics Subject Classification: 35—Partial differential equations
"

Hodge Theory on Compact Symplectic Manifolds with Boundary",Mathematics Subject Classification: 53—Differential geometry
"

On manifolds with Ricci curvature lower bound and Kahler manifolds with
nonpositive bisectional curvature",Mathematics Subject Classification: 53—Differential geometry
"

Some splitting and vanishing type theorems on complete manifolds",Mathematics Subject Classification: 53—Differential geometry
"

The Space of Polynomial Growth Harmonic Forms",Mathematics Subject Classification: 53—Differential geometry
"

Inverse Boundary Value Problems for Maxwell's Equations",Mathematics Subject Classification: 35—Partial differential equations
"

p harmonic l forms on complete manifolds",Mathematics Subject Classification: 53—Differential geometry
"

The Structure of Complete Manifolds with Positive Spectrum",Mathematics Subject Classification: 53—Differential geometry
"

Weighted Poincaré Inequality and Manifolds with Spin(9) Holonomy",Mathematics Subject Classification: 53—Differential geometry
"

Regularity of the Ricci Flow and Rigidity
of Ricci Solitons","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Thermoacoustic Tomography in Elastic Media",Mathematics Subject Classification: 35—Partial differential equations
"

Inverse And Homogenization Problems Via Selfdual Variational Calculus",Mathematics Subject Classification: 35—Partial differential equations
"

Strichartz estimates for the wave equation on Riemannian manifolds of bounded curvature",Mathematics Subject Classification: 35—Partial differential equations
"

The development of the Enclosure Method in an Anisotropic Background and the Strong Unique Continuation for the Elasticity with Residual Stress",Mathematics Subject Classification: 35—Partial differential equations
"

Reconstruction of Unknown Inclusions in an Elastic Medium by Boundary
Measurements",Mathematics Subject Classification: 35—Partial differential equations
"

Some linear and nonlinear geometric inverse problems",Mathematics Subject Classification: 35—Partial differential equations
"

Elliptic Inverse Problems",Mathematics Subject Classification: 35—Partial differential equations
"

DG-Swiss Cheese Conjecture",Mathematics Subject Classification: 81—Quantum Theory
"

The Lens Rigidity Problem for Riemannian Manifolds with Magnetic Field","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Linear and Nonlinear Analysis and Applications to Mathematical Physics",Mathematics Subject Classification: 35—Partial differential equations
"

Recursively Generating Formality Quasi-Isomorphisms With Applications to Deformation Quantization",Mathematics Subject Classification: 19—K-theory
"

Deformation Quantization Over a Z-Graded Base",Mathematics Subject Classification: 16—Associative rings and algebras
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Index Theorems for Noncommutative Two-Tori and Hochschild Cohomology for Quantum Special Linear Groups",Mathematics Subject Classification: 81—Quantum Theory
"

Strichartz Estimates for Wave Equations with Coefficients of Sobolev Regularity",Mathematics Subject Classification: 35—Partial differential equations
"

Hardy-Rellich Inequalities And The Critical Dimension Of Fourth Order Nonlinear Eigenvalue Problems",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Isoperimetric inequalities for Laplace and Steklov problems on Riemannian manifolds","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Holomorphic Extensions of Laplacians and Their Determinants","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

",Mathematics Subject Classification: 11—Number theory
"

Harmonic Analysis for Some Schrödinger Types of Operators",Mathematics Subject Classification: 42—Fourier analysis
"

Descent for n-Bundles, Tate Objects in Exact Categories, and the Index Map
and Reciprocity Laws",Mathematics Subject Classification: 19—K-theory
"

Étude du problème inverse d’un modèle d’intrusion saline",Mathematics Subject Classification: 35—Partial differential equations
"

Deformation complexes for algebraic operads and their applications","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Sur un problème inverse en pressage de matériaux biologiques à structure cellulaire",Mathematics Subject Classification: 35—Partial differential equations
"

Spectre du laplacien agissant sur les p-formes différentielles des domaines euclidiens",Mathematics Subject Classification: 53—Differential geometry
"

The endomorphism algebras and Hodge groups of certain superelliptic Jacobians",Mathematics Subject Classification: 14—Algebraic geometry
"

Numerical optimization of Dirichlet-Laplace eigenvalues of Domains in
Surfaces.",Mathematics Subject Classification: 65—Numerical analysis
"

Espaces de longueur d'entropie majorée: rigidité topologique, adhérence des variétés, noyau de la chaleur",Mathematics Subject Classification: 53—Differential geometry
"

Surfaces Minimales dans des Variétés Homogènes",Mathematics Subject Classification: 53—Differential geometry
"

Construction de surfaces minimales en recollant des surfaces de Scherk",Mathematics Subject Classification: 53—Differential geometry
"

Contribution à l’étude de la conjecture de Gras et de la conjec-
ture principale d’Iwasawa, par les systèmes d’Euler",Mathematics Subject Classification: 11—Number theory
"

Iterative methods for solving linear systems on massively parallel architectures",Mathematics Subject Classification: 65—Numerical analysis
"

Singularidades de ecuaciones de Schrodinger",Mathematics Subject Classification: 35—Partial differential equations
"

Estudio de una ecuación de difusión rápida",Mathematics Subject Classification: 35—Partial differential equations
"

Analysis of an elasto-visco-plastic model describing dislocation dynamics",Mathematics Subject Classification: 35—Partial differential equations
"

Contribution à l’étude des équations de Hamilton-Jacobi du premier ordre et application à la dynamique des dislocations",Mathematics Subject Classification: 35—Partial differential equations
"

Approximation of solutions and
hypercontractivity estimates for a model
of the evolution of dislocations",Mathematics Subject Classification: 35—Partial differential equations
"

Sur quelques problèmes de jonction entre coques élastiques minces",Mathematics Subject Classification: 35—Partial differential equations
"

Estudio de problemas de difusión no lineal mediante soluciones autosemejantes",Mathematics Subject Classification: 35—Partial differential equations
"

Nonlinear evolution systems and their applications",Mathematics Subject Classification: 35—Partial differential equations
"

Estudio de una ecuación parabólica no lineal en la teoría de filtración de fluidos",Mathematics Subject Classification: 35—Partial differential equations
"

Étude théorique et numérique de l'évolution morphologique d'interfaces",Mathematics Subject Classification: 65—Numerical analysis
"

Singular solutions to parabolic differential equation",Mathematics Subject Classification: 35—Partial differential equations
"

Efectos de la absorción en una ecuación de difusión no lineal",Mathematics Subject Classification: 35—Partial differential equations
"

Mathematical studies of interacting particle systems modelling aggregation",Mathematics Subject Classification: 35—Partial differential equations
"

Asymptotic Behavior of Solutions To Some Dissipative-dispersive Partial Differential Equations",Mathematics Subject Classification: 35—Partial differential equations
"

A class of preconditioning techniques suitable for partial differential equations of structured and unstructured Mesh",Mathematics Subject Classification: 68—Computer science
"

TRATAMIENTO MATEMATICO DE ALGUNOS MODELOS NO LINEALES EN CLIMATOLOGIA",Mathematics Subject Classification: 35—Partial differential equations
"

Méthodes de préconditionnement pour la résolution de systèmes linéaires sur des machines massivement parallèles",Mathematics Subject Classification: 68—Computer science
"

Enlarged Krylov Subspace Methods and Preconditioners for Avoiding Communication",Mathematics Subject Classification: 65—Numerical analysis
"

Dense matrix computations : communication cost and numerical stability",Mathematics Subject Classification: 68—Computer science
"

Nonlinear and Nonlocal Diffusion Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Semiclassical measures and asymptotic distribution of eigenvalues for quantum KAM systems",Mathematics Subject Classification: 35—Partial differential equations
"

Comportamiento asintotico de ecuaciones de difusion y conveccion no lineales",Mathematics Subject Classification: 35—Partial differential equations
"

Comportamiento autosemejante en problemas con difusión no lineal",Mathematics Subject Classification: 35—Partial differential equations
"

Estabilidade e Controle com Critério de Custo Médio a Longo Prazo em Sistemas Lineares Estocásticos",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Some Results on Regularity, Self-Similarity and Asymptotic Behavior for
Nonlinear Diffusion Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Comportamiento asintotico para algunos sistemas dispersivos",Mathematics Subject Classification: 35—Partial differential equations
