thesis,subject
"

Sur le 17ème Problème de Hilbert",Mathematics Subject Classification: 12—Field theory and polynomials
"

bass-milnor serre in peano rings",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Ensembles artiniens,univers et galaxies",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Sur les degrés ludiques et leurs incidences",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Applications of the Proper Forcing Axiom to Cardinal Arithmetic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Principe de réflexion MRP, propriétés d’arbres et grands cardinaux",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Approximating Bayes: Inference and Modeling",Mathematics Subject Classification: 62—Statistics
"

Cardinal invariants of the continuum and convergence of measures on compact spaces",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Construções consistentes de espaços de Banach C(K) com poucos operadores.",Mathematics Subject Classification: 46—Functional analysis
"

New methods in forcing iteration and applications",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Extensões conexas e espaços de Banach C(K) com poucos operadores",Mathematics Subject Classification: 46—Functional analysis
"

Colouring problems of Erdős and Rado on infinite graphs",Mathematics Subject Classification: 05—Combinatorics
"

Topologies on omega-1 and guessing sequences",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Partition Calculus for Topological Spaces",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Non-chainable continua and Lelek's problem",Mathematics Subject Classification: 54—General topology
"

Applications of Nonstandard Analysis to Markov Processes and Statistical Decision Theory.",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Contributions À l'Étude Algébrique et Géométrique des Structures et Théories du Premier Ordre",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Amalgames de corps valués",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

A set-theoretical analysis of operators on the Banach space l_infty/c_0",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

(Sparse) Exchangeable Random Graphs",Mathematics Subject Classification: 62—Statistics
"

Forcing Constructions of LCS Spaces and PCF Structures",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Some Results in Combinatorial Set Theory",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Large properties at small cardinals",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Fusion libre et autres constructions génériques",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Méthodes de théorie des modèles pour l'étude de groupes topologiques",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Familles de variétés abéliennes",Mathematics Subject Classification: 14—Algebraic geometry
"

On operational properties of quantitative extensions of $\lambda$-calculus",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Automorphismes de courbes algébriques",Mathematics Subject Classification: 14—Algebraic geometry
"

Champs algébriques et foncteur de Picard",Mathematics Subject Classification: 14—Algebraic geometry
"

Sur les théories sans la propriété de l’arbre du second type",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Théories simples : constructions de groupes et interprétabilité généralisée",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Définissabilité en théorie des modéles",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Groupes superstables",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Interaction Nets: Semantics and Concurrent Extensions",Mathematics Subject Classification: 68—Computer science
"

Étude de la polarisation en logique",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Realisabilité et Paramétricité dans les Systèmes de Types Purs",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Geometry of Interaction and Differential Nets",Mathematics Subject Classification: 68—Computer science
"

Approches dynamiques en sémantique de la logique lineaire: jeux et géometrie de l'interaction",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Lambda-calcul et réseaux",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Models and Theories of Lambda Calculus",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Intersection Types, Lambda Abstraction Algebras and Lambda Theories",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Algebraic structures for the lambda calculus and the propositional logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Models And Theories of Pure And Resource Lambda Calculi",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Exploiting Qualitative User Feedback in Deterministic and Probabilistic Databases",Mathematics Subject Classification: 68—Computer science
"

Linear Logic and Subpolynomial Classes of Complexity",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Squall: Scalable Real-time Analytics using Efficient, Skew-resilient Join Operators",Mathematics Subject Classification: 68—Computer science
"

Sémantique des phases, réseaux de preuve et divers problèmes de décision en logique linéaire",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

From Massive Parallelization to Quantum Computing: Seven Novel Approaches to Query Optimization",Mathematics Subject Classification: 68—Computer science
"

Efficient Main Memory-Based XML Stream Processing",Mathematics Subject Classification: 68—Computer science
"

Efficient Incremental Data Analysis",Mathematics Subject Classification: 68—Computer science
"

Compilation Techniques for Incremental Collection Processing",Mathematics Subject Classification: 68—Computer science
"

Youtopia: A Community Database Management System",Mathematics Subject Classification: 68—Computer science
"

Building Efficient Query Engines using High-Level Languages",Mathematics Subject Classification: 68—Computer science
"

Efficient Online Processing for Advanced Analytics",Mathematics Subject Classification: 68—Computer science
"

Réécriture de diagrammes et de Σ-diagrammes","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Program Analysis and Compilation Techniques for Speeding up Transactional Database Workloads",Mathematics Subject Classification: 68—Computer science
"

Calcul symbolique avec des diagrammes de Penrose","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Théorie et pratique des réseaux d'interaction",Mathematics Subject Classification: 68—Computer science
"

La règle d'échange : logique linéaire multiplicative tressée",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

A User-Tailored Approach to Privacy Decision Support",Mathematics Subject Classification: 68—Computer science
"

String Diagram Rewriting: Applications in Category and Proof Theory","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Logiques, catégories & machines - Implantation de langages de programmation guidée par la logique catégorique",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Theoretical and Practical Aspects of Optimal Implementations of Functional Languages",Mathematics Subject Classification: 68—Computer science
"

Jumping around the box: Graphical and operational studies on  lambda-calculus and linear logic",Mathematics Subject Classification: 68—Computer science
"

Limiting Free Energy and Scaling Exponents for Directed Polymers With Inhomogeneous Parameters",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Data Integration against Multiple Evolving Autonomous Schemata",Mathematics Subject Classification: 68—Computer science
"

MayBMS: A System for Managing Large Amounts of Uncertain Data",Mathematics Subject Classification: 68—Computer science
"

","Mathematics Subject Classification: 94—Information and communication, circuits"
"

On the Scaling of Psychological Data by Latent Structure Analysis",Mathematics Subject Classification: 62—Statistics
"

Sample Size Determination for Clinical Trials",Mathematics Subject Classification: 62—Statistics
"

Respiratory Rehabilitation of Patients with Chronic Obstructive Pulmonary Disease",Mathematics Subject Classification: 62—Statistics
"

A Comparison of Probabilistic Unfolding Theories for Paired Comparisons Data",Mathematics Subject Classification: 62—Statistics
"

Discrete Time Harness Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Properties of the limit shape for some last passage growth models in random environments",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Current Fluctuations for Independent Random Walks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Fluctuation Questions For Space-time Random Walks In Random Environment",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Rift Valley Fever in African Buffalo (Syncerus caffer): Basic epidemiology
and the Role of Bovine Tuberculosis Coinfection",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Limit shape and fluctuations for exactly solvable inhomogeneous corner growth models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Positive and zero temperature polymer models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

The Riemann Zeta Distribution and its Properties",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On the Invariance Principle and Central Limit Theorems for Stochastic Flows",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Continuous Time Random Polymer Models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Hyperstructure-Based Search Methods for the World Wide Web",Mathematics Subject Classification: 68—Computer science
"

MATHEMATICAL MODELING OF AVIAN INFLUENZA",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Some Ratio Limit Theorems for a General State Space Markov Process",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A Knowledge Representation Theory for Natural Language Graphics",Mathematics Subject Classification: 68—Computer science
"

Anfrageoptimierung durch abstrakte Interpretation für ein deduktives Datenbanksystem",Mathematics Subject Classification: 68—Computer science
"

Applications of Big Knowledge Summarization",Mathematics Subject Classification: 68—Computer science
"

Approximate String Matching Methods for Duplicate Detection and Clustering Tasks",Mathematics Subject Classification: 68—Computer science
"

Desinging Novel Abstraction Networks for Ontology Summarization and Quality
Assurance",Mathematics Subject Classification: 68—Computer science
"

Decentralized Management of Dynamic and Customized Workflows",Mathematics Subject Classification: 68—Computer science
"

Extremal Problems on Variations of Graph Colorings",Mathematics Subject Classification: 05—Combinatorics
"

Efficient Data Management in Spatial Data Warehouses",Mathematics Subject Classification: 68—Computer science
"

Semantically Enhanced and Efficient Location Services for Preserving Mobile Consumer's Privacy",Mathematics Subject Classification: 68—Computer science
"

Stakeholder Theoretic Sentiment based Analysis of Citizen Interactions using Social Media",Mathematics Subject Classification: 68—Computer science
"

On Stochastic Flows and Backward Stochastic Differential Equations with Reflections",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Ensuring Security and Privacy in a Personalized Mobile Environment",Mathematics Subject Classification: 68—Computer science
"

On the Zeros of Random Polynomials",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Privacy Preserving Collaborative Optimization",Mathematics Subject Classification: 00—General
"

HyperFile: A Database Manager for Documents",Mathematics Subject Classification: 68—Computer science
"

Towards Automatic Configuration of Access Control",Mathematics Subject Classification: 68—Computer science
"

Chaos Problem in Mean Field Spin Glasses",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Rational Multiparty Computation",Mathematics Subject Classification: 68—Computer science
"

Private Data Outsourcing Using Anonymization",Mathematics Subject Classification: 68—Computer science
"

Phase transitions in random tensors with multiple spikes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Das Syntax-Schema, ein Verfahren zur Definition syntaktischer Strukturen",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Achieving Practical Differential Privacy",Mathematics Subject Classification: 68—Computer science
"

Multi-layered Browsing",Mathematics Subject Classification: 68—Computer science
"

Enriching and Designing Metaschemas for the UMLS Semantic Network",Mathematics Subject Classification: 68—Computer science
"

Self-Manifestation of Composite Multimedia Objects to Achieve Universal Access",Mathematics Subject Classification: 68—Computer science
"

Recognition of Partially Occluded Objects in Content-based Image Retrieval",Mathematics Subject Classification: 68—Computer science
"

Detecting Changes to Data and Schema in Semi-structured Documents",Mathematics Subject Classification: 68—Computer science
"

Using An Ontology To Improve The Web Search Experience",Mathematics Subject Classification: 68—Computer science
"

Algorithms for Generation of Path-Methods in Object-Oriented Databases",Mathematics Subject Classification: 68—Computer science
"

Enrichment of Ontologies Using Machine Learning and Summarization",Mathematics Subject Classification: 68—Computer science
"

Enrichment of Ontologies Using Machine Learning and Summarization",Mathematics Subject Classification: 68—Computer science
"

Massively Parallel Reasoning in Transitive Relationship Hierarchies",Mathematics Subject Classification: 68—Computer science
"

Incorporating Security into Workflow Management Systems",Mathematics Subject Classification: 68—Computer science
"

Change Detection and Management for the Semantic Web",Mathematics Subject Classification: 68—Computer science
"

The Role Mining Problem: A Formal Approach",Mathematics Subject Classification: 68—Computer science
"

Incentive Driven and Privacy-Preserving Collaborative Computing",Mathematics Subject Classification: 68—Computer science
"

Social Analytics for Health Integration, Intelligence,  and Monitoring",Mathematics Subject Classification: 68—Computer science
"

Using Structural and Semantic Methodologies to Enhance Biomedical
Terminologies",Mathematics Subject Classification: 68—Computer science
"

Ontology Learning for the Semantic Deep Web",Mathematics Subject Classification: 68—Computer science
"

An Event-Based Architecture for Graphical User Interface Toolkits",Mathematics Subject Classification: 68—Computer science
"

Implementation Techniques for Continuous Media Systems and Applications",Mathematics Subject Classification: 68—Computer science
"

Two-way Latent Variable Clustering",Mathematics Subject Classification: 62—Statistics
"

Relative Inclusiveness of Certain Definitions of Summability","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Contributions to the Design and Analysis of Quantitative Trait Loci Experiments",Mathematics Subject Classification: 62—Statistics
"

The Rate of Decay of Phosphorescence at Low Temperatures","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Definable combinatorics of graphs and equivalence relations",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

AN EARLY WARNING SYSTEM FOR MODELING AND MONITORING SPATIO-TEMPORAL PATTERN OF INFECTIOUS DISEASE",Mathematics Subject Classification: 62—Statistics
"

Statistical Modeling of Multivariate Longitudinal Binary Data",Mathematics Subject Classification: 62—Statistics
"

Automatic Layout of Large Directed Graphs",Mathematics Subject Classification: 68—Computer science
"

Divergent Double Sequences and Series","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Riesz Summability for Double Series","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Linear Operators and the Distribution of Zeros of Entire Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Linear and Non-Linear Operators and the Distribution of Zeros of Entire
Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

The Effects of Linear Transformations on the Divergence of Bounded Sequences and Functions","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Non-linear Coefficient-Wise Stability and Hyperbolicity Preserving
Transformations",Mathematics Subject Classification: 30—Functions of a complex variable
"

Linear preservers and entire functions with restricted zero loci",Mathematics Subject Classification: 30—Functions of a complex variable
"

Hyperbolicity Preserving Differential Operators and Classifications of Orthogonal Multiplier Sequences",Mathematics Subject Classification: 30—Functions of a complex variable
"

Randwertaufgaben bei Systemen von linearen partiellen Differentialgleichungen erster Ordnung",Mathematics Subject Classification: 35—Partial differential equations
"

Multi-Scale Modeling of Liquid Crystalline Polymers",Mathematics Subject Classification: 65—Numerical analysis
"

Transforms of Tauberian series by Riesz methods of different orders","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Criticality Estimates for Neutron Transport in a Slab with Partially Reflecting Boundary Conditions",Mathematics Subject Classification: 45—Integral equations
"

Parallel algorithms for Bayesian networks structure learning with applications in systems biology",Mathematics Subject Classification: 68—Computer science
"

Image Registration By Non-degenerate Pixel Detection",Mathematics Subject Classification: 62—Statistics
"

Edge Detection, Image Segmentation and their Applications in Microarray Image Analysis",Mathematics Subject Classification: 62—Statistics
"

Methods for Comparing Two Crossing Hazard Functions",Mathematics Subject Classification: 62—Statistics
"

Comparing Crossing Hazard Rate Functions By Joint Modeling Survival And Longitudinal Data",Mathematics Subject Classification: 62—Statistics
"

Edge Structure Preserving 2-D and 3-D Image Denoising by Jump Surface Estimation",Mathematics Subject Classification: 62—Statistics
"

Some Charting Methodologies in MSPC",Mathematics Subject Classification: 62—Statistics
"

Edge Detection, Blind Image Deblurring, and Jump Regresion Analysis",Mathematics Subject Classification: 62—Statistics
"

Jump/Roof/Valley Detection in Regression Curves and Surfaces",Mathematics Subject Classification: 62—Statistics
"

The Fine Topology and Other Topologies on C(X,Y)",Mathematics Subject Classification: 54—General topology
"

Algorithms for large scale problems in computational biology",Mathematics Subject Classification: 68—Computer science
"

Parallel Algorithmic Techniques for Large-scale Problems in Computational Biology",Mathematics Subject Classification: 68—Computer science
"

The Compact-open Topology on C(X)",Mathematics Subject Classification: 54—General topology
"

A Treatise on Baire Spaces",Mathematics Subject Classification: 54—General topology
"

Path Constraints for Graph-Based Data Models",Mathematics Subject Classification: 68—Computer science
"

sigma-compact-open topology on C*(X) and the corresponding dual space",Mathematics Subject Classification: 54—General topology
"

The Uniform, Fine and Graph Topologies on Spaces of Continuous Functions",Mathematics Subject Classification: 54—General topology
"

The Open-Point, Bi-Point-Open and Bi-Compact-Open Topologies on C(X)",Mathematics Subject Classification: 54—General topology
"

Spaces of Continuous Linear Functionals on Function Spaces",Mathematics Subject Classification: 54—General topology
"

The Multifuction Space L(X) of Cusco Maps",Mathematics Subject Classification: 54—General topology
"

The Pseudocompact-Open Topology on C(X) and the Corresponding Dual Space",Mathematics Subject Classification: 54—General topology
"

On LCA Groups and Epimorphisms of Topological Groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Combinatorial properties of ideals",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Countably compact group topologies on non-torsion abelian groups from selective ultrafilters","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Applications of Infinite Combinatorics in Topology",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

On Continuous Images of Radon-Nikodym Spaces",Mathematics Subject Classification: 54—General topology
"

Selections, Orderability and Complete Systems: Formally Convex-Valued Multifunctions, Minimum Maps and the Tightness of Upper Hyperspaces",Mathematics Subject Classification: 54—General topology
"

Applications of Reflection to Topology",Mathematics Subject Classification: 54—General topology
"

Some Results Involving Cardinals and a Certain Topological Property",Mathematics Subject Classification: 54—General topology
"

Ideales, $\sigma$-ideales y forcing",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The metrization problem for Fréchet groups",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Ideals and Filters on Countable Sets",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Ultrafilters and small sets",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Families of connected spaces",Mathematics Subject Classification: 54—General topology
"

Homeomorphisms in topological structures",Mathematics Subject Classification: 54—General topology
"

Baire and harmonic functions",Mathematics Subject Classification: 26—Real functions
"

Role of infinite products in the development of complex functions theory",Mathematics Subject Classification: 30—Functions of a complex variable
"

Maximal Operators Associated with Fourier Multipliers",Mathematics Subject Classification: 42—Fourier analysis
"

Minimizers and superminimizers of variational integrals with non-standard growth",Mathematics Subject Classification: 31—Potential theory
"

Properties of weakly differentiable functions and mappings",Mathematics Subject Classification: 46—Functional analysis
"

On Blow-up Solutions of Parabolic Problems",Mathematics Subject Classification: 35—Partial differential equations
"

Amenability, Countable Equivalence Relations, and Their Full Groups",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Parabolic equations with gradient terms",Mathematics Subject Classification: 35—Partial differential equations
"

Higher Integrability of the Gradient of Conformal Maps",Mathematics Subject Classification: 30—Functions of a complex variable
"

On some properties of double layer potentials",Mathematics Subject Classification: 31—Potential theory
"

The Third Boundary Value Problem in Potential Theory",Mathematics Subject Classification: 31—Potential theory
"

The Neumann operator in potential theory",Mathematics Subject Classification: 31—Potential theory
"

Harmonic morphisms of operators of elliptic and parabolic type",Mathematics Subject Classification: 31—Potential theory
"

Bases, essential bases and Wiener's criterion in balayage spaces",Mathematics Subject Classification: 31—Potential theory
"

Espacios de funciones continuas, $\Sigma$-productos y la topología caja.",Mathematics Subject Classification: 54—General topology
"

Density Bounds and Tangent Measures",Mathematics Subject Classification: 28—Measure and integration
"

Ramsey theory and its application",Mathematics Subject Classification: 05—Combinatorics
"

Hiperespacios de continuos anclados en un punto (Hyperspaces of Continua at a Point).",Mathematics Subject Classification: 54—General topology
"

Grados de Homogeneidad en Conos y Suspensiones (Degree of Homogeneity on
Cones and Suspensions)",Mathematics Subject Classification: 54—General topology
"

Making holes in the second symmetric product of smooth dendroid",Mathematics Subject Classification: 54—General topology
"

$\Sigma_\kappa(F)$-Productos, Propiedades de Tipo Compacidad, Normalidad e Hiperespacios",Mathematics Subject Classification: 54—General topology
"

Ai-maximal independent families and some results on weakly pseudocompact spaces",Mathematics Subject Classification: 54—General topology
"

The Menger and Rothberger properties on $C_p(X,2)$.",Mathematics Subject Classification: 54—General topology
"

Noetherian bases in Topological Spaces",Mathematics Subject Classification: 54—General topology
"

Equivariant compactifications of free and semifree G-spaces",Mathematics Subject Classification: 54—General topology
"

Dimension Functions for Alexandroff Spaces",Mathematics Subject Classification: 54—General topology
"

Properties determined by networks and Whyburn spaces",Mathematics Subject Classification: 54—General topology
"

Mathematical Modelling of Two-Phase Geothermal
 Reservoirs",Mathematics Subject Classification: 86—Geophysics
"

Concerning Partially Continuous Functions",Mathematics Subject Classification: 54—General topology
"

The Conformal Group and Einstein Spaces",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Equations of Motion in General Relativity",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Hyperspaces Locally Euclidean at the Top",Mathematics Subject Classification: 54—General topology
"

Hyperspaces That Are Cones",Mathematics Subject Classification: 54—General topology
"

Hölder Estimates for the d-Bar Equation in Surfaces with Simple Singularities",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Hiperespacios de continuos no metricos",Mathematics Subject Classification: 54—General topology
"

Fronteras en Hiperespacios",Mathematics Subject Classification: 54—General topology
"

Arcos Ordenados Largos",Mathematics Subject Classification: 54—General topology
"

Symmetric Products",Mathematics Subject Classification: 54—General topology
"

Cociente de Productos Simétricos de un Continuo",Mathematics Subject Classification: 54—General topology
"

Ordered Embeddings of Hyperspaces",Mathematics Subject Classification: 54—General topology
"

Making Holes in Hyperspaces",Mathematics Subject Classification: 54—General topology
"

Bloques pequeños de Whitney",Mathematics Subject Classification: 54—General topology
"

Completación de Espacios Pre-casi-uniformes",Mathematics Subject Classification: 54—General topology
"

Los Espacios Pre-uniformes y sus Completaciones",Mathematics Subject Classification: 54—General topology
"

Spectral Analysis of Biochemical Noise in a synthetic genetic oscillator",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Stochastic Programming Formulations and Structural Properties for Assemble-to-Order Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Explicit d-bar-integration kernels and formulae in regular and singular
subvarieties of C^n",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Applications of Chance Constrained Optimization in Operations Management","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Cauchy’s Integral Formulae and Removable Singularities on Quaternions and Octonions",Mathematics Subject Classification: 35—Partial differential equations
"

Novel Stochastic Programming Formulations for Assemble-to-Order Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Productos y Leyes de Cancelacion Topologicas",Mathematics Subject Classification: 54—General topology
"

On The Katowice problem",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Definable graphs",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Consistency of Arbitrarily Large Spread between the Bounding and the Splitting Numbers",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Strongly Summable Ultrafilters: Some Properties and Generalizations",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Topological Aspects of Real-Valued Logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Novel Structural Properties and an Improved Bound for the Number of Distinct Squares in Strings",Mathematics Subject Classification: 05—Combinatorics
"

Combinatorial Optimization Approaches to Discrete Problems",Mathematics Subject Classification: 05—Combinatorics
"

On the number of distinct squares in strings",Mathematics Subject Classification: 05—Combinatorics
"

Computational and Geometric Aspects of Linear Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Parametric and Multiobjective Optimization with Applications in Finance","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Combinatorial Algorithms and Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Metric Polyhedra: Combinatorial Structure and Optimization",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Local Deformations in Oriented Matroids",Mathematics Subject Classification: 05—Combinatorics
"

Computational Methods for Solving the Nonlinear Complementarity Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Existence of Pairwise Stability in Two-sided Matching Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Algorithms for Network Flow Problems with Matroidal and Submodular Constraints","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Pseudocompact and Densely Compact Spaces in Products",Mathematics Subject Classification: 54—General topology
"

Matroids On Convex Geometries: Subclasses, Operations, And Optimization",Mathematics Subject Classification: 05—Combinatorics
"

Combinatorial Optimization Related to Posets and Signed Posets","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 54—General topology
"

Studies on network optimization problems : maximum balanced flow and minimum cost flow problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Studies in combinatoral optimization related to submodular and bisubmodular functions","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Algorithms for some combinatorial optimization problems: balanced flows, submodular flows, and scheduling on parallel facilities with changeover costs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

State Estimation for Linear System with Jump Parameter and its Application to Control",Mathematics Subject Classification: 93—Systems theory; control
"

Bisubmodular Polyhedra and Bidirected Graphs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A Polynomial-time Algorithm for a Stable Matching Problem with Linear Valuations and Bounded Side Payments","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Computational and Structural Approaches to Periodicity in Strings",Mathematics Subject Classification: 05—Combinatorics
"

Structural Factorization of Squares in Strings",Mathematics Subject Classification: 05—Combinatorics
"

Mathematics is a gentleman's art: Analysis andsynthesis in American college geometry teaching ,1790-1840",Mathematics Subject Classification: 01—History and biography
"

Concerning Abstract Spaces",Mathematics Subject Classification: 54—General topology
"

Normality in Box Products and (Sigma)-Products",Mathematics Subject Classification: 54—General topology
"

Dimension, Decompositions, and Pseudo-Isotopies",Mathematics Subject Classification: 54—General topology
"

Three-Dimensional AR's Which Do Not Contain Two-Dimensional AR's",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Lokalnost homotopskih endomorfizmov",Mathematics Subject Classification: 55—Algebraic topology
"

Homotopski tip funkcijskega prostora (Homotopy Type of Function Space)",Mathematics Subject Classification: 55—Algebraic topology
"

Significance of flats in CAT(0) geometry",Mathematics Subject Classification: 51—Geometry
"

Semisimple algebraic groups from a topological group perspective","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Lattices and simple groups in trees and buildings: constructions and classifications",Mathematics Subject Classification: 20—Group theory and generalizations
"

Topological Kac-Moody groups and their subgroups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Sous-groupes paraboliques et généricité dans les groupes d'Artin-Tits de type sphérique",Mathematics Subject Classification: 20—Group theory and generalizations
"

Analytic aspects of locally compact groups acting on Euclidean buildings",Mathematics Subject Classification: 20—Group theory and generalizations
"

Abstract Homomorphisms of Split Kac-Moody Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Homotopy Characterization of Classifying Spaces of Compact Lie Groups",Mathematics Subject Classification: 55—Algebraic topology
"

Topologia de las graficas en espacios de funciones continuas",Mathematics Subject Classification: 54—General topology
"

Knots and links in lens spaces",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Algunos resultados sobre numerable-compactificaciones y secuencial-compactificaciones",Mathematics Subject Classification: 54—General topology
"

Aspetti computazionali delle Funzioni di Taglia",Mathematics Subject Classification: 68—Computer science
"

Valutazioni delle pseudodistanze naturali di taglia con metodi geometrico-variazionali","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Stability and Computation in Multidimensional Size Theory",Mathematics Subject Classification: 51—Geometry
"

Omotopie e invarianti metrici per sottovarietà di spazi euclidei (teoria della taglia)",Mathematics Subject Classification: 55—Algebraic topology
"

Caratterizzazione topologica degli spazi di Lins e Mandel",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

(1,1)-Knots and Cyclically Presented Groups",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Estimating Persistent Betti Numbers For Discrete Shape Analysis",Mathematics Subject Classification: 52—Convex and discrete geometry
"

",Mathematics Subject Classification: 11—Number theory
"

Equivalences of Heegaard Splittings of 3-Manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
