thesis,subject
"

",Mathematics Subject Classification: 68—Computer science
"

Concordance probability in censored survival model and statistical methods for longitudinal microbiome data",Mathematics Subject Classification: 62—Statistics
"

Sidorenko's conjecture, graph norms, and pseudorandomness",Mathematics Subject Classification: 05—Combinatorics
"

Performance Optimization of Highly Uncertain Systems in H-infinity",Mathematics Subject Classification: 93—Systems theory; control
"

Spread-Spectrum Code Tracking in the Presence of Interference","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Über die Totalkrümmung kompakter Laminationen mit transversalem Maß",Mathematics Subject Classification: 53—Differential geometry
"

Modern Applications of the Circle Method",Mathematics Subject Classification: 11—Number theory
"

Arithmetic on Normal Forms of Elliptic Curves",Mathematics Subject Classification: 11—Number theory
"

Road Traffic Analysis with Surveillance Cameras using Synthetic Training Data",Mathematics Subject Classification: 68—Computer science
"

Property-Based Integrity Monitoring of Operating System Kernels",Mathematics Subject Classification: 68—Computer science
"

Plünnecke's inequality and the cardinality of sumsets",Mathematics Subject Classification: 05—Combinatorics
"

Topics in Additive Combinatorics",Mathematics Subject Classification: 05—Combinatorics
"

Developments at the interface between combinatorics and Fourier analysis",Mathematics Subject Classification: 05—Combinatorics
"

Upper Bounds for Ramsey Numbers",Mathematics Subject Classification: 05—Combinatorics
"

Combinatorial Properties of Large Subsets of Abelian Groups",Mathematics Subject Classification: 11—Number theory
"

Applications of the nilpotent Hardy-Littlewood method",Mathematics Subject Classification: 11—Number theory
"

Fast identification for robust adaptive control : a metric complexity approach",Mathematics Subject Classification: 93—Systems theory; control
"

Some combinatorial problems in group theory",Mathematics Subject Classification: 05—Combinatorics
"

Monetary developments and policy in the U.A.R. (Egypt) 1952 to 1962","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Sieve Problem over the Gaussian Integers",Mathematics Subject Classification: 11—Number theory
"

Manin's conjecture for del Pezzo surfaces",Mathematics Subject Classification: 11—Number theory
"

Structures and Adaptive Algorithms for Blind Detection of DS-CDMA Signals","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Signal Detection with Trellis-Coded Modulation in Non-Frequency Selective Fading Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Rational points in function fields",Mathematics Subject Classification: 11—Number theory
"

Algebras of Operators on Banach Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Thresholds in probabilistic and extremal combinatorics",Mathematics Subject Classification: 05—Combinatorics
"

Rational points on varieties over algebraic number fields",Mathematics Subject Classification: 11—Number theory
"

Zeros of quadratic forms and the $\delta$-method",Mathematics Subject Classification: 11—Number theory
"

Gender Differentials in the Labor Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The gap metric for unstable systems",Mathematics Subject Classification: 93—Systems theory; control
"

CDMA Block Transmission in SISO and MISO Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Diophantine problems in many variables",Mathematics Subject Classification: 11—Number theory
"

Zeros Of p-adic Forms",Mathematics Subject Classification: 11—Number theory
"

Nonlinear Operators for System Analysis",Mathematics Subject Classification: 47—Operator theory
"

Channel Estimation and Signal Detection in CDMA Systems with Multiple Carriers","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Sensitivity reduction in multivariable systems",Mathematics Subject Classification: 93—Systems theory; control
"

Blind Channel Estimation and Detection of Signals in OFDM Transmission Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Image Segmentation Using PDE, Variational, Morphological and Probabilistic Methods","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Cultuur en methodologie : over wijzen van bestaan en vormen van onderzoek",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Stochastic Signal Processing and Power Control for Wireless Communication Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Scalable Sensor Network Field Reconstruction with Robust Basis Pursuit","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Topics in analytic number theory",Mathematics Subject Classification: 11—Number theory
"

Sex-based wage differentials","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Family SES, Non-cognitive Skills and Achievement Inequality in Children's Early Life Course","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Short-length Low-density Parity-check Codes:
Construction and Decoding Algorithms","Mathematics Subject Classification: 94—Information and communication, circuits"
"

On Kinematic Singularities of Low Dimension",Mathematics Subject Classification: 51—Geometry
"

Control Design and Filtering for Wireless Networked Systems",Mathematics Subject Classification: 93—Systems theory; control
"

Over de arithmetisering van axiomatische meetkunden",Mathematics Subject Classification: 51—Geometry
"

Over Oneindige Reeksen",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Radon Intergral in Intuitionism",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

The Group of Neat Extensions",Mathematics Subject Classification: 20—Group theory and generalizations
"

La philosophie des mathématiques de Henri Poincaré",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Gesture Interaction at a Distance",Mathematics Subject Classification: 68—Computer science
"

The Inside-Outside Duality in Inverse Scattering Theory",Mathematics Subject Classification: 00—General
"

An Econometric Model of Canada, Incorporating Rational Expectations and Designed for Control Theory Applications","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Accountability in distributed systems with incomplete information",Mathematics Subject Classification: 68—Computer science
"

A Constructive Approach to Duality and Orlicz Spaces",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Perfect Sets of Euler Tours of Complete Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Affective Signal Processing (ASP): Unraveling the Mystery of Emotions",Mathematics Subject Classification: 68—Computer science
"

The Kalman-Bucy Filter and Its Behaviour with Respect to Smooth Perturbations of the Involved Wiener-Lévy Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modelling of Kurtosis and Skewness: Bayesian Inference and Distribution Theory",Mathematics Subject Classification: 62—Statistics
"

From Document Retrieval to Question Answering",Mathematics Subject Classification: 68—Computer science
"

Incorporating unobserved heterogeneity and multiple event types in
survival models: A Bayesian approach",Mathematics Subject Classification: 62—Statistics
"

Essays on Economic Development and Gains from Trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Novel Efficient Precoding Techniques for
Multiuser MIMO Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Design and Performance Analysis of Downlink Precoding in Massive MIMO Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Cognitive Radio - An Integrated Agent Architecture for Software Defined Radio",Mathematics Subject Classification: 68—Computer science
"

Essays on Macroeconomic Development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Group of Neat Extensions",Mathematics Subject Classification: 20—Group theory and generalizations
"

Application of Mathematical Optimization Techniques to Nuclear Reactor
reload Pattern Design","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Some problems on combinatorial arrays",Mathematics Subject Classification: 05—Combinatorics
"

Boundary Properties of Penalty Functions for Constrained Minimization",Mathematics Subject Classification: 68—Computer science
"

Experiencing Brain-Computer Interface Control",Mathematics Subject Classification: 68—Computer science
"

Stochastic Dynamic Programming : Successive Approximations and Nearly Optimal Strategies for Markov Decision Processes and Markov Games",Mathematics Subject Classification: 68—Computer science
"

Jordan Algebraic Approach to Symmetric Optimization",Mathematics Subject Classification: 68—Computer science
"

Response Selection and Turn-taking for a Sensitive Artificial Listening Agent",Mathematics Subject Classification: 68—Computer science
"

Optimization of Highly Uncertain Feedback Systems in H-infinity",Mathematics Subject Classification: 93—Systems theory; control
"

On Learning and Regularization in Super-Resolution Imaging","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Neue Methode der Planung von Materialvorräten im Schiffbau der DDR","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Late Neoclassical Economics : Restoration of Theoretical Humanism in Contemporary Mainstream Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

New Designs and Coverings",Mathematics Subject Classification: 05—Combinatorics
"

Human Capital, Screening and Minimum Wages","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Automatic derivation and implementation of fast convolution algorithms",Mathematics Subject Classification: 68—Computer science
"

Essays on Development, Growth, and Human Capital","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Bayesian Variable Selection for Binary Regression With Many More Variables Than Observations",Mathematics Subject Classification: 62—Statistics
"

Adaptive Virtual Distributed Environments for Shared Cyberinfrastructures",Mathematics Subject Classification: 68—Computer science
"

Parsing Schemata",Mathematics Subject Classification: 68—Computer science
"

Estimation Based on Ranked Set Samples",Mathematics Subject Classification: 62—Statistics
"

Economic Aspects of British Colonialism in Kenya, 1895-1930","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dueling Bandits for Online Ranker Evaluation",Mathematics Subject Classification: 68—Computer science
"

Die Weiterentwicklung einer ökonomischen Vorratsnormung im Zusammenhang mit Bestellauslösung und Bestandskontrolle","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Image Retargeting and Smart Projectors","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Pseudo-holomorphe Laminationen in gezähmten fast-komplexen 4-Tori",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Fiscal Policies, Optimal Growth, and Political Elections Under Different Economic Systems","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Investigating the role of intermediation in search markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Short-term debt and international banking crises","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Distributed Signal Processing Algorithms for
Wireless Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Who Pays More? Essays on Bargaining and Price Discrimination","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Empirical Labour Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Ability, Education Choice and Life Cycle Earnings","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the Puzzles in International Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on time series models with dynamic coefficients in macroeconomics and finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essay on applied macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Stochastic Modeling and Estimation of Wireless Channels with Application to Ultra Wide Band Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Essays on Macroeconomics and Population Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Political Economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Resource utilization techniques in distributed networks with limited information","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Game-theoretic Approaches for Generative Modeling","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Population games with network applications","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Birth of the Business Cycle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Excess Capacity in International Markets: An Application to the Banana Industry in Latin America","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Altruistic Parenting, Intergenerational Transmission, and Human Capital Accumulation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Synchronization Over Fading Dispersive Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Nonlinear Binary Sequences with Asymptotically Optimum Periodic Cross-Correlation","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Dynamic interactions and the macroeconomy: Search, productive externalities, and markups","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Learning, Stability, and Complicated Dynamics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Quasi-Exact Solvability and Turbiner's Conjecture in Three Dimensions",Mathematics Subject Classification: 53—Differential geometry
"

Essays on dynamic political economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Bayesian Learning in Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Investment and entry deterrence by multiproduct natural monopolies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Money, Transaction Structure and Spatial Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Pre-Auction Investment and Equivalence of Auctions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Economic Dynamics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Business cycles in general equilibrium: Three essays","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Macroeconomics and the Labor Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on tax interactions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Essays on the Economics of Fertility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the Economics of Marriage : An Empirical Study of Same-Sex and Opposite-Sex Couples","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Intergenerational and neighborhood impacts on youth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dynamic jamming games with discrete levels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

SALAM, A Scalable Anchor-free Localization Algorithm for Wireless Sensor Networks",Mathematics Subject Classification: 68—Computer science
"

A Unified Data-centric Approach towards an Extensible Internet Architecture",Mathematics Subject Classification: 68—Computer science
"

Shrink-Wrapped Security: Tightly Coupling Situation and Security",Mathematics Subject Classification: 68—Computer science
"

Methoden zur Effizienzsteigerung abstraktionsbasierter Reglerentwurfsverfahren",Mathematics Subject Classification: 93—Systems theory; control
"

A Multisector Equilibrium Search Model of Labor Reallocation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Economic effects of redistributive education policy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Male Incarceration and Teen Fertility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Social networks and the dynamics of labor market outcomes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Policy Issues in For-profit Higher Education","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Multidimensional Impact of Teachers on Students","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Efficiency and Government Expenditures in Redistributive Public Procurement Programs","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Two essays in applied economics",Mathematics Subject Classification: 00—General
"

Architecture-Aware Taylor Shift by 1",Mathematics Subject Classification: 68—Computer science
"

Financial Development and the Allocation of Capital to Entrepreneurial Talent","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Modelling Via Normalisation for Parametric and Nonparametric Inference",Mathematics Subject Classification: 62—Statistics
"

Essays in Applied Microeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Impact of Regulation of Marriage, Divorce, and Property Settlements in a Private Contracting Framework","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Intermediation, the Payments System and Monetary Policy Implementation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Economic Crises and Government Policy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Shrink-Wrapped Security: Tightly Coupling Situation and Security",Mathematics Subject Classification: 68—Computer science
"

Efficient Programming Techniques for the SACLIB Computer Algebra Library",Mathematics Subject Classification: 68—Computer science
"

School choice, school quality, and human capital : three essays","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Window Dynamics",Mathematics Subject Classification: 68—Computer science
"

Buffer Allocation Policies For Message Switching Networks",Mathematics Subject Classification: 68—Computer science
"

Forecasting: Expectations, intentions, and confidence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Trade, $CO_{2}$, and the Environment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Empirical Law and Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Digital Ultrawideband Signal Design with Power Spectral Density Constraints","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Three Essays in Economic Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Empirical Essays in State Political Economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Life Expectancy, Educational Attainment, and Fertility Choice: The Economic Impacts of Mortality Reductions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Discriminação Racial no Brasil: preferências, concorrência e profecias","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Contributions to Industrial Organization","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Equilibrium Refinements","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Education, Employment, Wages, and Earnings: A Case Study of Indonesia","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On the Economics of Media Bias","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Two Essays on Economic Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Matching, Auctions, and Evolution","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Pay Differentials and Differences in the Distribution of Employment of Male and Female Office Workers in Northeastern Cities","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Network Process: How Topology Impacts the Dynamics of Epidemics and Cascading Failures","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Synchronization of Ultra-wideband Signals in the Dense Multipath Channel","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Modeling Heat Transport in Deep Geothermal Systems by Radial Basis Functions",Mathematics Subject Classification: 00—General
"

Blow-up in a Degenerate Parabolic Equation with Gradient Nonlinearity",Mathematics Subject Classification: 35—Partial differential equations
"

Parallel Preconditioners for an Ocean Model in Climate Simulations",Mathematics Subject Classification: 65—Numerical analysis
"

Essays on Procurement, Scoring Auction, and Quality Manipulation Corruption","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Numerical analysis of lattice Boltzmann methods for the heat equation on a bounded interval",Mathematics Subject Classification: 65—Numerical analysis
"

Orthogonal Multichannel DS-CDMA System with Low-Complexity Multiuser Detection","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Essays on Wage Inequality and Economic Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in International Trade and Labor Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Financial Distortions and the Distribution of Global Volatility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the Behavior of Firms in the Indonesian Labor Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on Bargaining","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Theory of Internal Labor Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Incremental Processing and Optimization of Update Streams",Mathematics Subject Classification: 68—Computer science
"

Link Adaptation in Wireless Networks: A Cross-Layer Approach",Mathematics Subject Classification: 68—Computer science
"

Parallele numerische Simulation instationärer Probleme mit adaptiven Methoden auf unstrukturierten Gittern",Mathematics Subject Classification: 76—Fluid mechanics
"

Die dreidimensionale Kabelgleichung und ihre Anwendung in den
Neurowissenschaften",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Flow Control in Computer Networks",Mathematics Subject Classification: 68—Computer science
"

Behavioral Models of Strategies in Multi-armed Bandit Problems","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Parametric Scheduling for Hard Real-Time Systems",Mathematics Subject Classification: 68—Computer science
"

Tree-Structured Like Representations for Continuous and Graph Indexed Markov Random Fields","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Optimistic Replication with Forward Conflict Resolution in Distributed Real-Time Databases",Mathematics Subject Classification: 68—Computer science
"

Network Navigation with Scheduling","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A General Equilibrium Analysis of U.S. Energy Policies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Topics in Measurement: Multidimensional Poverty and Polarization","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Limited stock market participation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Distributions of treatment effects in switching regimes models: Partial identification, confidence sets, and an application","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Inference on Partially Identified Parameters: With Applications to the Evaluation of Heterogeneous Treatment Effects","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Utilizing Natural and Man-Made Resources for Economic Development: What are the Mechanisms and Why?","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Finance, Learning, and Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Low-Complexity Signal Processing Algorithms for Wireless Sensor Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Essays on Discrete Choice Models",Mathematics Subject Classification: 62—Statistics
"

Three Essays on Econometrics",Mathematics Subject Classification: 62—Statistics
"

Contributions to Uniform Inference",Mathematics Subject Classification: 62—Statistics
"

Coordinate-Based Routing for High Performance Anonymity",Mathematics Subject Classification: 68—Computer science
"

Techniques for Reducing the Computational Requirements of Symbolic Reachability Analysis",Mathematics Subject Classification: 68—Computer science
"

Novel Array Signal Processing Algorithms for Beamforming and Direction Finding","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Sophisticated learning in rank order games","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Virtual Full Replication for Scalable Distributed Real-Time Databases",Mathematics Subject Classification: 68—Computer science
"

Three Experimental Studies of Reward and Decision Making","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Inequality and Equilibrium","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Timed acceptances: An algebra of time dependent computing",Mathematics Subject Classification: 68—Computer science
"

Value-Driven Multi-Class Overload Management in Real-Time Database",Mathematics Subject Classification: 68—Computer science
"

Essays in Macroeconomic Theory : Fiscal and Monetary Policy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Hierarchical Reduction and Refinement Checking for Asynchronous Processes",Mathematics Subject Classification: 68—Computer science
"

DDoS Attacks in Cloud Computing",Mathematics Subject Classification: 68—Computer science
"

Essays on Frictions in Financial Institutions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Behavioral Responses to Educational Investments","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on information-constrained contracting and endogenous incompleteness","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Inter-generational transfers and bargaining power within the family in South Korea","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Complete convergence and limit theorems
for arrays",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Three Essays on the Impact of Social Preferences in Strategic Decisions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the economics of education","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in empirical health economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Auction Design","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

New Methods for Econometric Inference",Mathematics Subject Classification: 62—Statistics
"

Distributed Space-Time Coding Techniques with Limited Feedback in
Cooperative MIMO Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Weak Governance: Corruption and Influence Peddling : A Game Theoretic Approach","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Application of Digital Forensic Science to Electronic Discovery in Civil Litigation",Mathematics Subject Classification: 68—Computer science
"

Data Service Analysis, Threats And Countermeasures in Wireless Environments",Mathematics Subject Classification: 68—Computer science
"

Interregional variation in interest rates and prices","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Border Enforcement, Aid and Migration","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on information and incentives","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Labor Market Outcomes in South Africa","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on bank runs, contagion and systemic risk","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Some Problems in the Foundations of Keynesian Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Enabling Dynamic Spectrum Allocation in Cognitive Radio Networks",Mathematics Subject Classification: 68—Computer science
"

Computation in Macroeconomic Asset Pricing","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An econometric analysis of asset markets : Examining the individual firm interaction and the housing market with a view towards taxation policy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Learning and the Dynamics of Economic Activity","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dynamic Macroeconomic Models: Computation and Estimation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Power Spectrum Density of Markov Chain Driving Processes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Stabilizing High Inflations","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Bargaining","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A policy comparison of bacterial pollution management at two swimming beaches in Southern California using a joint physical-behavioral-economic simulation analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Sustainability of comprehensive wealth: A practical and normative assessment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

School Finance Reform and the Market for Teachers","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on the Macroeconomics of Information","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Contractual Paradigms, Rational Expectations and Seniority Rules in the Theory of Long-term Labor Contracts","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Deconstructive Learning","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Two Essays on Life-cycle Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Evolutionary Games and Equilibrium Selection","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Macroeconomics and International Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Synthesis of Saving Theory with Special Reference to the Components of Personal Saving","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Comparison of Alternative Theories of Corporate Investment Behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Increasing Information Rate for Goppa Class Codes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Learning methods for temporal-spatial opportunistic spectrum access in cognitive radio networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Essays on the Evaluation of Social Programmes and Educational Qualifications  ","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Price Behaviour in Real and Financial Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Toxin Mediated Interactions in View of the Rock Paper Scissors Game","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Optimization and convergence for extremal value functions arising from structured non-linear programs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
