thesis,subject
"

House Price Modeling","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

An Image-based Multiscale Multigrid Framework for Heterogeneous Systems",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Stochastic Models of Limit Order Books","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Numerical Solution of Jump-Diffusion SDEs",Mathematics Subject Classification: 65—Numerical analysis
"

From Constructive Mathematics to Computable Analysis via the Realizability Interpretation",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Classification of Building Infrastructure and Automatic Building Footprint Delineation Using Airborne Laser Swath Mapping Data","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Analysis of the Stability of Features and Separability in Airborne Laser Swath Mapping Data","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Reduced order Multiscale Modeling of Nonlinear Processes in Heterogeneous Materials",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Understanding the Deglacial Evolution of Deep Atlantic Water Masses in an Isotope-Enabled Ocean Model",Mathematics Subject Classification: 86—Geophysics
"

Managing Warranty Services Pricing Inventory and Outsourcing","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Inférence statistique dans des modèles de comptage à inflation de zéros. Applications en économie de la santé.",Mathematics Subject Classification: 62—Statistics
"

Exact and Memetic Algorithms for Two Network Design Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Bi-Objective Network Design","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Multi-scale cohesive failure modeling of heterogeneous adhesives",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Experimental Analysis of Power Control and Element Spacing for Unobtrusive MIMO Antenna Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Stabilite des systemes a evenements discrets stochastiques",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Low-Overhead Cooperation Techniques to Mitigate Interference in Wireless Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Nonparametric Change Point Detection Methods for Profile Variability",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Nonparametric Nonstationary Density Estimation Including Upper Control Limit Methods for Detecting Change Points",Mathematics Subject Classification: 62—Statistics
"

Energy minimizing multicrack growth in linear elastic fracture using the extended finite element method with application to silicon wafer splitting",Mathematics Subject Classification: 00—General
"

Special Cycles on GSpin Shimura Varieties",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 62—Statistics
"

Separation Axioms, Spectral Spaces and Duality in General Topology",Mathematics Subject Classification: 54—General topology
"

Methods in Monotone Single-Index Models Using Functional and Scalar Covariates",Mathematics Subject Classification: 62—Statistics
"

Thermomechanical meso-scale modeling of combustion of heterogeneous solid propellants",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Risk Management of Tunnel Construction Projects","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Statistical Methodologies for Genetic Association Studies with Rare Variants",Mathematics Subject Classification: 62—Statistics
"

Learning-Based Organizational Approaches for Peer-to-Peer-Based Information Retrieval Systems",Mathematics Subject Classification: 68—Computer science
"

KSIM jako nástroj pro predikci rizika při opravě kolektoru","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Development of nickel-titanium-hafnium alloys for impact resistant tribology performances",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Desigualdad de renta y pobreza: una aproximación conceptual y cuantitativa",Mathematics Subject Classification: 62—Statistics
"

Integers that can be written as the sum of two rational cubes",Mathematics Subject Classification: 11—Number theory
"

Mechanisms of dwell fatigue crack initiation in Ti-7Al under biaxial tension-tension loads",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Effects of heat treatment on structure-property relationships of additively manufactured Inconel 718",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Effect of cooperative learning in finite mathematics on student achievement
and attitude",Mathematics Subject Classification: 97—Mathematics education
"

In situ diffraction investigations of mechanisms that lead to path dependent mechanical behaviors of nickel-titanium shape memory alloys",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Advanced thermoplastic composites for wind turbine blade manufacturing",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Estimation and Sequential Monitoring of Nonlinear Functional Responses Using Wavelet Shrinkage",Mathematics Subject Classification: 62—Statistics
"

Nonparametric Regression and Density Estimation in Besov Spaces via Wavelets",Mathematics Subject Classification: 62—Statistics
"

Elucidating deformation mechanisms in shape memory alloys using 3D X-ray diffraction",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Statistical and dynamical assessment of land-ocean-atmosphere interactions across North Africa",Mathematics Subject Classification: 86—Geophysics
"

Inférence statistique basée sur les processus empiriques dans des modèles semi-paramétriques de durées de vie",Mathematics Subject Classification: 62—Statistics
"

Two Sex Branching Populations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stochastic Integral Equation Applications to Stochastic Automatic Systems",Mathematics Subject Classification: 62—Statistics
"

Critical branching processes with regularly varying generating functions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Diophantine Triples and Linear Recurrence Sequences",Mathematics Subject Classification: 11—Number theory
"

Studies in the Formal Logic of Quantification",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Jaffard Pairs of Rings and the Altitude Formula",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Partially Passed Component Counting for Evaluating Reliability",Mathematics Subject Classification: 62—Statistics
"

Limit Theorems for the Critical Branching Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Positive/Negative-Conditional Equations: A Constructor-Based Framework for
Specification and Inductive Theorem Proving. PhD thesis, ISBN 3-86064-551-X, Verlag
Dr. Kovac, Hamburg, 1997.",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Statistical Methods for X-inclusive Genome-wide Association Study",Mathematics Subject Classification: 62—Statistics
"

Modelling and Pricing of Weather Derivatives: a Regime Switching Approach",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stochastic Modelling and Reconstruction of Random Shapes",Mathematics Subject Classification: 62—Statistics
"

Pointwise Estimates for Discontinuous Galerkin Methods and for the Standard Finite Element Method with Numerical Integration",Mathematics Subject Classification: 65—Numerical analysis
"

Interference Rejection and Channel Detection in Mobile Communication",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On Parameter Estimation and Control of Time-varying Stochastic Systems",Mathematics Subject Classification: 93—Systems theory; control
"

Two Statistical Problems in Gene Mapping",Mathematics Subject Classification: 62—Statistics
"

Analysis and Development of Finite Element Methods for Interface Problems.",Mathematics Subject Classification: 65—Numerical analysis
"

",Mathematics Subject Classification: 62—Statistics
"

Application of the Extended Finite Element Method in Mathematical Biology",Mathematics Subject Classification: 65—Numerical analysis
"

Approximate Dynamic Programming with Applications",Mathematics Subject Classification: 93—Systems theory; control
"

Design and Implementation of Object-Oriented Model Libraries Using Modelica",Mathematics Subject Classification: 93—Systems theory; control
"

Statistical Inference for Genetic Analysis in Related Individuals",Mathematics Subject Classification: 62—Statistics
"

Contributions à la régression inverse par tranchage : sliced inverse regression (S.I.R.)",Mathematics Subject Classification: 62—Statistics
"

Analyse et optimisation de la fiabilité d’un équipement opto-électronique équipé de HUMS",Mathematics Subject Classification: 62—Statistics
"

Filtrage non-linéaire partiellement observé. Processus Stochastiques rétrogrades réfléchis dans un convexe",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Estimation and approximation of tempered stable distributions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Fitting models to nonstationary EEG time series",Mathematics Subject Classification: 62—Statistics
"

CLT for random sums in Banach spaces",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A study of Galois and flag orders",Mathematics Subject Classification: 16—Associative rings and algebras
"

Integral Representation Of Evenly Positive Definite Functions Of Infinite Number Of Variables And Operator Families",Mathematics Subject Classification: 46—Functional analysis
"

Submartingales and martingales in Banach lattices",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Existentially closed lattices","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Hankel Forms of Higher Weights and Matrix-Valued Bergman-Type Projections",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Solving partial differential equations on irregular domains with moving interfaces, with applications to superconformal electrodeposition in semiconductor manufacturing",Mathematics Subject Classification: 65—Numerical analysis
"

Understanding the climate of the last glacial maximum using a climate system model",Mathematics Subject Classification: 86—Geophysics
"

Design of Efficient Fault Tolerant Systems in Wireless Networks",Mathematics Subject Classification: 68—Computer science
"

Methods for the Numerical Computation of Matrix Functions and the Treatment of Ill Conditioned Eigenvalue Problems",Mathematics Subject Classification: 65—Numerical analysis
"

Parallele Methoden zur numerischen Simulation reaktiver Strömungen am Beispiel laminarer Diffusionsflammen",Mathematics Subject Classification: 65—Numerical analysis
"

Dense and Structured Matrix Computations - the Parallel QR Algorithm and
Matrix Exponentials",Mathematics Subject Classification: 65—Numerical analysis
"

Minisum Hyperspheres","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The Factorization Method for Inverse Scattering from Periodic Inhomogeneous
Media",Mathematics Subject Classification: 00—General
"

Coupling and Unimodularity in Stationary Settings",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Analyse et étude des processus markoviens décisionnels",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 62—Statistics
"

Predicting Effective Material Properties of Heterogeneous Composites from Well-resolved Higher Order Statistical Description of Morphology",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Social-Aware Data Dissemination in Opportunistic Mobile
Networks",Mathematics Subject Classification: 68—Computer science
"

Column generation-based techniques for Intensity -Modulated Radiation Therapy (IMRT) and Volumetric Modulated Arc Therapy (VMAT) treatment planning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modeling Crack Growth by Level Sets",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Korselt Numbers and Sets",Mathematics Subject Classification: 11—Number theory
"

Divers conditions de chaines dans les carrés cartésiens",Mathematics Subject Classification: 13—Commutative rings and algebras
"

A-Spectral Spaces and Locally Compact Sober Spaces",Mathematics Subject Classification: 54—General topology
"

The Extended Finite Element Method for Special Problems with Moving Interfaces",Mathematics Subject Classification: 65—Numerical analysis
"

Efficient Computational Strategies for Simulating Neural Activity on Branched Structures",Mathematics Subject Classification: 65—Numerical analysis
"

Slice Sampling with Multivariate Steps",Mathematics Subject Classification: 62—Statistics
"

Bayesian approach in density and regression functions estimation by associated-kernel method",Mathematics Subject Classification: 62—Statistics
"

A spectral Galerkin approximation of the porous medium equation",Mathematics Subject Classification: 65—Numerical analysis
"

Frontale Stosswellenreflexion an Wänden mit Adsorption und Akkomodation",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Modelos neuroborrosos para la predicción económica",Mathematics Subject Classification: 62—Statistics
"

R&D Dynamics with uncertainty in the production cost","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On Door, Submaximal and Nodec Spaces",Mathematics Subject Classification: 54—General topology
"

Uniform finite generation of the orthogonal group and applications to control theory",Mathematics Subject Classification: 93—Systems theory; control
"

Parameter Identification Based on Occupation Times with Application to Fleece Production",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Quality mesh generation in three dimensions",Mathematics Subject Classification: 51—Geometry
"

Normal Forms of Versal Deformations of Folded Singular Points of Implicit Differential Equations",Mathematics Subject Classification: 34—Ordinary differential equations
"

On the Application of Mathematical Methods in Hill-Type Muscle Modeling: Stability, Sensitivity and Optimal Control",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Mathematical Models in Epidemiology: Analysis and Optimization",Mathematics Subject Classification: 34—Ordinary differential equations
"

Automated and error controlled model reduction in elastic multibody systems",Mathematics Subject Classification: 68—Computer science
"

Nichtlineare Dynamik in der Analyse neurowissenschaftlicher Systeme: vom Nachweis von Nichtlinearität in biologischen Neuronenverbänden zum Konzept der konsistenten neuronalen Selbstkontrolle in chaotischen Neuromodulen",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modelos Dinâmicos para Propagação de Epidemias e BHP",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Social and economic games","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Applications of game theory and dynamics to social and biological sciences",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Dynamics of Holomorphic and Stochastic Differential Equations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Polynomial algorithms for scheduling problems with semi-identical processors",Mathematics Subject Classification: 05—Combinatorics
"

Networks à la Hotelling","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On Numbers Badly Approximable by q-Adic Rationals",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Logaritmos de matrizes - Aspectos Teóricos e Numéricos",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Singularities of Optimization of Cyclic Processes with Discount",Mathematics Subject Classification: 34—Ordinary differential equations
"

Optimization of distributed effects on a stationary flow",Mathematics Subject Classification: 93—Systems theory; control
"

Applications to dynamical systems to immunology and to random exchange economies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An Empirical Examination of a Commercial Bank Loan Offer Function","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Structural Stability of Controllability on Orientable Surfaces with Boundary",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Cutting Planes for Union-Closed Families","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Local Controllability's Singularities of Families of Polysystems on Surfaces",Mathematics Subject Classification: 34—Ordinary differential equations
"

Generic Singularities of the Optimal Averaged Profit for Polydynamical Systems","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

",Mathematics Subject Classification: 93—Systems theory; control
"

Applications of Mathematics and Game Theory to Industrial Organization.","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Application of Dynamical Systems to Biological and Economical Sciences.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Color Sequencing",Mathematics Subject Classification: 05—Combinatorics
"

Parameter estimation in coupled ocean-atmosphere general circulation model using the Ensemble based Filter Method",Mathematics Subject Classification: 86—Geophysics
"

Sistemas Naturais Complexos: - que tendências? O Estocástico e o
Determinístico.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Contributions to the Problems of Recognizing and Coloring Gammoids",Mathematics Subject Classification: 05—Combinatorics
"

Modelos Microeconómicos","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Sistemas Dinâmicos Naturais e Complexos.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Diferenciabilidade, Universalidade e Renormalização de Sistemas Dinâmicos
Hiperbólicos",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The effect of curvatures in some functional inequalities","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Vitamina D: Nuevo marcador pronóstico en niños críticamente enfermos",Mathematics Subject Classification: 62—Statistics
"

Dinâmica em Oligopólios","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Anosov diffeomorphisms, renormalization and Tilings",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Mathematical Economics Sunspot equilibrium and International trade with
tariffs","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Convergence of Renormalisation and Rigidity of Dynamical Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The Use of Boolean Concepts in General Classification Contexts","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Approche non-paramétrique par noyaux associés discrets des données de dénombrement",Mathematics Subject Classification: 62—Statistics
"

Biofilm Modeling for Wastewater Treatment: Multiple Species and Multiple Components",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Caratérisations des modèles multivariés de stable-Tweedie multiple",Mathematics Subject Classification: 62—Statistics
"

Matchings and Flows in Hypergraphs",Mathematics Subject Classification: 05—Combinatorics
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Routing with Reloads","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Flows and Colorings in Oriented Matroids",Mathematics Subject Classification: 05—Combinatorics
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Properties of Logistic Regression Models with Correlated Observations",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 68—Computer science
"

Financial time series modelling and relevant topics in trading: a methodology in building a robust training system","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Refraction of Nonlinear Light Beams in Nematic Liquid Crystals","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Localized Adaptive Time Stepping in Numerical Simulations for Neuroscience",Mathematics Subject Classification: 65—Numerical analysis
"

Optimization and Simulation of a cross-dock terminal","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modelling Enhanced Heat Transfer Properties Of Nanofluids","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

Insights from deglacial changes in the Southern Ocean and Atlantic Meridional Overturning Circulation during the last deglaciation",Mathematics Subject Classification: 86—Geophysics
"

Optimizing Neural Networks that Generate Images",Mathematics Subject Classification: 68—Computer science
"

High Performance Multi-Scale Modeling of Heterogeneous Interfaces",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Vyšetřování účinků vodorovného zatížení na novodobé konstrukční systémy výškových budov",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Connection maps: A new way to visualize similarity relationships",Mathematics Subject Classification: 68—Computer science
"

The impact of Ekman advection on the North Pacific coupled climate variability",Mathematics Subject Classification: 86—Geophysics
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Towards Ultra-High Speed Online Network Traffic Classification enhanced with Machine Learning Algorithms and Openflow Accelerators",Mathematics Subject Classification: 68—Computer science
"

Nieregularne obserwatory nieliniowych układów sterowania",Mathematics Subject Classification: 93—Systems theory; control
"

Sensitivity Relations and Regularity of Solutions of HJB Equations arising in Optimal Control",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

A Local Construction of the Smith Normal Form of a Matrix Polynomial, And Time-periodic Gravity-driven Water Waves",Mathematics Subject Classification: 76—Fluid mechanics
"

A Study of the Scorpio-Centaurus Cluster",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

The Pleiades: An Astrometric and Photometric Study of an Open Cluster",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Stars and Interstellar Matter in Scorpio Centaurus",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Airline Crew Scheduling: A Group Theoretic Approach","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Learning Generative Models Using Structured Latent Variables",Mathematics Subject Classification: 68—Computer science
"

Analysis of Selective Assembly Operations in Manufacturing","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Embedding graphs into surfaces",Mathematics Subject Classification: 05—Combinatorics
"

Algorithmes et systèmes logiques spécialisés pour la conversion de code",Mathematics Subject Classification: 68—Computer science
"

topologie des laminations invariantes des difféomorphismes hyperboliques des surfaces",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

End System Optimizations for High Speed Networks",Mathematics Subject Classification: 68—Computer science
"

Bayesian Methods for Genetic Association Studies",Mathematics Subject Classification: 62—Statistics
"

Two Statistical Problems in Human Genetics",Mathematics Subject Classification: 62—Statistics
"

Understanding the temperature trends in the upper-oceans",Mathematics Subject Classification: 86—Geophysics
"

Essays on Decision Making in the Labor and Housing Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Early Shocks, Late Options: Essays on Wages and Careers over the Life Cycle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Equations over hyperbolic groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Essays on Crime and Urban Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Empirical Environmental Economics and Health","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Labor Economics and Health Care","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Statistical Methods for Genetic Association Mapping of Complex Traits with Related Individuals",Mathematics Subject Classification: 62—Statistics
"

Essays on Development Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Mixed-Model and Quasi-Likelihood Methods in Genetic Association Studies",Mathematics Subject Classification: 62—Statistics
"

Theoretical Properties of Multinomial Logistic Regression",Mathematics Subject Classification: 62—Statistics
"

Strategies for combining soft and hard modelling in some physicochemical problems",Mathematics Subject Classification: 62—Statistics
"

Models for Variable and Age-Dependent Penetrances in Genetic Linkage Analysis",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Haplotype inference using a hidden Markov model with efficient Markov chain sampling",Mathematics Subject Classification: 68—Computer science
"

The Multistop Location Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Advanced Monte Carlo methods and applications",Mathematics Subject Classification: 62—Statistics
"

Algorithms for Topology-Aware Sensor Networks",Mathematics Subject Classification: 68—Computer science
"

Physics-Compatible Finite Element Methods for Scalar and Tensorial Advection Problems",Mathematics Subject Classification: 65—Numerical analysis
"

University of Southern California",Mathematics Subject Classification: 68—Computer science
"

Convergence Analysis of Symmetric Interpolatory Subdivision Schemes",Mathematics Subject Classification: 65—Numerical analysis
"

Bayesian Classification and Regression for High Dimensional Features",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 68—Computer science
"

Supply Chain Network Design in the Presence of Disruption Risks","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Refinable functions with prescribed values at the integers",Mathematics Subject Classification: 42—Fourier analysis
"

Boundedness of weakly singular integral operators on domains",Mathematics Subject Classification: 47—Operator theory
"

Sur quelques chapitres choisis d'Algèbre Commutative et Conjecture de Serre en Géométrie Analytique",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Essays on Firm Behavior in India","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Firms in Developing Countries","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Indexation in Long Term Labor Contracts: A Theoretical and Empirical Analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Identification and Estimation of Parental Valuation of School Quality in the U.S.","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Empirical Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Context-Aware Web Service Composition",Mathematics Subject Classification: 68—Computer science
"

Simulating transient climate evolution of the last deglaciation with CCSM3",Mathematics Subject Classification: 86—Geophysics
"

The dynamics of the Vietnam summer recirculation",Mathematics Subject Classification: 86—Geophysics
"

Essays on External Conditions and Wage-setting within Firms","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Applied Microeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Causes of Poor Infant Health in the United States","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Applied Microeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Economic Issues in Crime Policy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Empirical Essays in the Economics of Labor and Health","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 68—Computer science
"

Sociocultural Models of Diversity: The Dilemma of Difference in America","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

What happens in schools to affect student outcomes?","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Labor Markets Adaptation to Inflation and Household Financial Behavior: Lessons from the Brazilian case","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Exact Simulation of Jump-Diffusion SDEs",Mathematics Subject Classification: 65—Numerical analysis
"

Credit access for household enterprises in developing countries under asymmetric information","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Attribution Bias in Economic Decision Making","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Governing Prisons : A Comparative Study of Correctional Management","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Lifelong Learning in Context : From Local Labor Markets to the World Wide Web","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Časově závislé jevy v betonu a v jiných porézních materiálech",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Governance of Banks, Economic Growth, and Financial Stability","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Convex-transitive Banach spaces and their hyperplanes",Mathematics Subject Classification: 46—Functional analysis
"

The migration of California's welfare population","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Applied Labor Economics: Immigrant Earnings and Welfare Reform","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Absolute stability of two-dimensional systems with hysteresis function relay type",Mathematics Subject Classification: 34—Ordinary differential equations
"

An Empirical Analysis of Employment Stability, Wages and Unemployment Rates of Japanese Labor Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 65—Numerical analysis
"

Rank Matrix Cascade Algorithms and an Application to Hermite Interpolation",Mathematics Subject Classification: 42—Fourier analysis
"

Stability of differential equations with hysteresis functions",Mathematics Subject Classification: 34—Ordinary differential equations
"

Asymptotic behavior of solutions of nonlinear autonomous systems",Mathematics Subject Classification: 34—Ordinary differential equations
"

Dimensional characteristics of the attractors of discrete systems",Mathematics Subject Classification: 34—Ordinary differential equations
"

Composite Plates under Dynamic Loading and Their Reliability",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Negro Leaders in Chicago","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Improving Markov chain Monte Carlo Estimations using Overrelaxing and Coupling Techniques",Mathematics Subject Classification: 68—Computer science
"

An alternative proof of genericity for the unitary group in three variables",Mathematics Subject Classification: 11—Number theory
"

Industry agglomeration and trade in Mexico","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Sur les SCI-Anneaux, SCS-Anneaux et Anneaux à Identités Polynômiales",Mathematics Subject Classification: 16—Associative rings and algebras
"

Eikonal Equations: New Two-Scale Algorithms and Error Analysis",Mathematics Subject Classification: 65—Numerical analysis
"

Essays on Consumption, Savings and International Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Effect of Violence on Educational Outcomes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Applied Microeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Class, suburbanization and ethnic homogenization : toward a theory of social-spatial stratification","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Systemic Risk and Contagion in the European Union","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Leading Edge Flutter of Supercavitating Hydrofoils",Mathematics Subject Classification: 76—Fluid mechanics
"

Split-merge techniques for Bayesian mixture models",Mathematics Subject Classification: 62—Statistics
"

Empirical Essays on Women and Families","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Web Dynamics for University Institutions",Mathematics Subject Classification: 68—Computer science
"

A Minimum Description Length Framework for Unsupervised Learning",Mathematics Subject Classification: 68—Computer science
"

Combining deformable models and neural networks for handprinted digit recognition",Mathematics Subject Classification: 68—Computer science
"

Answering questions about dynamic domains from Natural Language using ASP",Mathematics Subject Classification: 68—Computer science
"

Training Recurrent Neural Networks",Mathematics Subject Classification: 68—Computer science
"

Towards Answer Set Programming Based Architectures for Intelligent Agents",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 35—Partial differential equations
