thesis,subject
"

Lifting Arc Diagrams Under Branched Covers: An Inverse Problem and its Algorithmic Solution",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Mutations and geometric invariants of hyperbolic 3-manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Weak tight geodesics in the curve complex","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Logarithmic Potentials and Quasiconformal Flows on the Heisenberg Group",Mathematics Subject Classification: 30—Functions of a complex variable
"

Harmonic Caps and Planar Conformal Geometry",Mathematics Subject Classification: 51—Geometry
"

The geometry and dynamics of twisted quadratic differentials",Mathematics Subject Classification: 53—Differential geometry
"

Uniformity in Polynomial Dynamics: Canonical Heights, Primitive Prime Divisors, and Galois Representations",Mathematics Subject Classification: 11—Number theory
"

Entropy, dimension and combinatorial moduli for one-dimensional dynamical
systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Iteration at the Boundary of Newton Maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The Distribution of Integral Points on the Wonderful Compactification by Height",Mathematics Subject Classification: 11—Number theory
"

Absolute Convergence of the Twisted Arthur-Selberg Trace Formula",Mathematics Subject Classification: 11—Number theory
"

Non-simple geodesics on surfaces",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Simple Geodesics on Hyperbolic Surfaces and Volume of the Moduli Space of Curves",Mathematics Subject Classification: 42—Fourier analysis
"

Local Langlands Correspondence for Asai L and Epsilon Factors",Mathematics Subject Classification: 11—Number theory
"

The Holomorphic Couch Theorem",Mathematics Subject Classification: 30—Functions of a complex variable
"

Thurston's skinning map and curves on surfaces",Mathematics Subject Classification: 51—Geometry
"

Complex dynamics: Schwarzian derivatives and measures of maximal entropy",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Advances in Low-Level Software Protection",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Cohomological Insights for Complex Surface Automorphisms with Positive Entropy",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Geometric mapping theory of the Heisenberg group, sub-Riemannian manifolds,
and hyperbolic spaces",Mathematics Subject Classification: 53—Differential geometry
"

Finiteness of Orbits and Poles of Intertwining Operators",Mathematics Subject Classification: 11—Number theory
"

Quadratic Approximation and its Application to Acceleration of Convergence",Mathematics Subject Classification: 41—Approximations and expansions
"

L-functions from Langlands-Shahidi method for GSpin groups and the generic Arthur packet conjecture","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Standard Module Conjecture for Gspin Groups",Mathematics Subject Classification: 11—Number theory
"

Concurrent Design of Energy Efficient Clock Storage Elements and Clock Distribution Network","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A General Method for Evaluation of Functions and Computations in a Digital Computer",Mathematics Subject Classification: 68—Computer science
"

A Novel Unified Algorithm and Hardware Architecture for Integrated Modular Division and Multiplication in GF(p) and GF(2^n) Suitable for Public-Key Cryptography","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Abelian Branched Coverings of Knots",Mathematics Subject Classification: 00—General
"

Diseño de un protocolo para votaciones electrónicas basado en firmas a ciegas definidas sobre emparejamientos bilineales",Mathematics Subject Classification: 68—Computer science
"

The Quadratic Hermite-Pade Approximation",Mathematics Subject Classification: 41—Approximations and expansions
"

Cryptanalysis and Enhancement of Authentication Protocols",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Methods for efficient deep reinforcement learning",Mathematics Subject Classification: 68—Computer science
"

Degree of Approximation theorems for Approximation with Side Conditions",Mathematics Subject Classification: 41—Approximations and expansions
"

Clocked Storage Elements for High-Performance Applications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Performance Improvement with Logic-Level Speculation","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Spectral Modular Arithmetic",Mathematics Subject Classification: 11—Number theory
"

Efficient Implementation of Cryptographic Algorithms on Reconfigurable Hardware Devices",Mathematics Subject Classification: 68—Computer science
"

Patterns of Evolution over different time-scales: An adaptive dynamics approach",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Fundamental Robustness and Performance Limits for Unstable Systems;
Application to  Magnetic Bearings",Mathematics Subject Classification: 93—Systems theory; control
"

High-Speed Algorithms and Architectures for Number-Theoretic Cryptosystems",Mathematics Subject Classification: 11—Number theory
"

The Synthesis Of Multi-Channel Amplifiers","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Lagrange Multipliers For Set-valued Functions When Ordering Cones Have Empty Interior",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Distributed decentralized estimation",Mathematics Subject Classification: 93—Systems theory; control
"

Model Validation for Uncertain Systems",Mathematics Subject Classification: 93—Systems theory; control
"

An Inexact Bundle method for Solving Large Structured Linear Matrix
Inequalities",Mathematics Subject Classification: 65—Numerical analysis
"

Queueing and Statistical Issues in Packet-Switched Voice Networks",Mathematics Subject Classification: 68—Computer science
"

An Optimization Theoretic Framework for Spectral Estimation",Mathematics Subject Classification: 00—General
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Some Results Concerning The Eigenvalues of the Laplacian On Spheroids And The Reaction-diffusion System Modeling morphogenesis",Mathematics Subject Classification: 35—Partial differential equations
"

On The Density of the Henig Efficient Points of Asymptotically Compact Sets In Locally Convex Vector Spaces",Mathematics Subject Classification: 52—Convex and discrete geometry
"

",Mathematics Subject Classification: 97—Mathematics education
"

Transport for Multimedia in Wireless Networks",Mathematics Subject Classification: 68—Computer science
"

Loops and their permutation groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Performance Coupling for Sequential and Parallel Applications",Mathematics Subject Classification: 68—Computer science
"

Approaches to Feature Identification and Feature Selection for Binary and Multi-Class Classification",Mathematics Subject Classification: 68—Computer science
"

Using Peer-to-Peer Experience to Build Large-Scale Grid Services",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Many-Task Computing: Bridging the Gap between High Throughput Computing and High Performance Computing",Mathematics Subject Classification: 68—Computer science
"

Resource Discovery in Large-Scale Resource Sharing Environments",Mathematics Subject Classification: 68—Computer science
"

Big Data System Infrastructure at Extreme Scales",Mathematics Subject Classification: 68—Computer science
"

Resolution-Based Inference on Artificial Neural Networks",Mathematics Subject Classification: 68—Computer science
"

On Probability-based Inference Under Data Missing By Design",Mathematics Subject Classification: 62—Statistics
"

Logical and Computational Specification of Rational Agents",Mathematics Subject Classification: 68—Computer science
"

The Synchronous Boltzmann Machine for Learning and Hard-Combinatoric Search",Mathematics Subject Classification: 68—Computer science
"

Evolutionary Divide and Conquer: A Novel Genetic Approach to the TSP",Mathematics Subject Classification: 68—Computer science
"

Caracterización de reservorios a escala sísmica usando física de rocas y redes neuronales artificiales supervisadas: Caso de estudio Campo Tenerife, Cuenca del Valle Medio del Magdalena",Mathematics Subject Classification: 86—Geophysics
"

A Linear Differential System",Mathematics Subject Classification: 34—Ordinary differential equations
"

Metaheuristic methods for the urban transit routing problem",Mathematics Subject Classification: 68—Computer science
"

Counter Intrusion Software: Malware Detection Using Structural and Behavioural Features and Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Coordination of FIPA Compliant Software Agents Using Utility Function Assignment",Mathematics Subject Classification: 68—Computer science
"

Application-Specific Architectures for Large Finite Element Applications",Mathematics Subject Classification: 68—Computer science
"

Agent-Based Data Analysis in Active Digital Libraries",Mathematics Subject Classification: 68—Computer science
"

GQoSM: Quality of Service Management in Service-Oriented Grids",Mathematics Subject Classification: 68—Computer science
"

Resource Management in Metacomputing Environments",Mathematics Subject Classification: 68—Computer science
"

Evolutionary Optimisation and Financial Model-Trading",Mathematics Subject Classification: 68—Computer science
"

Adaptive Evolutionary Algorithms",Mathematics Subject Classification: 68—Computer science
"

Optimisation Methodologies for Direct Inverse Neurocontrol",Mathematics Subject Classification: 68—Computer science
"

Statistical Missing Data and Computation Problems: Theories and Applications in Astrophysics, Finance and Economics",Mathematics Subject Classification: 62—Statistics
"

VLSI Architectures for Turbo Code Decoders, LDPC Code Deocoders and List Sphere Decoders","Mathematics Subject Classification: 94—Information and communication, circuits"
"

High-Speed VLSI Architectures for Error-Correcting Codes and Cryptosystems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

",Mathematics Subject Classification: 62—Statistics
"

winGamma™: A Non-Linear Data Analysis and Modelling Tool with Applications to Flood Prediction",Mathematics Subject Classification: 68—Computer science
"

Neuromodelling, Adaptive Neurocontrol and the Attitude Control Problem",Mathematics Subject Classification: 68—Computer science
"

Synchronization of Chaos and Applications to Secure Communications",Mathematics Subject Classification: 68—Computer science
"

Reinforcement Learning in Continuous State- and Action-Space",Mathematics Subject Classification: 68—Computer science
"

Evolutionary Algorithms for Robot Path Planning",Mathematics Subject Classification: 68—Computer science
"

Computation Approaches for Continuous Reinforcement Learning Problems",Mathematics Subject Classification: 68—Computer science
"

Efficient VLSI Architectures for Error-Correction Coding","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Performance Optimization Methodologies for Design of Digital VLSI Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Floating Point Computer Arithmetic Architectures","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Architecture and System Design for Digital Subscriber Loop Communications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Static and Dynamic Connectivity Analysis of Human Brain via Functional Magnetic Resonance Imaging",Mathematics Subject Classification: 68—Computer science
"

Design of Low-Power DSP Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A Framework for Computing Discrete-Time Systems and Functions using DNA","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Predicate Logic as a Computational Formalism",Mathematics Subject Classification: 68—Computer science
"

Automated Segmentation and Pathology Detection in Ophthalmic Images",Mathematics Subject Classification: 68—Computer science
"

Pipelined STAR RLS Adaptive Filters","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Reduced-Complexity Epileptic Seizure Prediction with EEG",Mathematics Subject Classification: 68—Computer science
"

High-Performance, Low Complexity VLSI Design of Turbo Decoders","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Modelación computacional de propagación de ondas en medios poroelásticos con aplicaciones geofísicas",Mathematics Subject Classification: 65—Numerical analysis
"

Applying Parallel Processing Techniques to Digital Signal Processing Algorithms and Architectures for High-Level VLSI Synthesis","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Smooth Data Modelling and Stimulus-Response via Stabilisation of Neural Chaos",Mathematics Subject Classification: 68—Computer science
"

On Probabilistic Models For The Surveillance And Prediction of Disease Incidence With Latent Processes: Case Studies On Meningococcal Outbreaks, Childhood Diabetes And Poliomyelitis",Mathematics Subject Classification: 62—Statistics
"

From Neural Learning Algorithms to Parallel Architectures: A Practical Design Methodology",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 62—Statistics
"

The Gamma Test: Data Derived Estimates of Noise for Unknown Smooth Models Using Near Neighbour Asymptotics",Mathematics Subject Classification: 68—Computer science
"

Transport and Cellular Localization of Iron in Pea Plants",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Genetic Algorithms for Order Dependent Processes Applied to Robot Path Planning",Mathematics Subject Classification: 68—Computer science
"

Sums of Roots of Unity and Diophantine Approximation",Mathematics Subject Classification: 11—Number theory
"

MARS: A High-Level Synthesis Tool for Digital Signal Processing Architecture Design","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Architectures for OFDM-Based Ultra Wideband Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Design of Pipelined VLSI Adaptive Digital Filters with Relaxed Look-Ahead","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Algorithms and Architectures for Joint Equalization and Decoding","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Low Complexity VLSI Architectures for LDPC Decoders","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Cyclic Combinational Circuits","Mathematics Subject Classification: 94—Information and communication, circuits"
"

the barotropic instability problem",Mathematics Subject Classification: 76—Fluid mechanics
"

Pipelined RLS Adaptive Filters","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Digital Signal Processing and Machine Learning System Design using Stochastic Logic","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Error Control Algorithms and Architectures for Reliable DSP Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Authentication and Obfuscation of Digital Signal Processing Integrated Circuits",Mathematics Subject Classification: 68—Computer science
"

Synchronization and Coding in Wireless Communication Systems.","Mathematics Subject Classification: 94—Information and communication, circuits"
"

High Performance, Low Power Arithmetic Architectures and Circuits","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Secure, Resilient and Low-Energy Hardware Architectures for Internet-of-Things","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Efficient VLSI Architectures for Error Control Coders","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Mathematical Models of the Developing {\It C. Elegans} Hermaphrodite Gonad",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Algorithms and Architectures for High-Performance Public-Key Cryptography Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Structural Strategies for High-Performance Undelimited-Codeword Source Coding","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Retiming, Folding and Register Minimization","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Pipelined IIR Lattice and Wave Digital Filters","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Approaches to Anatomical and Functional Brain Connectivity Analysis with Applications to Adolescent Major Depressive Disorder",Mathematics Subject Classification: 68—Computer science
"

Bayesian QTL Mapping In Inbred And Outbred Experimental Designs",Mathematics Subject Classification: 62—Statistics
"

High Performance, High Speed VLSI Architectures for Wireless Communication Applications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Automated In Vivo Dissection of White Matter Structures from Diffusion Magnetic Resonance Imaging",Mathematics Subject Classification: 68—Computer science
"

White matter tractography guided by anatomical and microstructural priors",Mathematics Subject Classification: 00—General
"

Neurogenesis regulation and homeostasis",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Sparsity regularization and graph-based representation in medical imaging",Mathematics Subject Classification: 68—Computer science
"

Algorithms and Architectures for Next Generation Multimedia Communication Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Efficient Inference and Learning in Graphical Models for Multi-organ Shape Segmentation",Mathematics Subject Classification: 68—Computer science
"

Classical and Quantum Convolutional Codes: Design and Implementation","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Embryonic patterning of the avian skin : mathematical modelling of embryonic dynamics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

VLSI Architectures for High-Speed Transceivers","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Architecture Design and Mapping of DSP Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Digital Logic and Signal Processing Computations with Molecular Reactions","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Mid-level representations for modeling objects",Mathematics Subject Classification: 68—Computer science
"

Part-Based Representations for High-Level 3D Vision",Mathematics Subject Classification: 68—Computer science
"

Learning Image-to-Surface Correspondence",Mathematics Subject Classification: 68—Computer science
"

Machine Learning for Biomedical Applications: From Crowdsourcing to Deep Learning",Mathematics Subject Classification: 68—Computer science
"

On regularized estimation methods for precision and covariance matrix and statistical network inference",Mathematics Subject Classification: 62—Statistics
"

Learning Hierarchical Feature Extractors For Image Recognition",Mathematics Subject Classification: 68—Computer science
"

Algorithmes d'accélération générique pour les méthodes d'optimisation en apprentissage statistique",Mathematics Subject Classification: 65—Numerical analysis
"

Architectures for Cryptography Accelerators","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Kernel-based Methods for Detection",Mathematics Subject Classification: 68—Computer science
"

High-Speed Low-Cost VLSI DSP Algorithms Based on Novel Fast Convolutions and Look-Ahead Pipelining Structures","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Distance Functions: Theory, Algorithms and Applications",Mathematics Subject Classification: 68—Computer science
"

Low Complexity, High Speed VLSI Architectures for Error Correction Decoders","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Efficient VLSI Architectures for High-Speed Ethernet Transceivers","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Matching Across Different Viewpoints for Retrieval and Calibration",Mathematics Subject Classification: 68—Computer science
"

Geodesic active regions and level set methods: Contributions and
applications in artificial vision",Mathematics Subject Classification: 68—Computer science
"

Non-hermitian random matrices and applications to randomly connected firing rate neuronal networks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Time series modeling with hidden variables and gradient-based algorithms.",Mathematics Subject Classification: 68—Computer science
"

Learning feature hierarchies for object recognition",Mathematics Subject Classification: 68—Computer science
"

Learning long-range vision for an offroad robot",Mathematics Subject Classification: 68—Computer science
"

Some mean field equations in neuroscience",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Nonlinear and Stochastic Models in Neurosciences",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Fusion d'informations et adaptation pour la reconnaissance de textes manuscrits dynamiques","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Bayesian Inference For Retrospective Population Genetics Models Using Markov Chain Monte Carlo Methods",Mathematics Subject Classification: 62—Statistics
"

Détection et suivi automatique du mouvement des lèvres",Mathematics Subject Classification: 68—Computer science
"

Limits of randomly connected networks and their dynamics",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Dictionary learning methods for single-channel source separation",Mathematics Subject Classification: 62—Statistics
"

Mise en œuvre de filtres à deux indices",Mathematics Subject Classification: 68—Computer science
"

Un jeu différentiel avec contrainte d'état","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Inferring the 3D structure of the genome",Mathematics Subject Classification: 68—Computer science
"

Accurate and Robust Epipolar Geometry Estimation",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Recognition and Localization of Articulated Objects",Mathematics Subject Classification: 68—Computer science
"

Détection de mouvements et suivi de personnes dans les séquences d'images couleurs","Mathematics Subject Classification: 94—Information and communication, circuits"
"

",Mathematics Subject Classification: 68—Computer science
"

Détection de mouvement et suivi d'objets en temps réel","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Synthèse de vue frontale et modélisation 3D de visages par vision multi-caméras",Mathematics Subject Classification: 68—Computer science
"

Approches saillantes et psycho-visuelles pour l'indexation d'images couleurs","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Localisation du visage dans des images et séquences vidéo couleur","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Méthodes à noyaux pour les réseaux convolutionnels profonds",Mathematics Subject Classification: 68—Computer science
"

Efficient and Exact Deep Structured Prediction for Dense Labeling Tasks in Computer Vision",Mathematics Subject Classification: 68—Computer science
"

Explorations on High Dimensional Landscapes: Spin Glasses and Deep Learning",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Unsupervised Learning of Feature Hierarchies",Mathematics Subject Classification: 68—Computer science
"

Modèles connexionnistes de l'apprentissage",Mathematics Subject Classification: 68—Computer science
"

Sparse coding for machine learning, image processing and computer vision",Mathematics Subject Classification: 68—Computer science
"

Apprentissage statistique multi-tâches",Mathematics Subject Classification: 62—Statistics
"

On the Method of Moments for Estimation in Latent Variable Models",Mathematics Subject Classification: 68—Computer science
"

Discriminative Machine Learning with Structure",Mathematics Subject Classification: 68—Computer science
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Statistical Methods for Natural Language Modelling",Mathematics Subject Classification: 62—Statistics
"

Learning with Semigroup Kernels",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Learning algorithms and statistical software, with applications to bioinformatics.",Mathematics Subject Classification: 62—Statistics
"

Machine Learning for Blind Source Separation",Mathematics Subject Classification: 62—Statistics
"

Méthodes de décomposition de systèmes",Mathematics Subject Classification: 68—Computer science
"

Représentation et manipulation d' objets tridimensionnels",Mathematics Subject Classification: 68—Computer science
"

Contribution à la détection automatique du potentiel évoqué auditif en électroencéphalographie",Mathematics Subject Classification: 68—Computer science
"

Synergy between Image Segmentation and Object Recognition using Geometrical
and Statistical Computer Vision Techniques",Mathematics Subject Classification: 68—Computer science
"

Analyse de systèmes urbains : modèle de projections démographiques","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Outils d'abstraction des formes géométriques pour la modélisation et l'analyse des surfaces naturelles",Mathematics Subject Classification: 68—Computer science
"

Surface Remeshing and Applications",Mathematics Subject Classification: 68—Computer science
"

Dimension study of the regularity of jump diffusion processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modélisation des Chargements Aléatoires par des Processus Ponctuels de Poisson avec Contraintes d’Encombrement",Mathematics Subject Classification: 00—General
"

Distributions quasi-stationnaires et méthodes particulaires pour
l'approximation de processus conditionnés",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modèles particulaires stochastiques pour des problèmes d'évolution adaptative et pour l'approximation de solutions statistiques",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Processus matriciels: simulation et modélisation de la dépendance en finance",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modèles probabilistes de populations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Etude des généalogies dans mes modèles de génétique des populations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Arbres aléatoires et super-mouvement brownien",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Comportements en temps petits des
$\Lambda$ n-coalescents avec l'accent sur les longueurs des branches externes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Super-Brownian Motion, the Brownian Snake and Partial Differential Equations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Elagage d'un arbre de Lévy - Diffusion aléatoire en milieu Lévy",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Processus à valeurs dans les arbres aléatoires continus",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Some Properties of Superprocesses",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Genealogy and Q-process",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modélisation probabiliste en finance et en biologie, théorèmes limites et
applications",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Monte-Carlo Methods and Options Pricing",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Couverture approchée d'options exotiques - pricing des options asiatiques",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Monte Carlo and Quasi-Monte Carlo methods in options pricing and hedging",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Asymptotic behavior of stochastic algorithms,application to variance reduction",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Réduction de variance et algorithmes stochastiques",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Etude de quelques questions relatives aux processus de diffusion issues de la mecanique aleatoire",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Mod\'elisation en risque de cr\'edit.
Calibration et discr\'etisation de
mod\'eles financiers",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Sur l'interprétation probabiliste de quelques équations aux dérivées partielles non linéaires",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Forward and inverse problems in fluid-structure interaction. Application to hemodynamics",Mathematics Subject Classification: 65—Numerical analysis
"

Mathematical modelling and numerical simulation in materials science",Mathematics Subject Classification: 65—Numerical analysis
"

Predictive Computational Modeling of Patient-Specific Cardiac Mechanics",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Hemodynamic analysis based on biofluid models and MRI velocity measurements",Mathematics Subject Classification: 76—Fluid mechanics
"

Modèles multi-échelles pour les fluides viscoélastiques",Mathematics Subject Classification: 65—Numerical analysis
"

Multiphysics Coupled Computational Modeling in Cardiac Electromechanics",Mathematics Subject Classification: 65—Numerical analysis
"

Inverse problems in elastography and displacement-flow MRI",Mathematics Subject Classification: 35—Partial differential equations
"

Multiscale Modeling and Numerical Methods in Nonlinear Elasticity",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Analyse Mathematiques et simulations numeriques d'un modele de fluide complexe",Mathematics Subject Classification: 76—Fluid mechanics
"

Theoretical and Numerical Study of the Electrical Activity of the Heart: Applications to Electrocardiograms",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical analysis and simulations of coupled problems for the
cardiovascular system",Mathematics Subject Classification: 65—Numerical analysis
"

Variability modeling and numerical biomarkers design in cardiac electrophysiology",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Reduced Order Models, Forward and Inverse Problems in Cardiac Electrophysiology",Mathematics Subject Classification: 65—Numerical analysis
"

Hydrostatic Model for Three-Dimensional Free Surface ï¬~Bows and Numerical Schemes",Mathematics Subject Classification: 65—Numerical analysis
"

Modélisation et analyse mathématique de problèmes d'interaction fluide-structure",Mathematics Subject Classification: 35—Partial differential equations
"

A Three-Dimensional Head-Neck Model for Impact Acceleration Studies",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Study of some inverse problems for the Stokes system. Application to the lungs",Mathematics Subject Classification: 35—Partial differential equations
"

Toward a Mathematical Modelling of White Blood Cells ï¬~Altration",Mathematics Subject Classification: 76—Fluid mechanics
"

Thermodynamics of viscoelastic-viscoplastic materials","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

",Mathematics Subject Classification: 93—Systems theory; control
"

Nonlinear transient finite element solutions of viscoelastic-viscoplastic problems",Mathematics Subject Classification: 76—Fluid mechanics
"

Numerical simulation of non-isothermal viscoelastic flows with integral constitutive equations in planar geometry",Mathematics Subject Classification: 65—Numerical analysis
"

A Parametrix Construction for Low Regularity Wave Equations and Spectral Rigidity for Two Dimensional Periodic Schrodinger Operators",Mathematics Subject Classification: 35—Partial differential equations
"

Gaussian Beams: Theory and Applications",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Inverse Problems for Linear and Semilinear Elliptic Equations of the Schrodinger Type",Mathematics Subject Classification: 35—Partial differential equations
"

An Inverse Boundary Value Problem for a Quasilinear Elliptic Differential Equation",Mathematics Subject Classification: 35—Partial differential equations
"

ALE and Lagrangian Elements for Large Deformation Analysis with Friction",Mathematics Subject Classification: 65—Numerical analysis
"

Dynamics of Shallow Water Waves with
Spatio-Temporal Dispersion of Rosenau-KdV-RLW
Equation with Power Law Nonlinearity",Mathematics Subject Classification: 35—Partial differential equations
"

Data-driven Multi-scale Analyses of Materials and Structures",Mathematics Subject Classification: 65—Numerical analysis
"

Mathematical liver modeling: hemodynamics and function in hepatectomy",Mathematics Subject Classification: 76—Fluid mechanics
"

Fluid Structure Interaction",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Computations of the dynamic fracture of quasi-brittle plane and shell structures by the extended finite element method",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Numerical Methods for Jointed Media and Structures",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Nonlinear Dynamic Behaviors in a Cylindrical Flame Model",Mathematics Subject Classification: 65—Numerical analysis
"

Micromechanics-Based Continuum Constitutive Modeling of Isotropic
Non-Cohesive Particulate Materials, Informed and Validated by the Discrete Element
Method",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

A numerical and analytical study of normal stresses and pressure differences in non-Newtonian creeping flows","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

Finite element analysis of coupled thermoviscoelastic-viscoplastic problems","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

An Extended Finite Element Method for Dislocations in Arbitrary
Three-Dimensional Entities",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Numerical Methods for the Analysis of Fluid-Solid Interaction Problems.",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Continuum and Continuum-Atomistic Models of Dislocations and Cracks using the Extended Finite Element Method",Mathematics Subject Classification: 74—Mechanics of deformable solids
