thesis,subject
"

Resource Allocation in Systems with
Time-Varying Capacity",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Distributed Simulation in Industry",Mathematics Subject Classification: 68—Computer science
"

Probabilistic Methods for Multiscale Evolutionary Dynamics",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Time-scaled Stochastic Input To Biochemical Reaction Networks",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The effects of UML modeling on the quality of software",Mathematics Subject Classification: 68—Computer science
"

Sparse Matrices",Mathematics Subject Classification: 68—Computer science
"

Knowledge and Games: Theory and Implementation",Mathematics Subject Classification: 68—Computer science
"

Construction problems in algebraic geometry and the Schottky problem",Mathematics Subject Classification: 14—Algebraic geometry
"

Gait-Based Human Recognition at a Distance Performance, Covariate Impact and Solutions",Mathematics Subject Classification: 00—General
"

Large-scale agent-based social simulation: A study on epidemic prediction and control","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Experiments with Continuation Semantics: Jumps, Bactracking, Dynamic Networks",Mathematics Subject Classification: 68—Computer science
"

Requirements and Architecture of a CAM-Oriented CAD System for Design and Manufacture of Mechanical Parts",Mathematics Subject Classification: 68—Computer science
"

On the Quest for Perfect Load Balance in Loop-Based Parallel Computations",Mathematics Subject Classification: 68—Computer science
"

Hodge Classes on Self-products on K3 Surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Agent-Based Modelling of Dynamics: Biological and Organisational Applications",Mathematics Subject Classification: 68—Computer science
"

Playing with Information",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Pragmatic Countermeasures for Implementation-related Vulnerabilities in Web Applications",Mathematics Subject Classification: 68—Computer science
"

Composing Constraint Solvers",Mathematics Subject Classification: 68—Computer science
"

Design and Cryptanalysis of Symmetric Key Primitives",Mathematics Subject Classification: 68—Computer science
"

Decision Diagram Relaxations for Integer Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

An Operational Approach for Geometric Constraint Satisfaction",Mathematics Subject Classification: 68—Computer science
"

Physically Unclonable Functions: Constructions, Properties and Applications",Mathematics Subject Classification: 00—General
"

Stochastic Models for Quality of Service of Component Connectors",Mathematics Subject Classification: 68—Computer science
"

Reconfigurable Component Connectors",Mathematics Subject Classification: 68—Computer science
"

Synchronous Coordination of Distributed Components",Mathematics Subject Classification: 68—Computer science
"

Ontologies for Scientiﬁc Data Transformation",Mathematics Subject Classification: 68—Computer science
"

Resource Aware Query Processing on the Grid",Mathematics Subject Classification: 68—Computer science
"

Elementary Particle Reactions Using Bubble Chamber Techniques",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Industrial Price Formation",Mathematics Subject Classification: 62—Statistics
"

Operational Aspects of Type Systems",Mathematics Subject Classification: 68—Computer science
"

The Tome of Secure Compilation - Fully Abstract Compilation to Protected Modules Architectures",Mathematics Subject Classification: 68—Computer science
"

Adaptive Methods for Modelling, Estimating and Forecasting Locally Stationary Processes",Mathematics Subject Classification: 62—Statistics
"

Three Essays on Managing Customer-Based Strategies: A Pricing and Revenue Management Approach","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

An investigation of behavioral influences in strategic decision making","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

White-Box Cryptography",Mathematics Subject Classification: 68—Computer science
"

Hash-chain Based Protocols for Time-stamping and Secure Logging: Formats, Analysis and Design","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Operations research models for reducing hospital readmissions",Mathematics Subject Classification: 93—Systems theory; control
"

Modification of the Sandwich Estimator in Generalized Estimating Equations with Correlated Binary Outcomes in Rare Event and Small Sample Size Settings",Mathematics Subject Classification: 62—Statistics
"

Estimation and Inference with the Efficient Method of Moments: With Applications to Stochastic Volatility Models and Option Pricing",Mathematics Subject Classification: 62—Statistics
"

Detection and Prevention of Vulnerabilities in Web Applications",Mathematics Subject Classification: 68—Computer science
"

Analysis and Design of Authenticated Ciphers",Mathematics Subject Classification: 68—Computer science
"

About the Security of Multivariate Quadratic Public Key Schemes",Mathematics Subject Classification: 11—Number theory
"

Darstellungsanzahlen positiv definiter ternärer quadratischer Formen",Mathematics Subject Classification: 11—Number theory
"

Public Key Cryptography : Theory and Practice",Mathematics Subject Classification: 68—Computer science
"

Cryptography and Cryptanalysis on Reconfigurable Devices","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Alg\`ebres de Lie de dimension infinie et th\'eorie de la descente",Mathematics Subject Classification: 20—Group theory and generalizations
"

Cryptographic Hardware Agility for Physical Protection",Mathematics Subject Classification: 68—Computer science
"

Topologiczne niezmienniki wielomianów jednorodnych z wagami (Topological invariants of weighted homogeneous polynomials)",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Topological invariants associated with families of analytic functions (Niezmienniki topologiczne stowarzyszone z rodzinami funkcji analitycznych)",Mathematics Subject Classification: 14—Algebraic geometry
"

Problèmes d'unicité pour des applications méromorphes de C^m dans CP^n",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Cycles on Hyperkähler manifolds and their moduli spaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Hyperbolic 3-Manifolds as Cyclic Branched Coverings of Knots and Links",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Proof of the Arnold Conjecture for Surfaces and Generalizations to Certain Kaehler Manifolds",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The Yang-Mills Gradient Flow and Loop Groups","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Groups of autoequivalences of derived categories of smooth projective varieties","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Some constructions around stability of vector bundles on projective varieties",Mathematics Subject Classification: 14—Algebraic geometry
"

Uniqueness of Tangent Cones for Calibrated 2-Cycles and other Regularity Problems",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Decay in Outgoing Null Directions of Solutions of the Massive Dirac
Equation in Certain Asymptotically Flat, Static Spacetimes",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

The Role of Graphs of Groups in 3-Dimensional Geometry",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Sur la conjecture de Kobayashi et l'hyperbolicité des hypersurfaces projectives en dimension 2 et 3",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Arithmetic Aspects of Nevanlinna Theory",Mathematics Subject Classification: 11—Number theory
"

On projective resolutions of simple modules over Borel subalgebras of the
Schuralgebra S(n,r) for n less than 4,",Mathematics Subject Classification: 16—Associative rings and algebras
"

Stability conditions on derived categories",Mathematics Subject Classification: 14—Algebraic geometry
"

Stable maps and singular curves on K3 surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Analyse haute fréquence de l'équation de Helmholtz dissipative",Mathematics Subject Classification: 35—Partial differential equations
"

Peeling et scattering conforme dans les espaces-temps de la relativité générale",Mathematics Subject Classification: 35—Partial differential equations
"

Problème de Cauchy caractéristique et scattering conforme en relativité générale",Mathematics Subject Classification: 35—Partial differential equations
"

Grenzflächenprobleme bei der nichtlinearen Schrödingergleichung",Mathematics Subject Classification: 35—Partial differential equations
"

Théorie de la diffusion pour l 'opérateur de Schroedinger en présence d 'un champ magnétique",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 65—Numerical analysis
"

Contribution a l'etude du spectre conjoint de systemes d'operateurs pseudo-differentiels qui commutent",Mathematics Subject Classification: 35—Partial differential equations
"

Schrödinger Operators On Metric Graphs",Mathematics Subject Classification: 81—Quantum Theory
"

Spectral Properties of Magnetic Schroedinger and Dirac Operators",Mathematics Subject Classification: 81—Quantum Theory
"

Limited Data Problems In X-ray And Polarized Light Tomography",Mathematics Subject Classification: 45—Integral equations
"

Spectral analysis of a kind of pseudo-differential operators",Mathematics Subject Classification: 35—Partial differential equations
"

Quantitative Unique Continuation and Applications",Mathematics Subject Classification: 35—Partial differential equations
"

Reconstruction of Grounded Objects from Cauchy Data on a Plane",Mathematics Subject Classification: 35—Partial differential equations
"

Regularity and Qualitative Properties of Positive Solutions of $p$-Laplace Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Mirror symmetry and stability conditions on K3 surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Regularity and Stability of Solutions to Nonlinear Elliptic Equations of $p$-Laplace Type",Mathematics Subject Classification: 35—Partial differential equations
"

Aspects of global dynamics in nonautonomous dynamical systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Image and Shape Reconstruction methods in Magnetic Induction Tomograph",Mathematics Subject Classification: 65—Numerical analysis
"

Kapustin-Orlov Vertex Algebras and Geometry of Abelian Varieties",Mathematics Subject Classification: 14—Algebraic geometry
"

Qualitative properties of solutions to some semilinear and quasilinear elliptic PDEs",Mathematics Subject Classification: 35—Partial differential equations
"

Concentration and Asymptotic Behavior of Solutions for Some Singularly Perturbed Mixed Problems",Mathematics Subject Classification: 35—Partial differential equations
"

O Problema De Cauchy Para Um Sistema Schrödinger-Benjamin-Ono",Mathematics Subject Classification: 35—Partial differential equations
"

Critical Elliptic Problems",Mathematics Subject Classification: 35—Partial differential equations
"

The Cauchy Problem Associated to a System of Coupled Third-order Nonlinear Schrodinger Equation",Mathematics Subject Classification: 35—Partial differential equations
"

Spatial Heterogeneities for Reaction-Diffusion Systems",Mathematics Subject Classification: 35—Partial differential equations
"

On Submanifolds with Tamed Second Fundamental Form",Mathematics Subject Classification: 53—Differential geometry
"

Computational algorithms for algebras",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Symplectic Lagrangian Fibrations",Mathematics Subject Classification: 14—Algebraic geometry
"

SECTIONAL CURVATURE ESTIMATES
FOR WEDGEDLY BOUNDED SUBMANIFOLDS
AND THE TOPOLOGY OF TAMED SURFACES",Mathematics Subject Classification: 53—Differential geometry
"

Application of the weak maximum principle and Liouville Type Theorems",Mathematics Subject Classification: 53—Differential geometry
"

Heat kernel comparison theorems and applications to minimal submanifolds",Mathematics Subject Classification: 53—Differential geometry
"

Real and p-Adic Oscillatory Integrals",Mathematics Subject Classification: 42—Fourier analysis
"

Efficient Algorithms for Electronic CAD",Mathematics Subject Classification: 68—Computer science
"

Compactness theorems for Riemannian manifolds and applications",Mathematics Subject Classification: 53—Differential geometry
"

The Cauchy Problem for the Dispersive Kuramoto-Velarde",Mathematics Subject Classification: 35—Partial differential equations
"

Unique Continuation Properties for Some Nonlinear Dispersive Models",Mathematics Subject Classification: 35—Partial differential equations
"

Properties of Solutions to Some Nonlinear Dispersive Models",Mathematics Subject Classification: 35—Partial differential equations
"

On the Cauchy Problem for the Camassa-Holm Equation",Mathematics Subject Classification: 35—Partial differential equations
"

Ellipticity of Bartnik Boundary Data for Stationary Vacuum Spacetimes",Mathematics Subject Classification: 53—Differential geometry
"

Problemas de control óptimo con evolución de tipo Volterra",Mathematics Subject Classification: 35—Partial differential equations
"

Sistemas de equações de Evolução Não Lineares.",Mathematics Subject Classification: 35—Partial differential equations
"

Stochastic Properties on Weighted Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Solución numérica para una clase de problemas provenientes de modelos cuánticos",Mathematics Subject Classification: 65—Numerical analysis
"

Applications of the Omori-Yau maximum principle to $\phi$-bounded submanifolds",Mathematics Subject Classification: 53—Differential geometry
"

Differentiable Sphere Theorems for Ricci Curvature",Mathematics Subject Classification: 53—Differential geometry
"

Fundamental Groups of Riemannian Manifolds, Sigma Constant and Scalar Curvature",Mathematics Subject Classification: 53—Differential geometry
"

Einstein 4-Manifolds with Circle Actions",Mathematics Subject Classification: 53—Differential geometry
"

Minimal Submanifolds with Various Curvature Bounds",Mathematics Subject Classification: 53—Differential geometry
"

Critical Metrics for the L^2-norm of the Curvature Tensor",Mathematics Subject Classification: 53—Differential geometry
"

Orbifold degeneration of conformally compact Einstein metrics","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

The Ricci flow on manifolds with boundary","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Rigidity of Conformally Compact Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Maximal foliations in spacetimes with translational symmetry",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Estabilidad orbital de solitones en ecuaciones con estructura hamiltoniana",Mathematics Subject Classification: 35—Partial differential equations
"

Fractional Reaction-diffusion equations in infinite dimensional spaces",Mathematics Subject Classification: 35—Partial differential equations
"

Existencia de soluciones para un problema de Schrödinger-Poisson",Mathematics Subject Classification: 35—Partial differential equations
"

O problema de Cauchy para equações de Schrödinger quase-lineares",Mathematics Subject Classification: 35—Partial differential equations
"

Soluciones de ecuaciones no lineales del tipo p-Laplaciano",Mathematics Subject Classification: 35—Partial differential equations
"

Weighted Inequalities For Fractional Integrals of Radial Functions And Applications",Mathematics Subject Classification: 26—Real functions
"

On the convergence of finite element methods for the Reissner-Mindlin plates model",Mathematics Subject Classification: 65—Numerical analysis
"

Elliptic operators in weighted spaces",Mathematics Subject Classification: 35—Partial differential equations
"

Surface de Hopf d'homologie. Théorie de Seiberg-Witten non-abelienne.",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Sur la géométrie des espaces de modules d'instantons de variétés à forme d'intersection définie négative",Mathematics Subject Classification: 53—Differential geometry
"

Mathematical and Numerical Analysis of Some Electromagnetic Problems: Application to the Simulation of Metallurgical Electrodes",Mathematics Subject Classification: 65—Numerical analysis
"

Efectos de estructura en la dispersion radiativa pion-proton en la region de la resonancia D(1236)",Mathematics Subject Classification: 81—Quantum Theory
"

Sur Quelques Question D'elasticité Non Linéaire et de Théorie de Plaques",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Problemas de contacto en elasticidad dinámica con XFEM",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Mallas adaptadas para la aproximación numérica de problemas singularmente perturbados",Mathematics Subject Classification: 65—Numerical analysis
"

Geometric principal bundles over geometric Riemannian manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Effets électromagnétiques du premier ordre dans les désintégrations leptoniques. Désintégrations radiatives leptoniques des mésons pseudoscalaires",Mathematics Subject Classification: 81—Quantum Theory
"

Désintégrations radiatives non-leptoniques des kaons et la règle Î~TI=1/2",Mathematics Subject Classification: 81—Quantum Theory
"

Masses induites par corrections de boucle en physique des interactions fondamentales",Mathematics Subject Classification: 81—Quantum Theory
"

Etude des propriétés des mésons hybrides qqg dans le cadre des règles de somme dans QCD",Mathematics Subject Classification: 81—Quantum Theory
"

Stable Vector Bundles Over Non-Kählerian Surfaces",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Generalized frame potential and problems related to SIC-POVMs",Mathematics Subject Classification: 42—Fourier analysis
"

Applications of Nonharmonic Fourier Analysis and Single Pixel Camera Design",Mathematics Subject Classification: 42—Fourier analysis
"

Stability and Moduli of Decorated Principal Bundles on Projective Curves",Mathematics Subject Classification: 14—Algebraic geometry
"

Dynamics of Asset Pricing Models with Heterogeneous Beliefs",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Some basic boundary value problems for complex partial differential
equations in quarter ring and half hexagon",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Bound state description in quantum electrodynamics and chromodynamics",Mathematics Subject Classification: 81—Quantum Theory
"

La désintegracion radiativa del pion en teoria Lagrangiana de campo",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Homotopie rationnelle de l'espace des immersions entre deux variétés",Mathematics Subject Classification: 55—Algebraic topology
"

Sur l’ensemble des rep\`eres de Gabor engendr\'es par des $B-$splines",Mathematics Subject Classification: 42—Fourier analysis
"

Violation de la symétrie d\'isospin : anomalie forte, différence de masse u-d et corrections électromagnétiques",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Enumeration of Harmonic Frames and Frame Based Dimension Reduction",Mathematics Subject Classification: 42—Fourier analysis
"

Towards Skyrmion Stars: The Large Baryon Number Sector of the Einstein-Skyrme Model",Mathematics Subject Classification: 81—Quantum Theory
"

Multi-Skyrmion Solutions of a Sixth Order Skyrme Model",Mathematics Subject Classification: 81—Quantum Theory
"

Finite Frames and Graph Theoretic Uncertainty Principles",Mathematics Subject Classification: 43—Abstract harmonic analysis
"

Cauchy-Pompeiusche Integraldarstellungen in der Cliford Analysis",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Three Dimensional Edge Detection Using Wavelet and Shearlet Analysis",Mathematics Subject Classification: 65—Numerical analysis
"

Dynamics in Cross-section and Panel Data Models",Mathematics Subject Classification: 62—Statistics
"

The Provable Security of Elgamal-type Signature Schemes",Mathematics Subject Classification: 68—Computer science
"

On the security of Public Key Encryption in Mass-Surveillance Settings",Mathematics Subject Classification: 68—Computer science
"

A Positional Approach for Network Centrality",Mathematics Subject Classification: 68—Computer science
"

Applications of Multidimensional Scaling to Graph Drawing",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

",Mathematics Subject Classification: 55—Algebraic topology
"

An Optimal Transport Approach to Some Problems in Frame Theory",Mathematics Subject Classification: 42—Fourier analysis
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Implementations of Tests on the Exogeneity of Selected Variables and their Performance in Practice",Mathematics Subject Classification: 62—Statistics
"

Consequences and Detection of Invalid Exogeneity Conditions",Mathematics Subject Classification: 62—Statistics
"

Linear Stability Analysis Using Lyapunov Inverse Iteration",Mathematics Subject Classification: 65—Numerical analysis
"

Testing Linear Econometric Models",Mathematics Subject Classification: 62—Statistics
"

Structural Change in Regression Models",Mathematics Subject Classification: 62—Statistics
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

An Asset and Liability Management Model","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Computational Methods for Markov Decision Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Theory of Analytic Interpolation",Mathematics Subject Classification: 30—Functions of a complex variable
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Organizing Point Sets: Space-Filling Curves, Delaunay Tessellations of Random Point Sets, and Flow Complexes",Mathematics Subject Classification: 68—Computer science
"

Analytical and Empirical Models of Online Auctions","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Une approche neuronale pour l'optimisation stochastique des reservoirs hydroelectriques","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Matrix Methods in Queueing and Dynamic Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Equation-Based Congestion Control for Unicast and Multicast Data Streams",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Netzwerkdienste für Massively Multiplayer Online Games",Mathematics Subject Classification: 68—Computer science
"

Position-based multicast for mobile ad-hoc networks",Mathematics Subject Classification: 68—Computer science
"

Bridgeland stability conditions on the category of holomorphic triples",Mathematics Subject Classification: 14—Algebraic geometry
"

Stability of Arakelov bundles over arithmetic curves and Bridgeland stability conditions on holomorphic triples",Mathematics Subject Classification: 14—Algebraic geometry
"

Structures and Algorithms for Peer-to-Peer Cooperation",Mathematics Subject Classification: 68—Computer science
"

Essays on Stochastic Intertemporal Household Choice","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Multimedia Applications of the Wavelet Transform",Mathematics Subject Classification: 68—Computer science
"

Positionsbasierte Routingverfahren und kooperative Anwendungen für drahtlose Ad-hoc-Netzwerke",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Techniken zum Zusammenschluß von Rechnernetzen und deren Anwendung auf Protokolle des Transportsystems",Mathematics Subject Classification: 68—Computer science
"

Advanced Transport Protocols for Wireless and Mobile Ad Hoc Networks",Mathematics Subject Classification: 68—Computer science
"

Information Retrieval aus digitalisierten Audiospuren von Filmen",Mathematics Subject Classification: 68—Computer science
"

Generation of Effective Serious Games with Static and Dynamic Content",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Verfahren zur Inhaltsanalyse, zur Indizierung und zum Vergleich von digitalen Videosequenzen",Mathematics Subject Classification: 68—Computer science
"

Ein Kommunikations- und Tutoring-System für Lerngruppen im Internet",Mathematics Subject Classification: 68—Computer science
"

Content Location in Sparse Vehicular Ad-Hoc Networks - Feasibility, Implementation, Optimization on the Case of a City Scenario",Mathematics Subject Classification: 68—Computer science
"

On the Presence Information of Nodes in Mobile Ad-hoc Networks",Mathematics Subject Classification: 68—Computer science
"

Object Class Detection Using Part-Based Models Trained from Synthetically Generated Images",Mathematics Subject Classification: 68—Computer science
"

Aggregating Local Features into Bundles for High-Precision Object Retrieval",Mathematics Subject Classification: 68—Computer science
"

Automatic Object Annotations From Weakly Labeled Images",Mathematics Subject Classification: 68—Computer science
"

Virtual Reconstruction of Hand-Torn Documents using Discriminative Models",Mathematics Subject Classification: 68—Computer science
"

Topic Models for Image Retrieval on Large-Scale Databases",Mathematics Subject Classification: 68—Computer science
"

Reliable Company Logo Detection with Deep Convolutional Neural Networks",Mathematics Subject Classification: 68—Computer science
"

Influence Diagnosis for Correlated Data","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Cooperative Traffic Information Systems based on Peer-to-Peer Networks",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Avoiding the Gridlock — Information Dissemination in Vehicular Networks",Mathematics Subject Classification: 68—Computer science
"

Essays on Corruption and Preferences","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Long Movement Story Cut Short — On the Compression of Trajectory Data",Mathematics Subject Classification: 68—Computer science
"

Dynamic Consistency of Leader/Fringe Models of Exhaustible Resource Markets","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Ursachen- und wirkungsorientierte Analyse gesammelter Fahrprofile zur taktischen Fahrtoptimierung",Mathematics Subject Classification: 68—Computer science
"

Attackers, Packets, and Puzzles — On Denial-of-Service Prevention in Local Area Networks",Mathematics Subject Classification: 68—Computer science
"

Ein dezentrales Parkrauminformationssystem auf Basis der Fahrzeug-Fahrzeug-Kommunikation",Mathematics Subject Classification: 68—Computer science
"

Safe, Efficient, and Fair — A Top-Down Approach to Inter-Vehicle Communication",Mathematics Subject Classification: 68—Computer science
"

Onions in the Queue: An Integral Networking Perspective on Anonymous Communication Systems",Mathematics Subject Classification: 68—Computer science
"

A Dynamic, Regionalized, Oligopolistic Model of the North American Natural Gas Market","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Boundary Value Problems for Higher Order Complex Partial Differential Equations",Mathematics Subject Classification: 30—Functions of a complex variable
"

Maximum Likelihood Estimation for Mixture Distributions and Hidden Markov Models","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Consistency Algorithms and Protocols for Distributed Interactive Applications",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Assessing the Accuracy of a Rapid Approximation for Simulating Hydrocarbons Exploration","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Untersuchung des Verkehrsverhaltens von Reservierungssystemen und Planung eines Reservieringsnetzes am Beispiel eines Videokonferenznetzes",Mathematics Subject Classification: 68—Computer science
"

Entwicklung einer Methodik zur Beschreibung von offenen Rechnernetzen als Grundlage für integriertes betreiberorientiertes Netzmanagement",Mathematics Subject Classification: 68—Computer science
"

Eine Methodik zur anwendungsorientierten Dokumentation von Netzmanagement–Information im zeitlichen Verlauf",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

A Techno Economic Energy Model for Ontario","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Reading Between the Packets — Implicit Feedback in Wireless Multihop Networks",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

Distributed Interactive Media",Mathematics Subject Classification: 68—Computer science
"

The Artin Defect in Algebraic K-Theory",Mathematics Subject Classification: 19—K-theory
"

On Real-World Experiments with Wireless Multihop Networks -Design, Realization, and Analysis",Mathematics Subject Classification: 68—Computer science
"

Generische Unterstützung von Information Sharing im Kontext computer-unterstützter Gruppenarbeit",Mathematics Subject Classification: 68—Computer science
"

On the Optimal Control of Diffusion Processes",Mathematics Subject Classification: 93—Systems theory; control
"

Backpropagation in Time Series Analysis","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Economic Analysis of Hydrocarbon Exploration by Simulation with Geological Uncertainties","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Abstakte Rechnernetzmodelle als Grundlage einer umfassenden Automatisierung des Netzmanagement",Mathematics Subject Classification: 68—Computer science
"

Eine Methodik zur Analyse und Spezifikation des Abrechnungsmanagements von Dienstleistungen eines Rechnernetzes",Mathematics Subject Classification: 68—Computer science
"

Ein automatentheoretisches Modell zur Bestimmung des Leistungsverhaltens verbindungsorientierter paketgeschalteter Kommunikationsnetze",Mathematics Subject Classification: 68—Computer science
"

Automated Service–Oriented Impact Analysis and Recovery Alternative Selection",Mathematics Subject Classification: 68—Computer science
"

Management dynamischer Virtueller Organisationen in Grids",Mathematics Subject Classification: 68—Computer science
"

Konzeption einer Service–MIB —– Analyse und Spezifikation dienstorientierter Managementinformation",Mathematics Subject Classification: 68—Computer science
"

Eine dienstorientierte Methodik zur Koppelung von Netz-QoS-Architekturen",Mathematics Subject Classification: 68—Computer science
"

Entwurf von Service Level Agreements auf der Basis von Dienstprozessen",Mathematics Subject Classification: 68—Computer science
"

Gemini: une Solution d'Integration pour l'Interoperabilite des Systemes de Gestion",Mathematics Subject Classification: 68—Computer science
"

IT-gestütztes Service-Level-Management - Anforderungen und Spezifikation einer Managementarchitektur",Mathematics Subject Classification: 68—Computer science
"

Der Einsatz von Boundary Spanner und Boundary Object zur Absicherung von Innovationen","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Entwicklung und Evaluation eines Bedienkonzepts für Kollaborationssoftware zur gemeinsamen Bearbeitung von Artefakten in Innovationsworkshops",Mathematics Subject Classification: 68—Computer science
"

Gestaltungsempfehlungen für mehrbenutzerfähige Informationsanwendungen auf interaktiven Wandbildschirmen im (halb-)öffentlichen Raum",Mathematics Subject Classification: 68—Computer science
"

Representation Stability for Configuration Spaces of Graphs",Mathematics Subject Classification: 55—Algebraic topology
"

Normalization of Horn Clauses with Disequality Constraints",Mathematics Subject Classification: 68—Computer science
"

Generierung domänenspezifischer Wissensrepräsentation und Transformation von Wissensbasen mit einer Anwendung in der Rechtsinformatik",Mathematics Subject Classification: 68—Computer science
"

Boundary Value Problems For Complex Partial Differential Equations In Fan-shaped Domains",Mathematics Subject Classification: 35—Partial differential equations
"

Die spontane Lichtemission in der unitären Quantenelektrodynamik",Mathematics Subject Classification: 81—Quantum Theory
"

Seiberg-Witten Equations and Complex Surfaces","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Beschränkungen an die Struktur endlicher Gruppen durch Dimensionsfunktionen von Homotopiedarstellungen",Mathematics Subject Classification: 20—Group theory and generalizations
"

Principal $G$-bundles on nodal curves.",Mathematics Subject Classification: 14—Algebraic geometry
"

Zur Topologie dreidimensionaler komplexer Mannigfaltigkeiten",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Vers un assistant de démonstration en langue naturelle",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Der Einsatz von Social Networking Services in Unternehmen – Eine explorative Analyse möglicher soziotechnischer Gestaltungsparameter und ihrer Implikationen","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Static Analysis of Embedded Software with Priority Scheduling and Interrupts",Mathematics Subject Classification: 68—Computer science
