thesis,subject
"

Problèmes économétriques d’analyse des séries temporelles à mémoire longue",Mathematics Subject Classification: 62—Statistics
"

Construction des bases d'ondelettes sur l'intervalle et estimation du paramètre de Hurst par la méthode des ondelettes",Mathematics Subject Classification: 62—Statistics
"

Model-based clustering for sensory data and liking",Mathematics Subject Classification: 62—Statistics
"

Wavelet Bases On Manifolds And Applications","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Mixtures of shifted asymmetric Laplace distributions",Mathematics Subject Classification: 62—Statistics
"

The Intersection Problem and Different Pairs Problem for Latin Squares",Mathematics Subject Classification: 05—Combinatorics
"

Nets of order $4m+2$: linear dependence and dimensions of codes",Mathematics Subject Classification: 05—Combinatorics
"

Linear methods for rational triangle decompositions",Mathematics Subject Classification: 05—Combinatorics
"

Embeddings of configurations",Mathematics Subject Classification: 05—Combinatorics
"

Convex Cone Conditions on the Structure of Designs",Mathematics Subject Classification: 05—Combinatorics
"

Models for SIMD, MIMD and Hybrid Parallel Architectures",Mathematics Subject Classification: 68—Computer science
"

Chemical Databases, Data Structures, and Algorithms",Mathematics Subject Classification: 68—Computer science
"

Sumsets, zero-sums and extremal combinatorics.",Mathematics Subject Classification: 05—Combinatorics
"

Identification and Analysis of Subtypes of Autism Spectrum Disorder with Unsupervised Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Gaining Computational Insight into Psychological Data: Applications of Machine Learning with Eating Disorders and Autism Spectrum Disorder",Mathematics Subject Classification: 68—Computer science
"

Exploring the Employment Landscape for Individuals with Autism Spectrum Disorders using Supervised and Unsupervised Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Modeling Prescription Medication Adherence and T-Cell Interaction and Activation",Mathematics Subject Classification: 68—Computer science
"

Completeting E-dense Partial Latin Squares",Mathematics Subject Classification: 05—Combinatorics
"

Topics in Evolutionary Computation and Model-Based Clustering",Mathematics Subject Classification: 62—Statistics
"

Predicting Protein Residue-Residue Contacts and Disorder",Mathematics Subject Classification: 68—Computer science
"

Enumeration and Symmetry of Edit Metric Spaces",Mathematics Subject Classification: 05—Combinatorics
"

Dimensionality Reduction with Non-Gaussian Mixtures",Mathematics Subject Classification: 62—Statistics
"

Detecting Non-Elliptical Clusters",Mathematics Subject Classification: 62—Statistics
"

Untersuchungen zur Überprüfung des Arrhythmie-Algorithmus eines Langzeit-Elektrokardiographie-Systems (ELATEC)",Mathematics Subject Classification: 65—Numerical analysis
"

Regression and Classification from Extinction",Mathematics Subject Classification: 68—Computer science
"

Statistical Machine Learning for Internet-Scale Software Repositories",Mathematics Subject Classification: 68—Computer science
"

Revealing the Conformation and Properties of Human Genome, Protein Molecules, and Protein Domain Co-Occurrence Network",Mathematics Subject Classification: 68—Computer science
"

Improved Computational Methods of Protein Sequence Alignment, Model
Selection and Tertiary Structure Prediction",Mathematics Subject Classification: 68—Computer science
"

Synchronizable Error-Correcting Codes",Mathematics Subject Classification: 62—Statistics
"

Construction of Saturated 2k-p Designs of Resolutions V and VI",Mathematics Subject Classification: 62—Statistics
"

Statistical Method for Spatial Screening",Mathematics Subject Classification: 62—Statistics
"

Response Surface Designs for the Detection of Model Inadequacy",Mathematics Subject Classification: 62—Statistics
"

Designs for the Detection of Inadequacy in Factorial Models",Mathematics Subject Classification: 62—Statistics
"

Statistical Analysis of Multivariate Computer Output",Mathematics Subject Classification: 62—Statistics
"

Search for Level Sets of Functions by Computer Experiments",Mathematics Subject Classification: 62—Statistics
"

Inferential Methods for Quantile Regression with Applications to Infant Birth Weight",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Topics in life and disability insurance",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

The Effects of Covariate Adjustment upon Precision for Some Common Generalized Linear Models",Mathematics Subject Classification: 62—Statistics
"

Semiparametric Methods for Inferring Treatment Effects on Outcomes Defined Only if a Post-Randomization Event Occurs",Mathematics Subject Classification: 62—Statistics
"

Topics on mathematical statistics for medical applications: summary measures and exact simulation of diffusions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Prediction in Semiparametric and Nonparametric Modelling with Random Effects",Mathematics Subject Classification: 62—Statistics
"

On large deviations and design of efficient importance sampling algorithms",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 62—Statistics
"

Topics on Fractional Brownian Motion and Regular Variation for Stochastic Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Hodrick-Prescott filter: Functional aspects and statistical estimation",Mathematics Subject Classification: 62—Statistics
"

Aspects of Waiting and Contracting in
Game Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Propagation of Chaos for Kac-like Particle Systems","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Observability and Identifiability of Nonlinear Systems with Applications in Biology",Mathematics Subject Classification: 93—Systems theory; control
"

Compartmental models of lipoprotein kinetics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Aspects of Cash Flow Valuation",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Additive Representations of Elements in Rings",Mathematics Subject Classification: 16—Associative rings and algebras
"

Topics in Stochastic Ananlysis",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A category-theoretic approach to extensions of Banach algebras",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 62—Statistics
"

Applications of Semi-parametric Estimation Methods in Causal Inference and Prediction",Mathematics Subject Classification: 62—Statistics
"

Longitudinal Cluster Analysis with Applications to Growth Trajectories",Mathematics Subject Classification: 62—Statistics
"

Automatic Continuity of Derivations and Unifrom Algebras on Odd Spheres",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Weighted hypergroups and some questions in abstract harmonic analysis",Mathematics Subject Classification: 43—Abstract harmonic analysis
"

Cohomology of Commutative Banach Algebras and l",Mathematics Subject Classification: 46—Functional analysis
"

Closed ideals of operators acting on Banach spaces of continuous functions",Mathematics Subject Classification: 47—Operator theory
"

A study of the James–Schreier spaces as Banach spaces and Banach algebras",Mathematics Subject Classification: 46—Functional analysis
"

Completely bounded operators on von Neumann algebras",Mathematics Subject Classification: 46—Functional analysis
"

On the interconnectedness, via random walks, of cogrowth rates and the Følner function",Mathematics Subject Classification: 20—Group theory and generalizations
"

A Study in Hypolattices and the Direct Sum Relation","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Homomorphisms and derivations on Banach algebras",Mathematics Subject Classification: 46—Functional analysis
"

Ideals of completely bounded operators",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 47—Operator theory
"

Derivations from Group Algebras, Factorization in Cofinite Ideals and Topologies on B(X)",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

Asplund operators and the Szlenk index",Mathematics Subject Classification: 46—Functional analysis
"

Amenability properties and their consequences in Banach algebras",Mathematics Subject Classification: 46—Functional analysis
"

Analysis in topological algebras – some properties of derivations",Mathematics Subject Classification: 46—Functional analysis
"

Large Sample Finite Approximations in an Infinite Dimension Distributed Lag
Regression Model",Mathematics Subject Classification: 62—Statistics
"

One-sided M-structure of Operator Spaces And Operator Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Extensions of approximately unital operator algebras",Mathematics Subject Classification: 47—Operator theory
"

Morita Equivalence of Dual Operator Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Non-Commutative Topology and Peak Interpolation for Operator Algebras",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 47—Operator theory
"

",Mathematics Subject Classification: 46—Functional analysis
"

Representations of and derivations on Banach algebras",Mathematics Subject Classification: 46—Functional analysis
"

Linear Model Selection for Exactly and Nearly Replicated Data Based on Conceptual Predictive Statistics",Mathematics Subject Classification: 62—Statistics
"

Model Selection Criteria in the Presence of Missing Data Based on the Kullback-Leibler Discrepancy",Mathematics Subject Classification: 62—Statistics
"

Methods of Assessing the Accuracy of Some Standard Approximations",Mathematics Subject Classification: 62—Statistics
"

State Space Time Series Clustering Using Discrepancies Based on the Kullback-Leibler Information and the Mahalanobis Distance",Mathematics Subject Classification: 62—Statistics
"

Two-stage SCAD Lasso for Linear Mixed Model Selection",Mathematics Subject Classification: 62—Statistics
"

A Penalized Approach to Mixed Model Selection via Cross Validation",Mathematics Subject Classification: 62—Statistics
"

Non-Parametric Failure-Time Methods for Clinical and Laboratory Investigations",Mathematics Subject Classification: 62—Statistics
"

Some transformed distributions",Mathematics Subject Classification: 62—Statistics
"

Improving Bayesian Analysis and Computing in Multiple-Precision Models",Mathematics Subject Classification: 62—Statistics
"

Applications of a robust dispersion estimator",Mathematics Subject Classification: 62—Statistics
"

Bootstrapping Analogs of the One Way MANOVA Test",Mathematics Subject Classification: 62—Statistics
"

Statistical Insights into Deep Learning and Flexible Causal Inference",Mathematics Subject Classification: 62—Statistics
"

Protocol Engineering from Estelle Specifications",Mathematics Subject Classification: 68—Computer science
"

Inference after Variable Selection",Mathematics Subject Classification: 62—Statistics
"

Resistant dimension reduction",Mathematics Subject Classification: 62—Statistics
"

Penalized Regression Methods and Validation, with Particular Focus on Chemometric Data",Mathematics Subject Classification: 62—Statistics
"

Bayesian Hierarchical Modeling and Markov Chain Simulation for Chronic Wasting Disease",Mathematics Subject Classification: 62—Statistics
"

Statistical Models for Count Time Series with Excess Zeros",Mathematics Subject Classification: 62—Statistics
"

Model Selection Criteria Based on Kullback Information Measures for Weibull, Logistic, and Nonlinear Regression Frameworks",Mathematics Subject Classification: 62—Statistics
"

Adaptive Lasso for Mixed Model Selection Via Profile Log-Likelihood",Mathematics Subject Classification: 62—Statistics
"

An approach to estimation and selection in linear mixed models with missing data",Mathematics Subject Classification: 62—Statistics
"

Bootstrap-adjusted quasi-likelihood information criteria for mixed model selection",Mathematics Subject Classification: 62—Statistics
"

Influence of correlation and missing data on sample size determination in
mixed models",Mathematics Subject Classification: 62—Statistics
"

Linear Mixed Model Selection via Minimum Approximated Information Criterion",Mathematics Subject Classification: 62—Statistics
"

Linear Mixed Model Selection by Partial Correlation",Mathematics Subject Classification: 62—Statistics
"

Likelihood-based Confidence Bands for a ROC Curve",Mathematics Subject Classification: 62—Statistics
"

Mixed model selection based on the conceptual predictive statistic",Mathematics Subject Classification: 62—Statistics
"

A Bayesian hierarchical model for multiple comparisons in mixed models",Mathematics Subject Classification: 62—Statistics
"

Estimation of QVF Measurement Error Models Using Empirical Likelihood Method",Mathematics Subject Classification: 62—Statistics
"

Applications of Empirical Likelihood to Zero-Inflated Data and Epidemic
Change Point",Mathematics Subject Classification: 62—Statistics
"

Criteria for Generalized Linear Model Selection Based on Kullback's Symmetric Divergence",Mathematics Subject Classification: 62—Statistics
"

Strong and Weak Asymptotic Properties of a Random Graph Model",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A Stochastic Approximation Procedure Using Quantile Curves",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Inference of Attributable Risk for Multiple Exposure Levels Under Cross-Sectional Sampling Design",Mathematics Subject Classification: 62—Statistics
"

Statistical Inference About Some Restricted Classes of Life Distributions",Mathematics Subject Classification: 62—Statistics
"

Transformed Tests for Homogeneity of Variances and Means",Mathematics Subject Classification: 62—Statistics
"

Problems in the Mixed Modeling Framework: Assessing Predictive Influence, Model Selection, and Bayesian Multiple Comparisons under Order Restrictions",Mathematics Subject Classification: 62—Statistics
"

Wavelet-Based Methods for Discrimination and Classification",Mathematics Subject Classification: 62—Statistics
"

Discrepancy-Based Model Selection Criteria Using Cross Validation",Mathematics Subject Classification: 62—Statistics
"

Time Series Discrimination, Signal Comparison Testing, and Model Selection in the State-Space Framework",Mathematics Subject Classification: 62—Statistics
"

The problems involved in the administration of an audio-visual program",Mathematics Subject Classification: 97—Mathematics education
"

An occupational study of personnel workers in selected agencies of the federal government",Mathematics Subject Classification: 28—Measure and integration
"

Stochastic Processes having Sample Paths in Reproducing Kernal Hilbert Spaces with an Application to White Noise Analysis",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

The random conductance model: local times large deviations, law of large
numbers and effective conductance.",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On Minimax Multistage Elimination Type Rules for Selecting the Largest Normal Mean",Mathematics Subject Classification: 62—Statistics
"

Nonlinear Partial Least Squares",Mathematics Subject Classification: 62—Statistics
"

Estimation of the Additive Genetic Covariance Function",Mathematics Subject Classification: 62—Statistics
"

Some Special Types of Collineation Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On the Problem of Discrimination Between Statistical Populations",Mathematics Subject Classification: 62—Statistics
"

Random matrices",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Transitive Substitution Groups Containing Regular Subgroups of Lower Degree",Mathematics Subject Classification: 20—Group theory and generalizations
"

HW-SW-Codesign auf Basis von C-Programmen unter Performanz-Gesichtspunkten",Mathematics Subject Classification: 68—Computer science
"

The Abstract Definitions of Groups of Degree Eight",Mathematics Subject Classification: 20—Group theory and generalizations
"

On Primitive Groups of Odd Order",Mathematics Subject Classification: 20—Group theory and generalizations
"

Primitive Groups with a Determination of the Primitive Groups of Degree 20",Mathematics Subject Classification: 20—Group theory and generalizations
"

Fundamental Regions in S(sub 6) for the Simple Quaternary G(sub 60), Type I",Mathematics Subject Classification: 20—Group theory and generalizations
"

Non-Abelian Groups whose Groups of Isomorphisms are Abelian",Mathematics Subject Classification: 20—Group theory and generalizations
"

Abstract Group Definitions and Applications",Mathematics Subject Classification: 20—Group theory and generalizations
"

Sylow Subgroups in the Group of Isomorphisms of Prime Power Abelian Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On Certain Fundamental Identities Due to Uspensky",Mathematics Subject Classification: 97—Mathematics education
"

Study Of Malaria Transmission Dynamics By Mathematical Models",Mathematics Subject Classification: 34—Ordinary differential equations
"

Completely regular $\mathcal J$-classes and affine spanning in algebraic monoids",Mathematics Subject Classification: 20—Group theory and generalizations
"

Semantics of knowledge-based systems with multiple forms of negation",Mathematics Subject Classification: 68—Computer science
"

GKM Theory of Rationally Smooth Group Embeddings",Mathematics Subject Classification: 14—Algebraic geometry
"

Descent Systems, Eulerian Polynomials and Toric Varieties",Mathematics Subject Classification: 14—Algebraic geometry
"

Semantics for disjunctive logic programs",Mathematics Subject Classification: 68—Computer science
"

Task scheduling for parallel execution of logic programs",Mathematics Subject Classification: 68—Computer science
"

Algebraic Monoids",Mathematics Subject Classification: 20—Group theory and generalizations
"

The control and execution of parallel logic programs",Mathematics Subject Classification: 68—Computer science
"

Modeling The Dynamics Of Infectious Diseases With Latency In Spatially
Heterogeneous Environments",Mathematics Subject Classification: 34—Ordinary differential equations
"

Generating cooperative answers in deductive databases",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Exploiting Symmetry on Parallel Architectures",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Multistability in neural networks with delayed feedback: theory and applications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Algebraic-Delay Differential Systems: C^0-Extendable Banach Manifolds and
Linearization",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 68—Computer science
"

Pricing of Derivatives In Security Markets With Delayed Response",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A Geometric Framework for Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Differential Equations with State-dependent Delay: Global Hopf Bifurcation and Smoothness Dependence on Parameters",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Digital Pharmacovigilance: the medwatcher system for monitoring adverse events through automated processing of internet social media and crowdsourcing",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Disjunctive deductive databases",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Advanced Techniques for High Performance Query Optimization in Database Systems",Mathematics Subject Classification: 68—Computer science
"

Syntactic and Semantic Optimization of Database Queries",Mathematics Subject Classification: 68—Computer science
"

Representing and Reasoning about Goals and Policies of Agents",Mathematics Subject Classification: 68—Computer science
"

Semantics for Normal Disjunctive Logic Programs",Mathematics Subject Classification: 68—Computer science
"

An Architecture and Implementation for a Cooperative Database System",Mathematics Subject Classification: 68—Computer science
"

Managing Uncertainty in Moving Objects Databases",Mathematics Subject Classification: 68—Computer science
"

Concurrency Control Using Locks in Distributed Databases",Mathematics Subject Classification: 68—Computer science
"

Analysis of Parallelism in Logic Programs",Mathematics Subject Classification: 68—Computer science
"

Complexity Issues in Parallel Logic Programming",Mathematics Subject Classification: 68—Computer science
"

Transmission dynamics and spatial spread of vector borne diseases: modelling, prediction and control",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Neural networks for clustering: theory, architecture, algorithm, and neural dynamics","Mathematics Subject Classification: 94—Information and communication, circuits"
"

50 Years Later: A Neurodynamic Explanation of Fitts' Law",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Weighted Composition Operators Acting on some
Classes of Banach Spaces of Analytic Functions",Mathematics Subject Classification: 47—Operator theory
"

Weighted Composition Operators from Analytic Function Spaces into a Class of Weighted-Type Banach Spaces",Mathematics Subject Classification: 47—Operator theory
"

Quasisymmetric spheres constructed over quasidisks.",Mathematics Subject Classification: 30—Functions of a complex variable
"

On the Dimension of a Certain Measure Arising
from a Quasilinear Elliptic Partial Differential
Equation",Mathematics Subject Classification: 35—Partial differential equations
"

Multiplication Operators in Discrete Settings of an Infinite Graph and the Discrete Zygmund Space",Mathematics Subject Classification: 47—Operator theory
"

A Class of Operators with Symbol on the Bloch Space of a Bounded Homogeneous Domain",Mathematics Subject Classification: 47—Operator theory
"

Approximation of Bessel's Differential Operator of Fractional Order by Finite-Difference Operators",Mathematics Subject Classification: 68—Computer science
"

Parallelism, Applicability and Optimality of Modern Iterative Methods",Mathematics Subject Classification: 65—Numerical analysis
"

VLSI Structures and Iterative Analysis for Large Scale Computation",Mathematics Subject Classification: 65—Numerical analysis
"

System Software Support for Reducing Memory Latency on ccNUMA Architectures",Mathematics Subject Classification: 68—Computer science
"

Analysis of Kolmogorov's superpostion theorem and its implementation in
applications with low and high dimensional data",Mathematics Subject Classification: 41—Approximations and expansions
"

Potential Theory of the Farthest Distance Function",Mathematics Subject Classification: 31—Potential theory
"

Patterns of Motion: Discovery and Generalized Representation",Mathematics Subject Classification: 68—Computer science
"

Analysis of Behaviors in Crowd Videos",Mathematics Subject Classification: 68—Computer science
"

Recognition of Complex Events in Open-Source Webscale Videos: Features, Intermediate Representations and their Temporal
Interactions",Mathematics Subject Classification: 68—Computer science
"

Singular Integral Operator and Related Topics",Mathematics Subject Classification: 42—Fourier analysis
"

An examination of the effectiveness of the Adomian Decomposition Method in
fluid dynamic applications",Mathematics Subject Classification: 34—Ordinary differential equations
"

Countable Short Recursively Saturated Models of Arithmetic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Studies in Tight Frames and Polar Derivatives",Mathematics Subject Classification: 42—Fourier analysis
"

Quadratic Correlation Filters for Automatic Pattern Recognition",Mathematics Subject Classification: 39—Finite differences and functional equations
"

Frames and Phase Retrieval",Mathematics Subject Classification: 46—Functional analysis
"

Kierunki strukturalistyczne we współczesnej filozofii matematyki. Analiza
krytyczno-porównawcza",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Frames in Hilbert C*-Modules",Mathematics Subject Classification: 47—Operator theory
"

Some Applications of Robust Statistical Methods to Analytical Chemistry",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A General Ergodic Theorem with Weighted Averages on Continuous Flows",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Privacy-Aware Dynamic Coalitions - A Formal Framework",Mathematics Subject Classification: 68—Computer science
"

Object Association across Multiple Cameras in Planar Scenes",Mathematics Subject Classification: 68—Computer science
"

Volumetric Features for Video Event Detection",Mathematics Subject Classification: 68—Computer science
"

Degree of approximation of Holder continuous functions",Mathematics Subject Classification: 41—Approximations and expansions
"

Lattice-Valued Convergence: Quotient Maps",Mathematics Subject Classification: 54—General topology
"

Categorical Properties of Lattice-Valued Convergence Spaces",Mathematics Subject Classification: 54—General topology
"

On Completion of Uniform Convergence Spaces",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On Absolute Fourier Effectiveness","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Bivariate Spline Interpolation",Mathematics Subject Classification: 41—Approximations and expansions
"

Signed Scale Measures: An Introduction and Application",Mathematics Subject Classification: 62—Statistics
"

Theoretical study of stochastic survival of inversion chromosomes",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Spatial Modeling for Capturing the Effects of Point Sources",Mathematics Subject Classification: 62—Statistics
"

Statistical Inference for Gap Data",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Analysis of Dynamic Robust Design Experiment and Modeling Approach for Degradation Data",Mathematics Subject Classification: 62—Statistics
"

Large deviations for Brownian intersection measures",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A modeling and Cost-Driven Design Approach for Degradation Testing",Mathematics Subject Classification: 62—Statistics
"

Robust estimation for spatial models and the skill test for disease diagnosis",Mathematics Subject Classification: 62—Statistics
"

Reliability Modeling with Load-Shared Data and Product-Ordering Decisions Considering Uncertainty in Logistic Operations",Mathematics Subject Classification: 62—Statistics
"

A Comparison of Bayesian and Frequentist Shrinkage",Mathematics Subject Classification: 62—Statistics
"

On Bayesian Inference for Nonidentifiable Models",Mathematics Subject Classification: 62—Statistics
"

Optimal System Design Relative to Reliability/Cost Dependent Criteria",Mathematics Subject Classification: 62—Statistics
"

Statistical Inference for Two Models in Reliability",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A Biometrical Study of Crossing Over: On the Mechanism of Crossing Over in the Third Chromosome of Drosophila Melanogaster",Mathematics Subject Classification: 92—Biology and other natural sciences
"

An Experimental Study of the Image-Forming Powers of Various Types of Eyes",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Possibility of Sex Control by Artificial Insemination with Centrifuged Spermatozoa",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Analytische und experimentelle Untersuchungen zur Fehlerkorrektur an XML-Grammatiken und -Dokumenten",Mathematics Subject Classification: 68—Computer science
"

Accuracy of the Selection Index Method in Samples from Populations with Unknown Parameters",Mathematics Subject Classification: 62—Statistics
"

Analysis of variation in the sexual cycle and some of its component phases",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Effectiveness of ancestral irradiation on the direct and correlated responses to selection for body weight in rats",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Group LASSO for Prediction of Clinical Outcomes in Cancer",Mathematics Subject Classification: 62—Statistics
"

Statistical Frameworks for Integrative Analysis of Genetic Data",Mathematics Subject Classification: 62—Statistics
"

More Efficient Kernel Learning for Genomic Data Integration and Prediction",Mathematics Subject Classification: 62—Statistics
"

Structural Equation Modeling with Time Series Data",Mathematics Subject Classification: 62—Statistics
"

Controlled Optimal Design for Dose Response Study",Mathematics Subject Classification: 62—Statistics
"

New Development in Cluster Analysis and Other Related Multivariate Analysis Methods",Mathematics Subject Classification: 62—Statistics
"

Geometric Group Testing",Mathematics Subject Classification: 62—Statistics
"

Estimation of General, Specific and Maternal Combining Abilities in Crosses among Inbred Lines of Swine",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Dynamic Hedge Fund Asset Allocation Under Multiple Regimes","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Minimum Norm and Minimum Variance Quadratic Unbiased Estimation of Variance Components",Mathematics Subject Classification: 62—Statistics
"

Joint Genetic and MicroRNA Study of the Human Thrombocytosis under a System Biology Scheme",Mathematics Subject Classification: 62—Statistics
"

Topics in heterogeneous group testing",Mathematics Subject Classification: 62—Statistics
"

Multi-Class ROC Random Forest for Imbalanced Classification",Mathematics Subject Classification: 62—Statistics
"

Topics In Binary Regression Models With Group Testing Data",Mathematics Subject Classification: 62—Statistics
"

Age Correcting Dairy Records According To The Level of Herd Production",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Selection and Assortative Mating",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Constrained Functional Linear Model for Multi-loci Genetic Mapping",Mathematics Subject Classification: 62—Statistics
"

Statistical Modeling for Multiplex RNAi Screen Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Mixture Innovation Full Time-Varying Parameter Vector Autoregression Model",Mathematics Subject Classification: 62—Statistics
"

Modeling Risk in Arbitrage Strategies Using Finite Mixtures",Mathematics Subject Classification: 62—Statistics
"

Feature Screening of Ultrahigh Dimensional Feature Spaces with Applications in Interaction Screening",Mathematics Subject Classification: 62—Statistics
"

Bayesian linear mixed models for analyzing semi-continuous longitudinal data",Mathematics Subject Classification: 62—Statistics
"

Novel Statistical Models for Quantitative Shape-Gene Association Selection",Mathematics Subject Classification: 62—Statistics
"

Multiple-objective Clustering Analysis",Mathematics Subject Classification: 62—Statistics
"

Epigenetic Study with Genome-wide Hypothesis Test and Stepwise Multivariate
Adaptive Regression Splines (SMARS)",Mathematics Subject Classification: 62—Statistics
"

Statistical Methods for Biological Pathway Analysis",Mathematics Subject Classification: 62—Statistics
"

DEVELOPMENT OF A NOVEL DOUBLE NEURAL NETWORK AND ITS APPLICATIONS",Mathematics Subject Classification: 62—Statistics
"

Optimal Designs for Segmented Polynomial Regression Models and Web-Based Implementation of Optimal Design Software",Mathematics Subject Classification: 62—Statistics
"

Inference of Gene Regulatory Network Based on Gene Expression Dynamics in
Response to Environmental Signals",Mathematics Subject Classification: 62—Statistics
"

Block Mixture Model to Map eQTLs for Gene Clustering",Mathematics Subject Classification: 62—Statistics
"

Nucleus Segmentation Quality Assessment for Digital Pathology Image",Mathematics Subject Classification: 62—Statistics
"

Cost-Sensitive Boosted ROC Classification Trees",Mathematics Subject Classification: 62—Statistics
"

Stochastic Modeling of Cell Dynamics,
 Mutation Acquisition and Cancer Risk",Mathematics Subject Classification: 62—Statistics
"

ROC Random Forest and Its Application",Mathematics Subject Classification: 62—Statistics
"

Different Formulations of the Orthogonal Array Problem and Their Symmetries",Mathematics Subject Classification: 62—Statistics
"

Identification and Forecasts of Bubbles and Crashes in Stock Market",Mathematics Subject Classification: 62—Statistics
"

De la chlorurémie du nourrisson dans l'alimantation artificielle et mixte",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Structural Equation Modeling for Mixed Designs",Mathematics Subject Classification: 62—Statistics
"

Phase Stability",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Surfaces quantile : propriétés, convergences et applications",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Polynômes aléatoires, gaz de Coulomb, et matrices aléatoires",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Modélisation de la dynamique spatio-temporelle de l’abondance des deux principaux vecteurs de la fièvre de la vallée du Rift à Barkédji.",Mathematics Subject Classification: 62—Statistics
"

Wavelet-based estimation of nonlinear canonical analysis and applications.",Mathematics Subject Classification: 62—Statistics
"

On Deep Sequential Latent Variable Models andCell Dynamic Modelling",Mathematics Subject Classification: 62—Statistics
"

Partial Correlation Analysis in Functional Brain Imaging",Mathematics Subject Classification: 62—Statistics
