thesis,subject
"

Programming Outdoor Distributed Embedded Systems",Mathematics Subject Classification: 68—Computer science
"

Ring, Lattice, and Geometric Extensions of Boolean Theory","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

On Domination Parameters in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Domination in Graph Theory",Mathematics Subject Classification: 05—Combinatorics
"

O-Primitive Near-Rings of Transformations and Pseudo-Integral Domains",Mathematics Subject Classification: 16—Associative rings and algebras
"

The number of classes in the genus and algebraic groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

2-Generated Subgroups of Free Pro-p Products with Cyclic Amalgamation",Mathematics Subject Classification: 20—Group theory and generalizations
"

Vulnerability Parameters in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Subrecursive Heierarchies",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

On Some Variants of Graph Labeling",Mathematics Subject Classification: 05—Combinatorics
"

Arrangements of Submanifolds and the Tangent Bundle Complement",Mathematics Subject Classification: 55—Algebraic topology
"

Chromatic Scheduling Polytopes Coming from the Bandwidth Allocation Problem in Point-to-multipoint Radio Access Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

On the surface group conjecture",Mathematics Subject Classification: 20—Group theory and generalizations
"

Birational Properties of Linear Algebraic Groups",Mathematics Subject Classification: 14—Algebraic geometry
"

Transform Techniques Based Image Watermarking: Authentication, Restoration and Copyright Protection","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Galerkin-Finite Element Methods for Interface Problems in Underwater Acoustics",Mathematics Subject Classification: 65—Numerical analysis
"

Theory and Numerical Analysis of Parabolic Approximations",Mathematics Subject Classification: 65—Numerical analysis
"

Modules over Boolean Like Semi Ring of Fractions",Mathematics Subject Classification: 08—General algebraic systems
"

Generierung interaktiver Lerneinheiten aus visuellen Spezifikationen",Mathematics Subject Classification: 68—Computer science
"

Static Analyses over Weak Memory",Mathematics Subject Classification: 68—Computer science
"

The ring of characters of representations of finitely generated groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Classifying spaces for knots: New bridges between knot theory and algebraic number theory",Mathematics Subject Classification: 55—Algebraic topology
"

Selfish Behavior and Compact Representation in Routing and Information Networks",Mathematics Subject Classification: 68—Computer science
"

Sampling Innovations",Mathematics Subject Classification: 41—Approximations and expansions
"

Reachability in Pushdown Systems: Algorithms and Applications",Mathematics Subject Classification: 68—Computer science
"

Eine algebraische Beschreibung planarer Graphen und ihre Anwendung auf Petri-Netze",Mathematics Subject Classification: 68—Computer science
"

Correctness and Communication in Real-Time Systems",Mathematics Subject Classification: 68—Computer science
"

Algebraic Systems of Fixpoint Equations over Semirings: Theory and Applications",Mathematics Subject Classification: 68—Computer science
"

Integration, Kombination und Visualisierung multimodaler biologischer Experimentdaten",Mathematics Subject Classification: 68—Computer science
"

Learning via Automaton Minimization and Matrix Factorization",Mathematics Subject Classification: 65—Numerical analysis
"

Decidability Boundaries in Linear Dynamical Systems",Mathematics Subject Classification: 68—Computer science
"

A Study on Resolving Sets in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Some Results on Completability in Commutative Rings",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Interactive Visualization of Complex Structures in Modular Models for Systems Biology",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Integrative Analyse der Struktur und Dynamik metabolischer Modelle",Mathematics Subject Classification: 92—Biology and other natural sciences
"

On Certain Classes Of Autometrized Algebras",Mathematics Subject Classification: 08—General algebraic systems
"

Rekonstruktion, Analyse und Visualisierung pflanzenbiologischer Stoffwechselprozesse",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Dynamic isoperimetry on graphs and weighted Riemannian manifolds",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Methoden und Algorithmen für die Systems Biology Graphical Notation",Mathematics Subject Classification: 68—Computer science
"

Quantification of Geological Uncertainty and Mine Planning Risk using Metric Spaces","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Studies in Graph Theory with special reference to Equivalence Sets",Mathematics Subject Classification: 05—Combinatorics
"

Neighborhood Distinguishing Coloring
 in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

A Study on Detour Distance in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

A study of different types of vertex set partition in a graph",Mathematics Subject Classification: 05—Combinatorics
"

Domination in Graphs and Degree
 Sequences",Mathematics Subject Classification: 05—Combinatorics
"

A STUDY ON SOME NEW DOMINATION PARAMETERS AND MULTIPLICATIVELY WEIGHTED HARARY INDEX OF GRAPHS",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory : Convexity and
 Related Parameters",Mathematics Subject Classification: 05—Combinatorics
"

Cordial and Magic Type Labelings",Mathematics Subject Classification: 05—Combinatorics
"

A study on different sets in topological and generalized topological spaces",Mathematics Subject Classification: 54—General topology
"

On aspects of numerical ergodic theory:  stability of Ulam's method, computing
Oseledets subspaces, and optimal mixing",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Topological Indices of Molecular Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Techniques and Tools for the Verification of Concurrent Systems",Mathematics Subject Classification: 68—Computer science
"

ON THE APPROXIMATION OF FINITE AND INFINITE EQUILIBRIUM STATES AND SOME ASPECTS OF YOUNG TOWERS WITH NON-INTEGRABLE RETURN FUNCTION",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Metastable sets in open dynamical systems and substochastic Markov chains.",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A supercharacter theory for discrete algebra groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Smooth representations of groups associated with algebras defined over non-Archimedean fields",Mathematics Subject Classification: 20—Group theory and generalizations
"

Escape and Metastability in Deterministic and Random Dynamical Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Freight train scheduling on a single line network","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The Application of Recoverable Robustness to Airline Planning Problems.","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Estimating Physical Invariant Measures and Dynamical Systems Indicators",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Minimising Propagated Delay in an Integrated Aircraft Routing and Crew Pairing Framework","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Linear response in dynamical systems: Optimisation and finite-time coherent sets",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A Study on Partition Graphs, Colouring
 and Exellence",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Strong (Independent and
 Total) Dominating Functions",Mathematics Subject Classification: 05—Combinatorics
"

Molecular Graphs – An Indexing Approach",Mathematics Subject Classification: 05—Combinatorics
"

On Graph Labelings",Mathematics Subject Classification: 05—Combinatorics
"

A study of Transversals in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

A study on Gamma Endowed Dominating sets in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

On Labeling and Operations of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Topics in monitoring and planning for embedded real-time systems",Mathematics Subject Classification: 68—Computer science
"

Graph Labeling Techniques with Applications",Mathematics Subject Classification: 05—Combinatorics
"

A Study on Irregular Total Labeling and Related Concepts",Mathematics Subject Classification: 05—Combinatorics
"

Inverse Semigroups and Codes",Mathematics Subject Classification: 20—Group theory and generalizations
"

Wiener Index And Wiener Polynomial For Graphs",Mathematics Subject Classification: 05—Combinatorics
"

A study on difference mean labeling and related concepts",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory - Magic Labeling and Related Concepts",Mathematics Subject Classification: 05—Combinatorics
"

Hermitian Self-Dual Cyclic Codes and Complementary Dual Abelian Codes over Finite Fields","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Contributions to Combinatorial Semigroup Theory.",Mathematics Subject Classification: 20—Group theory and generalizations
"

Reaching the minimum ideal in a finite semigroup",Mathematics Subject Classification: 20—Group theory and generalizations
"

Study of semidirect product of pseudovarieties (in portuguese)",Mathematics Subject Classification: 20—Group theory and generalizations
"

Pseudovarieties: idempotent-generated semigroups and representations of DA",Mathematics Subject Classification: 20—Group theory and generalizations
"

On self-dual cyclic codes and generalized self-dual cyclic codes over finite fields",Mathematics Subject Classification: 12—Field theory and polynomials
"

On the Profinite Topology on Groups And Tameness of Pseudovarieties of Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Self-Dual Abelian Codes in Some Non-Principal Ideal Group Algebras","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Skew-Constacyclic Codes over Finite Chain Rings","Mathematics Subject Classification: 94—Information and communication, circuits"
"

On Explicit Constructions of Function Field Towers",Mathematics Subject Classification: 11—Number theory
"

Studies in Bipartite theory of graphs",Mathematics Subject Classification: 05—Combinatorics
"

A distributed system for educational use",Mathematics Subject Classification: 68—Computer science
"

Some Algorithms Related to the Star Operation Applied to Finite and Rational Languages",Mathematics Subject Classification: 20—Group theory and generalizations
"

On Asymmetric Quantum Error-Correcting Codes",Mathematics Subject Classification: 11—Number theory
"

Initial Segment Preserving Functions And Applications To Wreath Product Coverings Involving Syntactic Transformation Monoids",Mathematics Subject Classification: 20—Group theory and generalizations
"

Jacobians of Shimura Curves and Jacquet-Langlands Correspondences",Mathematics Subject Classification: 11—Number theory
"

Interpolating gamma factors in families",Mathematics Subject Classification: 11—Number theory
"

From
Cyclic to quasi-cyclic codes'","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Application des codes cycliques tordus",Mathematics Subject Classification: 11—Number theory
"

Polynomes irreductibles sur les corps finis et codes cycliques isoduaux",Mathematics Subject Classification: 12—Field theory and polynomials
"

Tropical Hurwitz Spaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Hermes: A Scalable Event-Based Middleware",Mathematics Subject Classification: 68—Computer science
"

SymbexNet: Checking Network Protocol Implementations using Symbolic Execution",Mathematics Subject Classification: 68—Computer science
"

A study on odd harmonious labeling and related concepts",Mathematics Subject Classification: 05—Combinatorics
"

Practical and efficient runtime taint tracking",Mathematics Subject Classification: 68—Computer science
"

Generation of Visual Programming Languages",Mathematics Subject Classification: 68—Computer science
"

Mobile Code Offloading for Multiple Resources",Mathematics Subject Classification: 68—Computer science
"

Model-Checking Pushdown Systems",Mathematics Subject Classification: 68—Computer science
"

Formal security analysis of the DNP3-Secure Authentication Protocol",Mathematics Subject Classification: 68—Computer science
"

Automatic Synthesis of Distributed Transition Systems",Mathematics Subject Classification: 68—Computer science
"

A study on different sets in topological and generalized topological spaces",Mathematics Subject Classification: 54—General topology
"

Discrete-Geometric Functions Associated to Polyhedral Cones and Point Sets",Mathematics Subject Classification: 52—Convex and discrete geometry
"

A study of Labelings of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

A STUDY ON Zk -MAGIC LABELING AND RELATED CONCEPTS",Mathematics Subject Classification: 05—Combinatorics
"

",Mathematics Subject Classification: 05—Combinatorics
"

A study on graph labeling : Edge Pair  Sum Labeling and Related Concepts",Mathematics Subject Classification: 05—Combinatorics
"

Study of Graphs with respect to
 Independent Parameter and
 Forcing Domination",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory with reference to the concept of support of a vertex",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory with Special
 Reference to Geodomination",Mathematics Subject Classification: 05—Combinatorics
"

A study on Weakly connected domination in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

A Study of Certain Parameters in Graph Theory",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory : Support
 Strong Domination and
 Related Concepts",Mathematics Subject Classification: 05—Combinatorics
"

Equitable Domination and Irredundance in
 Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory : Majority
 Domination in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

On elliptic equations with nonstandard growth",Mathematics Subject Classification: 35—Partial differential equations
"

Studies in Excellent Graph with reference to Different Domination Parameters",Mathematics Subject Classification: 05—Combinatorics
"

A study on graph labeling",Mathematics Subject Classification: 05—Combinatorics
"

A Study on Cordial Labeling and Related Concepts",Mathematics Subject Classification: 05—Combinatorics
"

A study on graph theory - Supermean labeling and related concepts",Mathematics Subject Classification: 05—Combinatorics
"

ARITHMÉTIQUE DES FONCTIONS L ET CRYPTOGRAPHIE",Mathematics Subject Classification: 11—Number theory
"

A Study on graph labeling: Cordial Labeling and related concepts",Mathematics Subject Classification: 05—Combinatorics
"

Studies of Domination in Graphs
 with Special Reference to (k, r)
 Domination and Weak convexity",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Semigraphs and Domination",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Graph Theory - Equitable Domination and Bottle Neck Domination",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Colourings in graphs with special reference to Colour Class Domination",Mathematics Subject Classification: 05—Combinatorics
"

Zeichnen von Bäumen auf Gittern",Mathematics Subject Classification: 68—Computer science
"

A study on chromatic strong domination in graphs",Mathematics Subject Classification: 05—Combinatorics
"

Bilder und adjungierte Funktoren","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Braiding non-ribbon surfaces and constructing broken fibrations on smooth 4-manifolds",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Analyse und Visualisierung von Experimentdaten im Kontext biologischer Netzwerke",Mathematics Subject Classification: 68—Computer science
"

On Handlebody Structures of Rational Balls",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

A study of Equitable secure and strong domination and their variations",Mathematics Subject Classification: 05—Combinatorics
"

Effective heuristics on graph optimization problems",Mathematics Subject Classification: 05—Combinatorics
"

Studies in Distance-Hereditary Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Finite-type invariants of order one for framed and long virtual knots",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Describing Convex Polygons in R^2 with Three Inequalities",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Polya's Theorem With Zeros",Mathematics Subject Classification: 14—Algebraic geometry
"

Zentralitätsanalyse molekularbiologischer Netzwerke",Mathematics Subject Classification: 68—Computer science
"

Three New Methods for Construction of Extremal Type II $\mathbb{Z}_4$-Codes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Visualisierung biochemischer Reaktionsnetze",Mathematics Subject Classification: 68—Computer science
"

Polynomials nonnegative on noncompact subsets of the plane",Mathematics Subject Classification: 12—Field theory and polynomials
"

Additive Codes and Their Applications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

On Extremal Self Dual Codes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Orderings of Semifields","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Quotient Rings of Continuous Transformation Rings",Mathematics Subject Classification: 13—Commutative rings and algebras
"

New Classes of Finite Commutative Rings",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Fractions of Numerical Semigroups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Abelian Hopf Galois Structures on Galois Field Extensions of Prime Power Order",Mathematics Subject Classification: 12—Field theory and polynomials
"

Witt Rings and Orderings of Fields",Mathematics Subject Classification: 12—Field theory and polynomials
"

Extensions of Commutative Rings with Linearly Ordered Intermediate Rings",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Going-down Pairs of Commutative Rings",Mathematics Subject Classification: 13—Commutative rings and algebras
"

The Real Spectrum of Higher Level of a Commutative Ring",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Prostori poliharmonijskih funkcija",Mathematics Subject Classification: 30—Functions of a complex variable
"

On the non-integrable Pfaf systems",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 46—Functional analysis
"

Addition to the theory of n-normed spaces",Mathematics Subject Classification: 46—Functional analysis
"

Approximation of Convex Functions by Splines with Variable Knots and by Rational Functions",Mathematics Subject Classification: 41—Approximations and expansions
"

Some Packing and Covering Theorems in Number Theory",Mathematics Subject Classification: 11—Number theory
"

Orthogonal Expansions and a Discrete Radon Data Reconstruction Algorithm
for Functions on the Cylinder.",Mathematics Subject Classification: 41—Approximations and expansions
"

The Siegel-Weil formula for orthogonal groups",Mathematics Subject Classification: 11—Number theory
"

An n-Dimensional Muntz-Jackson Theorem",Mathematics Subject Classification: 41—Approximations and expansions
"

Comonotone and Co-Convex Approximation",Mathematics Subject Classification: 41—Approximations and expansions
"

Innovative Application Development for Ubiquitous and Wearable Computing",Mathematics Subject Classification: 68—Computer science
"

Restricted Approximation and Interpolation with Haar Systems",Mathematics Subject Classification: 41—Approximations and expansions
"

Polynomial Approximation on Planar Sets",Mathematics Subject Classification: 41—Approximations and expansions
"

Completeness Theorems in Various Banach Spaces",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 01—History and biography
"

Muntz-Jackson Theorems",Mathematics Subject Classification: 41—Approximations and expansions
"

Classification theory of subcategories around commutative algebra",Mathematics Subject Classification: 13—Commutative rings and algebras
"

On the Mechanized Validation of Infinite-State and Parameterized Reactive and Mobile Systems",Mathematics Subject Classification: 68—Computer science
"

Theorie und Praxis der Netzentfaltungen als Grundlage für die Verifikation nebenläufiger Systeme",Mathematics Subject Classification: 68—Computer science
"

Essays in Pricing and Price Formation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 46—Functional analysis
"

I. Games of Infinite Length. II. A Non-Degenerate Formulation and Simplex Solution of Linear Programming Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Isomorphism theorems for cohomology groups of weakly 1-complete manifolds",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Geometric structure of the cohomology rings in abstract algebraic geometry",Mathematics Subject Classification: 14—Algebraic geometry
"

On the residue of the spectral zeta functions of Kähler manifolds with conical singularities","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

The Authomorphism Group of a Finite Abelian p-Group. Nilpotency Class of the Maximal Normal p-Subgroup of the Authomorphism Group.",Mathematics Subject Classification: 20—Group theory and generalizations
"

Essays on Exchange-rate-based Stabilization under Fiscal Constraints","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 46—Functional analysis
"

Two-Particle Bound State Spectrum of Transfer Matrices for Gibbs Fields",Mathematics Subject Classification: 46—Functional analysis
"

Adiabatic limits of eta-invariants and the Meyer functions","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Cohen-Macaulay approximations from the viewpoint of triangulated categories",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Studies of representation theory of commutative Noetherian rings from the homological point of view",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Cohen-Macaulay rings and related homological dimensions",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Toward the construction of big Cohen-Macaulay modules",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Displays and gauges",Mathematics Subject Classification: 14—Algebraic geometry
"

Weakly Compactly Generated Topological Linear Spaces and Their Subspaces",Mathematics Subject Classification: 46—Functional analysis
"

Studies on various conditions on Cohen-Macaulay rings and modules, with applications to the representation theory of maximal Cohen-Macaulay modules",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Ramification and Infinite Extensions of Dedekind Domains",Mathematics Subject Classification: 11—Number theory
"

","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Data Representation Optimisation for Reconfigurable Hardware Design",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 20—Group theory and generalizations
"

Computational and theoretical analysis of coherent configurations and related incidence structures",Mathematics Subject Classification: 05—Combinatorics
"

Finite Figueroa Planes",Mathematics Subject Classification: 51—Geometry
"

Several Results on Extremal (v,e)-Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Understanding and Coping with Failures in Large-Scale Storage Systems",Mathematics Subject Classification: 68—Computer science
"

Supporting Data Analysis in Large-Scale Scientific Databases",Mathematics Subject Classification: 68—Computer science
"

Organizing, Indexing, and Searching Large-Scale File Systems",Mathematics Subject Classification: 68—Computer science
"

Indexing and Processing Spatial Range Functions in Data-Intensive Scientific Databases",Mathematics Subject Classification: 68—Computer science
"

Human manual control as an information processing channel",Mathematics Subject Classification: 93—Systems theory; control
"

Investigation of strongly regular graphs of
Latin square type and related combinatorial
objects.",Mathematics Subject Classification: 05—Combinatorics
"

Combinatorial Rigidity: Graphs of Bounded Degree",Mathematics Subject Classification: 05—Combinatorics
"

Essays on Intertemporal Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A generating tree approach to k-nonnesting arc diagrams",Mathematics Subject Classification: 05—Combinatorics
"

Edge-Colouring And 1-factors In Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Dominating Cycles, Hamilton Cycles and Cycles with many Chords in 2-Connected Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Growth Estimates for Dyson-Schwinger Equations",Mathematics Subject Classification: 81—Quantum Theory
"

Paths and Cycles in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Flows on Graphs",Mathematics Subject Classification: 05—Combinatorics
"

On Laplace-Borel Resummation of Dyson-Schwinger Equations",Mathematics Subject Classification: 81—Quantum Theory
"

On the Oberwolfach Problem for Cycles with Multiple Lengths",Mathematics Subject Classification: 05—Combinatorics
"

Theorems and Computations in Circular Colourings of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Circular Flow and Circular Chromatic Number in the Matroid Context",Mathematics Subject Classification: 05—Combinatorics
"

Higher-Order Concurrency: Expressivess and Decidability Results",Mathematics Subject Classification: 68—Computer science
"

Minimizing Expected Broadcast Time in Unreliable Networks",Mathematics Subject Classification: 68—Computer science
"

Cycle Covers of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Reconstruction dans les graphes orientés et autres sujets",Mathematics Subject Classification: 05—Combinatorics
"

Graph Labeling and Non-Seperating Trees",Mathematics Subject Classification: 05—Combinatorics
"

Strong Snarks and Circuit Covers, the Existence of a Circuit in a Graph from which we can Delete some Edges and leave a $k$-Connected graph, for $1 leq  k leq 3$",Mathematics Subject Classification: 05—Combinatorics
"

Some Sufficient Conditions for the Existence of Factors in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Restrições Complexas sobre Álgebras de árvores e aplicação a gramáticas lógicas",Mathematics Subject Classification: 68—Computer science
"

Vertex Splitting and Connectivity Augmentation in Hypergraphs",Mathematics Subject Classification: 05—Combinatorics
"

Some Graph Connectivity Conditions and Their Implications",Mathematics Subject Classification: 05—Combinatorics
"

On the Descriptional Complexity of Some Operations and Simulations of Regular Models",Mathematics Subject Classification: 68—Computer science
"

Étude de la conjecture de Seymour sur le second voisinage",Mathematics Subject Classification: 05—Combinatorics
"

Cliques, Colours, Clusters",Mathematics Subject Classification: 05—Combinatorics
"

Improper colourings of graphs",Mathematics Subject Classification: 05—Combinatorics
"

Towards Towards Certified Program Logics for the Verification of Imperative Programs",Mathematics Subject Classification: 68—Computer science
"

Towards practical information flow control and audit",Mathematics Subject Classification: 68—Computer science
"

On Semi-Linear Representations over Local Fields",Mathematics Subject Classification: 11—Number theory
"

Essays on the New Economic History of the Middle East","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Existence and Computation of Equilibria of Auction Games",Mathematics Subject Classification: 68—Computer science
"

Correct Compilation of Relaxed Memory Concurrency",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

The Euclidean Traveling Salesman Problem with Neighborhoods and a Connecting Fence",Mathematics Subject Classification: 68—Computer science
"

From Art Galleries to Terrain Modelling --- A Meandering Path through
Computational Geometry",Mathematics Subject Classification: 68—Computer science
"

Nonlinear Elliptic Problems with Boundary Blow-Up",Mathematics Subject Classification: 35—Partial differential equations
"

Linear and Nonlinear Elliptic Eigenvalue Problems",Mathematics Subject Classification: 35—Partial differential equations
"

Harmonic Measures",Mathematics Subject Classification: 31—Potential theory
"

Models and methods for geometric computer vision",Mathematics Subject Classification: 68—Computer science
"

A multiscale framework for affine invariant pattern recognition and registration",Mathematics Subject Classification: 68—Computer science
"

Optimization and Estimations of Solutions of Riccati Equations",Mathematics Subject Classification: 34—Ordinary differential equations
"

Reduction to Directrix-near points in resolution of singularities of schemes",Mathematics Subject Classification: 14—Algebraic geometry
"

Endlichkeitssätze für lokale Galoisdarstellungen",Mathematics Subject Classification: 14—Algebraic geometry
"

Rigid Gauges And F-zips, And The Fundamental Sheaf of Gauges G_n",Mathematics Subject Classification: 14—Algebraic geometry
"

Cohomological Invariants for Higher Degree Forms",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 46—Functional analysis
"

Computational aspects of the combinatorial Nullstellensatz method via a
polynomial approach to matrix and hypermatrix algebra.",Mathematics Subject Classification: 05—Combinatorics
"

The Thickness of Left-Invariant Metrics on Compact Connected Lie Groups",Mathematics Subject Classification: 53—Differential geometry
"

Data-driven variable-fidelity reduced order modeling for efficient vehicle shape optimization",Mathematics Subject Classification: 00—General
"

Homogeneous Isoparametric Submanifolds of Hilbert Space",Mathematics Subject Classification: 53—Differential geometry
"

Satz von Dadok und normale Holonomie",Mathematics Subject Classification: 53—Differential geometry
"

Semistable Extension of Families of Curves",Mathematics Subject Classification: 14—Algebraic geometry
"

Studies on unirational surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Supersingular Calabi-Yau Varieties and Zariski Surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Dirac equations, Dirac-harmonic maps and their heat flows",Mathematics Subject Classification: 53—Differential geometry
"

Sub-Riemannian geometry and heat kernel estimates",Mathematics Subject Classification: 53—Differential geometry
"

Autómatos finitos: manipulação, geração e contagem",Mathematics Subject Classification: 68—Computer science
"

Vollstaendige eingebettete Minimalflaechen endlicher Totalkruemmung mit planaren Enden kleinster Ordnung",Mathematics Subject Classification: 53—Differential geometry
"

Characteristic polyhedra of idealistic exponents with history",Mathematics Subject Classification: 14—Algebraic geometry
"

Necessary and Sufficient Conditions for $\mathcal{U}(*_k)$ to Coincide With the Prime Radical $\beta$",Mathematics Subject Classification: 16—Associative rings and algebras
"

Invariant vectors and level raising operators in representations of the p-adic group GL(3)",Mathematics Subject Classification: 11—Number theory
"

Nichtkommutative Charaktertheorie der symmetrischen Gruppen",Mathematics Subject Classification: 05—Combinatorics
"

Polyèdre caractéristique d'une singularité",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Über Gruppen quasiregulärer Elemente in assoziativen Algebren",Mathematics Subject Classification: 16—Associative rings and algebras
"

The conjecture of Birch and Swinnerton-Dyer
for Jacobians of constant curves over higher dimensional bases over finite fields",Mathematics Subject Classification: 14—Algebraic geometry
"

Inclusion Problems for One-Counter Systems",Mathematics Subject Classification: 68—Computer science
"

Programming with Sequence and
Context Variables: Foundations and
Applications",Mathematics Subject Classification: 68—Computer science
"

Freie Komplettierungen unter regulären Klassen von Colimites",Mathematics Subject Classification: 08—General algebraic systems
"

Eine Lösung des Pushing-up-Problems für eine Klasse endlicher Gruppen",Mathematics Subject Classification: 20—Group theory and generalizations
"

Influence of Socio-Cultural Factors on 7th Grade Taiwanese and American Students' Attitudes and Beliefs about Mathematics",Mathematics Subject Classification: 97—Mathematics education
"

Proper Classes of short exact sequences and structure Theory Of Modules",Mathematics Subject Classification: 16—Associative rings and algebras
"

Beziehungen zwischen Gruppen und ihren Gruppenalgebren",Mathematics Subject Classification: 16—Associative rings and algebras
"

The Long-Time Behavior of the Stommel-Charney Model of the Gulf Stream: An Analytical and Computational Study",Mathematics Subject Classification: 35—Partial differential equations
"

Pedagogical Content Knowledge in Prospective Elementary Teachers: The Schema of Multiplication.",Mathematics Subject Classification: 97—Mathematics education
"

Algèbres graduées associées aux valuations et Frobenius pour les sommes de Selberg",Mathematics Subject Classification: 14—Algebraic geometry
