thesis,subject
"

Essays on the Economics of Sponsored Research","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the Causes and Consequences of Unemployment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in International Banking and Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Differences in length of stay and average daily charges attributable to substance abuse in psychiatric patients","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Returns to High School Quality: College Choice and Earnings","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Development Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Development Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Successive Approximations in Nonlinear Thermoelasticity",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Understanding the Foundations of Product Scope","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Development Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Calibration par programmation lineaire et
reconstruction spatio-temporelle a partir de reseaux
d'images",Mathematics Subject Classification: 68—Computer science
"

Essays on Bank Lending, Industrial Policy, and Firm Performance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Impact-Induced Phase Transformations in Elastic Solids : a Continuum Study Including Numerical Simulations for GeO2",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Continuum Dynamics of Solid-Solid Phase Transitions",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Statistical methods for descriptor matching",Mathematics Subject Classification: 62—Statistics
"

Importing, uncertainty and the costs of trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimation non-paramétrique asymptotiquement efficace pour les processus de diffusion ergodiques",Mathematics Subject Classification: 62—Statistics
"

Essays in Microeconomic Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Quelques contributions à l'estimation de grandes matrices de précision",Mathematics Subject Classification: 62—Statistics
"

Essays in demand estimation and wealth dynamics: Applications to cultural economics and the life cycle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Structural Changes, Trade and Development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Macroeconomics and Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Kinematic constraints in nonlinear elasticity",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Some Experiments on Thermal Convection in a Rotating Liquid",Mathematics Subject Classification: 76—Fluid mechanics
"

Is there life after public service? An analysis of public to private sector employment transitions in Conakry, Guinea","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Influence Of Noise on Quantum Coherence and Entanglement Generation in
Quantum information",Mathematics Subject Classification: 81—Quantum Theory
"

Case studies in the economics of domestic water quality","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Alternative forest tax regimes and tax capitalization","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dynamic Stochastic Analysis of a Small Open Economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three essays on financial crises","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on macro implications of domestic and international capital market frictions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Output Structure, Debt Denomination, and Exchange Rate Regimes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Optimal perturbations in swept leading-edge boundary layers",Mathematics Subject Classification: 76—Fluid mechanics
"

Externalities, Public Goods, Technology, and Trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The impact of liquidity on asset depreciation and on portfolio substitution as between stocks and bonds: The net -wealth effect of inflation and government debt in a transactions economy featuring capital accumulation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in International Portfolio Diversification","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Imperfect Information and Asset Returns","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A theoretical and experimental study of the slow viscously driven motion of a barotropic fluid in a rapidly rotating cylinder with sloping bottom.",Mathematics Subject Classification: 76—Fluid mechanics
"

Bi-flagellate swimming dynamics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Non-Linear Pattern Generation by Swimming Micro-Organisms",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Effects of Turbulence and a Patchy Environment on the Dynamics of Plankton Populations",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Non-linear Effects in (i) Magnetohydrodynamic Waves in a Bounded Rotating Fluid, and (ii) Taylor Vortices",Mathematics Subject Classification: 76—Fluid mechanics
"

",Mathematics Subject Classification: 62—Statistics
"

Classification of Stable Cut Loci of Surfaces",Mathematics Subject Classification: 53—Differential geometry
"

Concepts and Measurement of Productive Capacity","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Labor Market Equilibrium under Imperfect Information","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Mathematical modelling of the complex mechanics of biological gels",Mathematics Subject Classification: 76—Fluid mechanics
"

Capital mobility, convergence and economic growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Protectionism and Productivity","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Money and Asset Prices","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays in Empirical International Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimates of ex ante realignment probabilities in the European Monetary System, 1992-1993","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Economics of Nutrient Content and Consumer Demand for Food","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The role of macroeconomic shocks in estimating and testing capital asset pricing models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Frictions and Incomplete Markets: Three Papers in Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on the Current Account Behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The effect of public capital stock on comparative advantage and the pattern of trade","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Panel Cointegration, Endogenous Growth and Business Cycles in Open Economies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on exchange rates and asset markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Problems of Statistical Inference for Multidimensional Diffusions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stochastic PDE's of Euler Type",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Local Conservation on Continuous Galerkin Finite Element Methods with Applications",Mathematics Subject Classification: 65—Numerical analysis
"

On the Postprocessing Techniques of Continuous Galerkin Finite Element",Mathematics Subject Classification: 65—Numerical analysis
"

Uncertainty Quantification Using Multiscale Methods for Porous Media Flows",Mathematics Subject Classification: 65—Numerical analysis
"

Multiscale Methods for Fluid-structure Interaction with Applications to
Deformable Porous Media",Mathematics Subject Classification: 65—Numerical analysis
"

Global-Local Nonlinear Model Reduction for Flows in Heterogeneous Porous Media",Mathematics Subject Classification: 65—Numerical analysis
"

Point Processes in Spatial Ecology",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Essays on the financial structure of government debt and government debt management","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Debt, Deficits, and Fiscal Policy: Three Essays","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Application of Synchronisation Theory to Plankton Patchiness",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 35—Partial differential equations
"

A new transform approach to biharmonic boundary value problems in circular domains with applications to Stokes  flows",Mathematics Subject Classification: 30—Functions of a complex variable
"

Some theoretical aspect of wave power absorption",Mathematics Subject Classification: 76—Fluid mechanics
"

",Mathematics Subject Classification: 76—Fluid mechanics
"

The boundary integal equation method for torsion of an inhomogeneous variable diameter shaft",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Mathematical Treatment of Quantum Optics",Mathematics Subject Classification: 81—Quantum Theory
"

Generalized response functions beyond Dyson-like type",Mathematics Subject Classification: 81—Quantum Theory
"

Studies of interaction of quantum light with nonlinear media with applications on quantum information",Mathematics Subject Classification: 81—Quantum Theory
"

Multi-scale modeling for cell fate specification during regeneration and development",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Some nonlinear shallow-water flows",Mathematics Subject Classification: 76—Fluid mechanics
"

Extensional and surface-tension-driven fluid flows in microstructured optical fibre fabrication",Mathematics Subject Classification: 76—Fluid mechanics
"

Three Essays on Financial Crisis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Taxation of Capital Income, Allocative Efficiency and Welfare: A General Equilibrium Approach","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Time-Series Evidence on Economic Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Pascals Kunst zu überzeugen. Geist und Wirkung der Mathematischen Logik in
den Briefen in die Provinz",Mathematics Subject Classification: 01—History and biography
"

An Econometric Study of Japanese Economic Development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Low Reynolds Number Swimming in Complex Environments",Mathematics Subject Classification: 76—Fluid mechanics
"

Function Theory in Multiply Connected Domains and Applications to Fluid Dynamics.",Mathematics Subject Classification: 30—Functions of a complex variable
"

A new transform approach to biharmonic boundary value problems in circular domains with applications to Stokes flows",Mathematics Subject Classification: 30—Functions of a complex variable
"

Mathematical techniques for free boundary problems with multiple boundaries",Mathematics Subject Classification: 30—Functions of a complex variable
"

The Adequacy of International Monetary Reserves","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Natural Resource Content of the United States Foreign Trade 1870-1955","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Wage Indexation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Cotton Textile Exports from the Less-developed Countries: The Competitive Challenge to the American Textile Industry","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A History of the American Iron and Steel Industry from 1830 to 1900","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Export Taxes: A Problem in International Trade and Economic Development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Risk, reputation and rising capital costs: The effect of the ""Three Rs"" on contract structure and efficiency in credit markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Equilibrium Solutions of the Euler Equations: Construction and Stability.",Mathematics Subject Classification: 76—Fluid mechanics
"

Essays on commodity bundling and licensing with application to agricultural biotechnology","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Global Existence For Bubbles In A Hele-Shaw Cell with Arbitrary Nonzero Surface Tension",Mathematics Subject Classification: 35—Partial differential equations
"

Algorithms for structured nonconvex optimization: theory and practice",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Three essays on the economics of the environment, energy and externalities","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An analysis of credit and equilibrium credit rationing","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Is God an economist? An economic inquiry into the relationship between self and God in Judeo-Christian theology","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Role of nominal wage contracts in determining real activity","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Lower Bounds for Subhamornic Functions and Uniqueness Theorems",Mathematics Subject Classification: 30—Functions of a complex variable
"

Multi-Scale Modeling for Morphogenesis of Healthy and Diseased Tissue",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Asymptotics and Borel Summability: Applications to MHD, Boussinesq
Equations and Rigorous Stokes Constant Calculations.",Mathematics Subject Classification: 35—Partial differential equations
"

Mathematical modeling of cancer-immune interactions: agent-based and continuous modeling reveal novel, non-monotonic patterns",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The effects of alternative state aid formulas on the distribution of public school expenditures in Massachusetts","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Vortex-Wave Solution of Navier-Stokes Equation in a Cylindrical Pipe",Mathematics Subject Classification: 76—Fluid mechanics
"

On Conjugated Orders and Conjugated Types of Entire Functions of Several Complex Variables",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Computational Study of Signaling Specificity and Epigenetic Regulation",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Regularization: Sparsity, Structure and Computation",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Quality signals in motion picture advertising","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in contracting in economies with asymmetric information","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Supervision, regulation, and financial instability: The political economy of banking during the Great Depression","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Die Religionssoziologie Max Webers: eine Darstellung ihrer Entwicklung",Mathematics Subject Classification: 00—General
"

New Deal Policies and Recovery from the Great Depression","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Empirical estimates on effects of price limits on stock prices","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Sustainable competition or inevitable monopoly? The potential for competition in network communications industries","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Studies in Interdependence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Strategy and Psychology in Environmental Assessment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays in Behavioral Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Indicators of Holomorphic Functions of Several Variables",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Capacity Characteristics of Sets and Their Applications to the Theory of Entire Functions and Entire Curves",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Property-rights problems and institutional solutions: Water rights and water allocation in the nineteenth-century American West","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Advertising, Consumer Credit, and the ""Consumer Durables Revolution"" of the 1920s","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Capital mobilization and regional financial markets: The Pacific Coast states, 1860-1913","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Corruption and efficiency","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Adjustment lags in macroeconomic systems and their implications for monetary policy dynamics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Influences of decision processes on urban renewal","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Equilibres non-walrasiens et macro-économie","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three essays on the economics of government behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On Influencing Public Policy: Electoral Campaigns, Lobbies and NGOs","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dynamics of a General Non-autonomous Dynamical System",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Quasipolynomials in Several Variables",Mathematics Subject Classification: 30—Functions of a complex variable
"

Public debt and private wealth : the role of anticipated taxes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Oxygen Isotope Exchange and Transport in Deep Sea Sediments and Pore Fluids",Mathematics Subject Classification: 86—Geophysics
"

Study of Magna Sources, Mantle Structure and the Differentiation of the Earth from Variations of ${}^{143}Nd / {}^{144}Nd$ in Igneous Rocks",Mathematics Subject Classification: 86—Geophysics
"

$A^{40} - K^{40}$ Dating : Age of Meteorites by the $A^{40} - K^{40}$ Method",Mathematics Subject Classification: 86—Geophysics
"

$J$-stretching Matrix-functions And Their Role In $CLG$-circuits Synthesis",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Numerical Methods for Reaction Diffusion Systems in High Spatial Dimensions",Mathematics Subject Classification: 65—Numerical analysis
"

Multiscale Modeling of Epithelial-Mesenchymal Transition",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Simulation and Control of Biological Stochasticity",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Essays on Noncooperative Bargaining Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Searching on the Labor Market: Theoretical Implications and Empirical Evidence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Macroéconomie des frictions de l'échange: Chômage et Monnaie","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Gross job flows and wage determination in the UK : evidence from firm level data","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Analytic estimates for the Chebotarev Density Theorem and their applications",Mathematics Subject Classification: 11—Number theory
"

Polynomial Divisor Problems",Mathematics Subject Classification: 11—Number theory
"

Strukturuntersuchungen zum parametrischen teilproblem in semi-infiniten Optimierungsaufgaben",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Über das Maximum-Problem für nichtkonkave, quadratische Funktionen",Mathematics Subject Classification: 65—Numerical analysis
"

The statistical distribution of the electrons in the various orbits of the hydrogen atom ; Heat capacities and entropies of diatomic and polyatomic gases","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Long Run Properties of the M.I.T.-Penn-S.S.R.C. Econometric Model","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Contributions to the Theory of Squarefree Numbers",Mathematics Subject Classification: 11—Number theory
"

Essays on Urban and Public Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Multiscale Modeling for Tissue Patterning: Growth and Stochasticity",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Essays on Price Discrimination and Congestion Externalities in the U.S. Airline Industry","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Optimal Resource Allocation under Uncertainty with Capacity Constraints","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Changes in the composition of labour supply : implications for wages and unemployment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Distribution of Solutions of certain problems in Number Theory",Mathematics Subject Classification: 11—Number theory
"

Invariant Sets Under Selective Contractions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Essays on Monetary and Exchange Rate Policy in Financially Fragile Economies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Monetary Economics and Financial Stability","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Airline Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Air Cargo Cost Structures, Airport Traffic, and Airport Delays: Panel Data Analysis of the U.S. Airline Industry","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on urban economics: Motorization, migration, and agglomeration","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Urban and Transportation Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A New Architecture for Collaborative Session History and Interactions",Mathematics Subject Classification: 68—Computer science
"

Commute Mode Choice, Parking Policies, and Social Influence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Effects of Online Interactions on Markets and Society","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on Open Economy Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on Public Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Helping the Marginalized: An Empirical Analysis of Two Low-Income Groups","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Land Use Regulation and Charitable Giving","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An Economic Analysis of Network Operation Research Techniques","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Competition and innovation in broadcast radio technologies and programming","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dynamics of Induced Maps on Hyperspaces",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Some Results on Multidimensional Shift Spaces",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A Microeconomic Analysis of the Receipt of Unemployment Benefits by Males in the U.K.","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Government-industry R&D programs, economic geography, and spillovers","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

PEMEX: Incentives in a government-owned firm","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Exchange Rate-based Stabilization and Inflation Convergence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Transparency and Financial Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Innovation-based analyses of pooling, bundling, and exclusion","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Effects of Drug Regulation and the Scope for Political Influence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Rational Individual Behavior and Collective Irrationality : The Legislative Choice of Regulatory Form","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An Assessment of the Viability of Marketable Permits","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The economic dynamics of land degradation in the presence of an exhaustible resource: Government policy, cropping system choice and wind erosion in semi-arid rainfed agriculture","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An Analysis of Monetary Policy Transmission Through Bond Yields","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Using Ideas As My Maps: Tracing the Flow of Ideas Through the Legislative Process","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on the role of information in natural resource exploration and development","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Product Distribution with Vertical Price Control","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Does the Nature of Spillovers Matter? : An Investigation into the Implications of Spillover Directionality in Research and Development Efforts","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Risk and Incentives","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Institutions, Contracts, and Asset Market Prices","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On the Limits of Data : Three Essays in Political Methodology","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Strategic Voters in the 2000 Mexican Elections","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Electoral Behavior and Bayesian Data Analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Causal Inference and Political Representation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Regulatory Theory and its Application to Trade Policy: A Study of ITC Decision-Making","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Public Institutions and Private Incentives : Three Essays","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Beliefs: Elicitation, Dynamics, and Aggregation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Inequality and Intergenerational Continuities in Lifetime Income","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on simultation-based inference",Mathematics Subject Classification: 62—Statistics
"

Protecting the Public Welfare and Morals: Political Institutions, Federalism, and Prohibition, 1834-1934","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

An Examination of Strategic Opportunities Provided by the Conference Committee Procedure in the U.S. Congress","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Theories of Party Leader Strategy and Public Policies in the American States","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on Political Economy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Regime switching in bond yield and spread dynamics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Design and Implementation of Weave: A Session State-Driven, Web-based Visualization Framework",Mathematics Subject Classification: 68—Computer science
"

Voting Patterns on the United States Supreme Court : Cases in Federalism, 1889-1959","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on Economic Voting: Improving on Measures and Understanding of Economic Perceptions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 11—Number theory
"

Oligopoly and the Macro-economy : A Study of Pricing, Employment and Investment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Power and the welfare state : the political economy of social protection in the United Kingdom and the United States","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Class of Trust-Region Multilevel Methods",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

The Role of Policy Issues in American Elections","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Online Political Communication Persuasion in a Hostile Place","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Méthodes fondées sur des simulations pour l'inférence dans les modèles espace-état non linéaires",Mathematics Subject Classification: 62—Statistics
"

Essays on Voting Behavior, Labor Market Policy, and Taxation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Distribution of Real Estate: A Nineteenth Century Perspective","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Confrontation and Accommodation : Political Consciousness and Behavior in Urban Lower-class Peru","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Parties and Activists : a Comparative Study of Parties and Party Systems","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Maximal Polynomials and the Ilieff-Sendov Conjecture",Mathematics Subject Classification: 30—Functions of a complex variable
"

Dynamic factor model with non-linearities : application to the business cycle analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Visual Analytics for Partition Comparison and Evaluation",Mathematics Subject Classification: 68—Computer science
"

Grundlagen und Struktur der Staatslehre Friedrich Julius Stahls","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Ruling Against the Rulers: Court-executive Relations in Argentina under Dictatorship and Democracy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Propaganda Technique in the World War","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Multiscale Modeling of Cell Populations and Intracellular Gene Regulatory Network",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Self Schemas, Behavioral Inference, and the Processing of Social Information","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Rebel financing in civil wars : a quantitative analysis with three case studies of civil wars in the Philippines","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Three Essays on Electoral Manipulation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Politics of Constitutional Review: Constitutional Court and Parliament in Germany","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Dynamic Aspects of Entrepreneurial Behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Intra-household allocation of time and money","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

How the Prospect of Judicial Review Shapes Bureaucratic Decision Making","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Car Ownership, Type Choice and Use","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

At the Bar of the Supreme Court : Lawyers and the Politics of Legal Representation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
