thesis,subject
"

Semigroups of Transcendental Entire Functions and their Dynamical Properties",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The Paradigm Shift from Euclid to a Composite System of Geometry in Intermediate Certificate Mathematics in Ireland, 1966-1973.",Mathematics Subject Classification: 97—Mathematics education
"

Shift-Commuting Continuous Transformations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Extremal Structure of Certain Convex Sets In Locally Convex Spaces.",Mathematics Subject Classification: 46—Functional analysis
"

Vector-Valued Free Uniform Measures",Mathematics Subject Classification: 54—General topology
"

Strict Topologies On Spaces of Continuous Vector-valued Functions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Strict C-Sequences: A Class of Martingale-Like Sequences",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Normal Families in One and Several Complex Variables: Looking through Zalcman's Lemma",Mathematics Subject Classification: 30—Functions of a complex variable
"

Evaluating electrode-tissue contact force using cardiac image processing technology",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Markov Chain Modeling of ECG Gated Live Left Atrial Fluoroscopy Variability to Establish a Well-Defined Basis for Rigid Registration to a 3D CT Image",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Bifurcation in weighted digraphs and application in ecology","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Computational approached for monitoring of health parameters and their
evaluation for application in clinical setting",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Hybrid computational toxicology models for regulatory risk assessment",Mathematics Subject Classification: 92—Biology and other natural sciences
"

MATHEMATICAL MODELING AND DYNAMICAL ANALYSIS OF THE OPERATION OF THE HYPOTHALAMUS - PITUITARY - THYROID (HPT) AXIS IN AUTOIMMUNE (HASHIMOTO'S) THYROIDITIS",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A Mathematical Analysis of a General Kolmogorov Model",Mathematics Subject Classification: 92—Biology and other natural sciences
"

An Experimental Analysis Architecture for Elliptic Curve Algorithms",Mathematics Subject Classification: 68—Computer science
"

Mathematical modeling of citrus greening",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Metapopulation Models of Infectious Salmon Anemia",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Coexistence in a Feedback-Mediated Chemostat",Mathematics Subject Classification: 34—Ordinary differential equations
"

Structured SI Epidemic Models with Applications to HIV Epidemic",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Two Extensions of a Classical Within-Host Virus Model",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A MATHEMATICAL MODEL FOR TUMOR THERAPY WITH A FUSOGENIC ONCOLYTIC VIRUS",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Lyapunov Exponents and Persistence in Dynamical Systems with Applications to Some Discrete Time Models",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

New Procedures for Data Mining and Measurement Error Models with Medical Imaging Applications",Mathematics Subject Classification: 62—Statistics
"

Contributions to Record Linkage for Disclosure Risk Assessment",Mathematics Subject Classification: 68—Computer science
"

Privacy Protection Methods for Documents and Risk Evaluation for Microdata",Mathematics Subject Classification: 68—Computer science
"

The effective reproduction number for a class of mixing matrices in meta-population model in epidemiology",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Stoichiometric producer-grazer modelsincorporating the effects of excess
food-nutrient content on grazer dynamics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Cell Quota Based Population Models and their Applications",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modeling and Analysis of Stoichiometric Two-Patch Consumer-Resource Systems",Mathematics Subject Classification: 34—Ordinary differential equations
"

Age-structured epidemiological models with multiple infections and its application to pertussis.",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modeling Glucose Dynamics Leading to a Diabetic State with Simulations Performed from Data on Pima Indians",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Contribucio a l'Estudi de Funcions de Sintesi per a la Intelligencia Artificial",Mathematics Subject Classification: 68—Computer science
"

Categorical data protection for statistical datasets and scial networks",Mathematics Subject Classification: 68—Computer science
"

Mathematical models of Ebola virus disease and vaccine preventable diseases",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Spatial Spread of Rabies in Wildlife",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mathematical Models for Mosquito-borne Infectious Diseases of Wildlife",Mathematics Subject Classification: 34—Ordinary differential equations
"

Topological Analysis of Biological Pathways: Genes, MicroRNAs and Pathways Involved in Hepatocellular Carcinoma",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Transition Kernels, Integral Semigroups on Spaces of Measures, and Perturbation by Cumulative Outputs",Mathematics Subject Classification: 47—Operator theory
"

Persistence of discrete dynamical systems
in infinite dimensional state spaces",Mathematics Subject Classification: 47—Operator theory
"

Backward Bifurcation in a Mathematical Model for Tuberculosis with Loss of Immunity",Mathematics Subject Classification: 00—General
"

Geometry of numbers, class group statistics and free path lengths",Mathematics Subject Classification: 11—Number theory
"

Cancer Invasion in Time and Space",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Dynamics of Glucose-Insulin Endocrine Metabolic Regulatory System",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mathematical Studies of the Glucose-Insulin Regulatory System Models",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Models of Hepatitis B Virus Infection: A Study on Hepatocyte Proliferation Rates",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 46—Functional analysis
"

Mathematical Studies On Allee Effect In Interactive Population",Mathematics Subject Classification: 34—Ordinary differential equations
"

On Temporal Representation and Reasoning in Knowledge-Based Systems",Mathematics Subject Classification: 68—Computer science
"

Combinatorial Characterization of Definable Properties in the Constructible Universe",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Teaching Object-Oriented Programming to Novices",Mathematics Subject Classification: 68—Computer science
"

Model Selection for Block Clustering with Mixtures: A Composite Likelihood
Approach",Mathematics Subject Classification: 00—General
"

A Novel Framework to Study Task Organization in Animal Groups",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Error Recovery for LR Parsers in Theory and Practice",Mathematics Subject Classification: 68—Computer science
"

Inférence basée sur le plan pour l'estimation de petits domaines -- Design-based inference for small area estimation",Mathematics Subject Classification: 62—Statistics
"

The Cohomology of Infinite Soluble Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Existence and Asymptotic Behavior of Proper Solutions of a Class of Second-order Nonlinear Differential Equations",Mathematics Subject Classification: 34—Ordinary differential equations
"

Covariances of Relatives in Random Mating Populations with Linkage",Mathematics Subject Classification: 62—Statistics
"

An Expert System Architecture for Taxonomic Domains. An Application in Porifera: The Development of Spongia",Mathematics Subject Classification: 68—Computer science
"

Negotiations over large agreement spaces",Mathematics Subject Classification: 68—Computer science
"

Characteristics and regularities of graphs and words",Mathematics Subject Classification: 68—Computer science
"

Statistical features of chaos in quantum evolutions","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Algebraic Quantum Mechanics",Mathematics Subject Classification: 47—Operator theory
"

Algorithmic Problems in Strings with Applications to the Analysis of Biological Sequences",Mathematics Subject Classification: 68—Computer science
"

Avoiding Redundancies in Words",Mathematics Subject Classification: 68—Computer science
"

Repetitive Structures in Biological Sequences and Applications in High Throughput Technologies",Mathematics Subject Classification: 68—Computer science
"

Heuristics for computing sparse solutions for ill-posed inverse problems in signal and image recovery",Mathematics Subject Classification: 68—Computer science
"

MILORD: Multilevel Architecture for Classification Expert Systems",Mathematics Subject Classification: 68—Computer science
"

A Framework for Integrated Learning and Problem Solving",Mathematics Subject Classification: 68—Computer science
"

Machine Learning",Mathematics Subject Classification: 68—Computer science
"

EAR: A System to Assist the Explicitation and Structuring of Knowledge",Mathematics Subject Classification: 68—Computer science
"

The semantic selection of lemmas for problems in first-order logic : with special reference to theorem-provers based on binary resolution",Mathematics Subject Classification: 68—Computer science
"

Linear Models and Randomized Experiments",Mathematics Subject Classification: 62—Statistics
"

Das System der sal- und cal-Funktionen als Erweiterung des Systems der Walsh-Funktionen und die Theorie der sal- und cal-Fouriertransformation",Mathematics Subject Classification: 42—Fourier analysis
"

Bieberbach groups and fibering flat manifolds of diagonal type",Mathematics Subject Classification: 20—Group theory and generalizations
"

New Hybrid Variants of Genetic Algorithms",Mathematics Subject Classification: 68—Computer science
"

Statistical tools to quantify uncertainty of dependent climate change projections from multi-model ensembles",Mathematics Subject Classification: 62—Statistics
"

Monotone Iterative Method for Nonlinear Problems",Mathematics Subject Classification: 34—Ordinary differential equations
"

Combinatorial Methods in Software Testing",Mathematics Subject Classification: 68—Computer science
"

Cellular Neural Networks, multi-scroll chaos and synchronization: theory, applications and implementations","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Change Point Detection in Generalized Linear Models",Mathematics Subject Classification: 62—Statistics
"

Generalized Poisson Models for Word Frequencies in Texts of Slavic Languages",Mathematics Subject Classification: 62—Statistics
"

Direct Likelihood Approximations for Generalized Linear Mixed Models",Mathematics Subject Classification: 62—Statistics
"

Wiener Chaos Expansions and Numerical Solutions of Stochastic Partial Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Adaptive methods exploring intrinsic sparse structures of stochastic partial differential equations",Mathematics Subject Classification: 65—Numerical analysis
"

POD-DEIM Global-Local Model Reduction for Multi-Phase Flows in Heterogeneous Porous Media",Mathematics Subject Classification: 65—Numerical analysis
"

Adaptive Generalized Multiscale Model Reduction Techiques for Problems in Perforated Domains",Mathematics Subject Classification: 65—Numerical analysis
"

Multiscale Model Reduction and Learning",Mathematics Subject Classification: 65—Numerical analysis
"

The Computational Complexity of the Paths And Flows Problems",Mathematics Subject Classification: 68—Computer science
"

GMSFEM for Nonlinear Problems & Space-Time GMSFEM",Mathematics Subject Classification: 65—Numerical analysis
"

The Computational Complexity of the Multiflows and Disjoint Paths Problems",Mathematics Subject Classification: 68—Computer science
"

Efficient Data Types for Providing Context Aware Access",Mathematics Subject Classification: 68—Computer science
"

Efficient Data Types and Algorithms for Identifying Regression Test Cases",Mathematics Subject Classification: 68—Computer science
"

Computational aspects of sample surveys",Mathematics Subject Classification: 62—Statistics
"

The Computational Complexity of the Cliques, Stable Sets, and Colouring Problems",Mathematics Subject Classification: 68—Computer science
"

The Computational Complexity of the Nonbipartite Matching And Covering Problems",Mathematics Subject Classification: 68—Computer science
"

The Computational Complexity of the Trees, Branchings, and Connectors Problems",Mathematics Subject Classification: 68—Computer science
"

Adaptivity and Online Basis Construction for Generalized Multiscale Finite Element Methods",Mathematics Subject Classification: 65—Numerical analysis
"

Model Reduction, Bayesian and Deep Learning Approaches to Flows in Fractured Porous Media",Mathematics Subject Classification: 65—Numerical analysis
"

Perceptual Room Auralization for Virtual Auditory Displays",Mathematics Subject Classification: 68—Computer science
"

Random Trees for Integrated and Platform Independent Modeling",Mathematics Subject Classification: 68—Computer science
"

The Computational Complexity of the Bipartite Matching And Covering Problems",Mathematics Subject Classification: 68—Computer science
"

Analysis of Coincident Microphone Array Recordings for Auralization Applications",Mathematics Subject Classification: 68—Computer science
"

Finite Element and Discrete Time Methods for Continuum Problems with Memory and Applications to Viscoelasticity",Mathematics Subject Classification: 65—Numerical analysis
"

Finite element methods for non-fickian diffusion in viscoelastic polymers",Mathematics Subject Classification: 65—Numerical analysis
"

An Analysis of a Class of Norms of Iterative Methods for Systems of Linear Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Generalized Conjugate Gradient and Lanczos Methods for the Solution of Nonsymmetric Systems of Linear Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Hierarchical Upscaling and Model Reduction Techniques for Multiscale Dual-Continuum Systems",Mathematics Subject Classification: 65—Numerical analysis
"

Generalized Multiscale Finite Element Methods for Transport Problems with Heterogeneous Media",Mathematics Subject Classification: 65—Numerical analysis
"

The Computational Complexity of the Matroids And Submodular Functions Problems",Mathematics Subject Classification: 68—Computer science
"

New Statistical and Data Mining Approaches to the Analysis of Tensiographic and Other Multivariate Sensor Data",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 62—Statistics
"

Test Data Generation for Production Based Systems",Mathematics Subject Classification: 68—Computer science
"

A Study of Floating Drops",Mathematics Subject Classification: 76—Fluid mechanics
"

",Mathematics Subject Classification: 62—Statistics
"

Capillary Surface Interfaces in Annular Domains",Mathematics Subject Classification: 76—Fluid mechanics
"

Variational Approaches to Digital Image Zooming","Mathematics Subject Classification: 94—Information and communication, circuits"
"

",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Numerical Solution of Nonlinear Programming Problems by Convex
Approximation Methods","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A Level Set Method for an Inverse Problem Arising in Photolithography",Mathematics Subject Classification: 65—Numerical analysis
"

Radical Properties of Certain Group Algebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

Harmonic mean curvature flow in Riemannian manifolds and Ricci flow on noncompact manifolds",Mathematics Subject Classification: 53—Differential geometry
"

H Surfaces of Constant Anisotrophic Mean Curvature",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Properties of Gamma factors for $GSp(4) \times GL(r)$ with $r =1,2$","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Some sequential and parallel algorithms on interval graphs",Mathematics Subject Classification: 68—Computer science
"

Gauss Maps and Moduli Spaces of Minimal Surfaces in Euclidean Spaces",Mathematics Subject Classification: 53—Differential geometry
"

Hierarchical Ascending Classification and Discriminant Factor Analysis Subject to Contiguity Constraint",Mathematics Subject Classification: 62—Statistics
"

The Sakellaridis-Venkatesh conjecture for U(2)\SO(2,3)",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 55—Algebraic topology
"

Maass space for lifting to GL(2,B) over a division quaternion algebra",Mathematics Subject Classification: 11—Number theory
"

An Analysis of the Multiplicity Spaces in Classical Symplectic Branching","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Invariant Polynomials on Tensors Under the Action of a Product of
Orthogonal Groups",Mathematics Subject Classification: 05—Combinatorics
"

Uncertainty Estimation and Visualization in Segmenting Uni- and Multi-modal Medical Imaging Data",Mathematics Subject Classification: 68—Computer science
"

Automorphic Forms on Certain Symmetric Spaces",Mathematics Subject Classification: 11—Number theory
"

Gluing Techniques in Calibrated Geometry",Mathematics Subject Classification: 51—Geometry
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A Local Trace Formula and the Multiplicity One Theorem for the Ginzburg-Rallis Model",Mathematics Subject Classification: 11—Number theory
"

On the Whittaker-Shintani functions and tensor product L-functions for
symplectic groups and general linear groups.",Mathematics Subject Classification: 11—Number theory
"

Models of Representations of General Linear Groups over p-adic Fields","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Fourier coefficients of automorphic forms and Arthur classification.",Mathematics Subject Classification: 11—Number theory
"

The Twisted Tensor L-function of GSp(4)",Mathematics Subject Classification: 11—Number theory
"

Liftings from $\widetilde{SL}_2$ to Gspin(1,4)",Mathematics Subject Classification: 11—Number theory
"

Search and Retrieval in Massive Data Collections",Mathematics Subject Classification: 68—Computer science
"

Wake Effect on Wave Resistance",Mathematics Subject Classification: 76—Fluid mechanics
"

Linear and Nonlinear Hydroelasticity of Mat-type Very Large Floating Structures: the Green-Naghdi Theory",Mathematics Subject Classification: 76—Fluid mechanics
"

Slender Ship Procedures that Include the Effects of Yaw, Vortex Shedding and Density Stratification",Mathematics Subject Classification: 31—Potential theory
"

AUV Hydrodynamics and Modelling for Improved Control",Mathematics Subject Classification: 76—Fluid mechanics
"

A Stability Monitoring and Advisory System for Small Ships",Mathematics Subject Classification: 65—Numerical analysis
"

Siegel Modular Varieties and the Global Oscillator Representation",Mathematics Subject Classification: 20—Group theory and generalizations
"

Dual pairs, Lie superalgebras and Maxwell's equations",Mathematics Subject Classification: 20—Group theory and generalizations
"

Theta Correspondence for Unitary Groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Standard Monomial Theory for Flag Aglebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

Inclusion of a Crew Safety Node into the Preliminary Design of Fishing Vessels","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The dual pair (U(1),U(1,1)) over dyadic fields","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

The Theta Correspondences for U(1) and the Quasi-Split U(2)",Mathematics Subject Classification: 11—Number theory
"

Tsunami and Storm Wave Impacts on Coastal Bridges",Mathematics Subject Classification: 65—Numerical analysis
"

An integral representation of automorphic L-function for quasi-split unitary groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Matrix coefficients and representations of real reductive groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

On the derivation algebras of parabolic Lie algebras with applications to
zero product determined algebras",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

On the Archimedean local zeta integrals and L-factors","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

A lower bound for eigenvalue of Laplace operator on locally symmetric space","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Theta series and distinguished representations for symplectic groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

A description of discrete spectrum of (spin(10,2) x SL(2,\nR)) and singular theta correspondence","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Explicit theta correspondence for the dual pairs (O(p,q),Sp(2n,R)) with p+q=4","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

The explicit theta correspondence for reductive dual pairs (Sp(p,q),O*(4))","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Fuzzy Logic and Neural Network Techniques in Data Analysis",Mathematics Subject Classification: 68—Computer science
"

Propriétés métriques et probabilistes des groupes métabéliens",Mathematics Subject Classification: 20—Group theory and generalizations
"

Error Analysis of Linearized Finite Element Methods for Several Nonlinear Parabolic Equations in Physics and Material Sciences",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical computation of electromagnetic scattering from large cavities",Mathematics Subject Classification: 65—Numerical analysis
"

Adaptive boundary element method",Mathematics Subject Classification: 65—Numerical analysis
"

",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Development of a Procedure for Predicting the Power Output from a Tidal Current Turbine Farm",Mathematics Subject Classification: 76—Fluid mechanics
"

On spherical and super-spherical subgroups of semisimple algebraic groups",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Nonbipartite Matching And Covering For Partitioning A Very-large-scale Integrated Circuit Design",Mathematics Subject Classification: 68—Computer science
"

Micro-code compaction techniques for horizontally micro programmed machines",Mathematics Subject Classification: 68—Computer science
"

Variété localement plate",Mathematics Subject Classification: 54—General topology
"

Cohomology of split extensions and classifying spaces for families of subgroups",Mathematics Subject Classification: 55—Algebraic topology
"

Classification of Simple Singularities",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Jumps in Cohomology of Groups",Mathematics Subject Classification: 55—Algebraic topology
"

",Mathematics Subject Classification: 62—Statistics
"

Cohomological finiteness properties of groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Finiteness Conditions and Bestvina-Brady Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Teoría del satélite artificial: Armónicos teserales y su relegación mediante simplificaciones algebraicas",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Problems in Analytic Number Theoryover Number and Function Fields.",Mathematics Subject Classification: 11—Number theory
"

Poincare Series",Mathematics Subject Classification: 11—Number theory
"

Stochastic differential equations: some risk and insurance applications",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Averaging, Reduction and Reconstruction in Hamiltonian Systems and Applications to Problems of Celestial Mechanics",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

A study of some optimal multi-way search trees",Mathematics Subject Classification: 68—Computer science
"

Hybrid transform coding of images with edge and event detection",Mathematics Subject Classification: 68—Computer science
"

Interval interpolation and certain other problems",Mathematics Subject Classification: 65—Numerical analysis
"

Convexity Studies in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Topological knowledge acquisition in distributed systems",Mathematics Subject Classification: 68—Computer science
"

Diskrepanzen und gleichmäßig gleichverteilte Folgen",Mathematics Subject Classification: 11—Number theory
"

A study on fuzzy graphs",Mathematics Subject Classification: 68—Computer science
"

Principal Points of Distributions",Mathematics Subject Classification: 62—Statistics
"

Berechnung von Perzentilen in großen Datenmengen",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Allgemeine Definitheitskriterien für Zwei Personen Nullsummenspiele","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Gemischt-ganzzahlige Lineare Programmierung: Methodik und Computerprogramm zur Lösung ökonomischer Planungsprobleme dargestellt an landwirtschaftlichen Beispielen","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Numerical Experimentation Into Effects of Varying the Mass Ratio On Periodic Solutions of the Restricted Problem of Three Bodies",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Obstructions for constructing G-equivariant fibrations",Mathematics Subject Classification: 55—Algebraic topology
"

Optimal Embedding of Trees in Interconnection Networks",Mathematics Subject Classification: 05—Combinatorics
"

Essential Cohomology and Relative Cohomology of Finite Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Paths And Flows For Partitioning A Very-large Integrated Circuit Design",Mathematics Subject Classification: 68—Computer science
"

Local to Global Invariants for G-Modules, and G-Spaces",Mathematics Subject Classification: 20—Group theory and generalizations
"

Temporal representation and reasoning in AI based planning and scheduling",Mathematics Subject Classification: 68—Computer science
"

Communicating over outage-limited multiple-antenna and cooperative wireless channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A Study on Intuitionistic Fuzzy Matrices and Interval-valued Intuitionistic Fuzzy Matrices  with Some Applications",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Matrices of imprecise data and their applications",Mathematics Subject Classification: 68—Computer science
"

A Study on Fuzzy BCK/BCI-algebras and Related Algebraic        
                            Systems",Mathematics Subject Classification: 08—General algebraic systems
"

A study on game theory in fuzzy environment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Fuzzy BCK/BCI algebra and related algebras",Mathematics Subject Classification: 68—Computer science
"

Plasma Instabilities of Energetic Electrons in Solar and Stellar Coronae",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Different aspects of fuzzy valued variables",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

A study on algebraic fuzzy graphs",Mathematics Subject Classification: 68—Computer science
"

General Solution in the vicinity of the colinear equilibria of the
restricted problem",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Nonlinear wave Loads on Decks of Coastal Structures",Mathematics Subject Classification: 65—Numerical analysis
"

Wave Energy Capture: The Focusing of Wave-Induced Flow Through a Submerged
Surface",Mathematics Subject Classification: 76—Fluid mechanics
"

Conditional Covering Problem on Some Intersection Graphs",Mathematics Subject Classification: 68—Computer science
"

On Stieltjes Mean Integrals",Mathematics Subject Classification: 26—Real functions
"

Investigation of some problems associated with fuzzy and fuzzy soft
topological spaces",Mathematics Subject Classification: 55—Algebraic topology
"

Embeddings of groups into Banach spaces",Mathematics Subject Classification: 20—Group theory and generalizations
"

On Multi-access Block-Fading Channels","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Asymptotic universal optimality in wireless multi-antenna delay-limited communications and wireless networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

The Microcomputer in the High School Science Laboratory: A Short Course for Teachers",Mathematics Subject Classification: 97—Mathematics education
"

Recommendations for Teacher-Oriented Computer Authoring Languages and Systems",Mathematics Subject Classification: 00—General
"

Fire Detection Algorithms Using Multimodal Signal and Image Processing",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Equivariant And Non-equivariant Uniform Embeddings Into Products And Hilbert spaces",Mathematics Subject Classification: 20—Group theory and generalizations
"

Lattice Boltzmann Methods for Particulate Flows with Medical and Technical Applications",Mathematics Subject Classification: 76—Fluid mechanics
"

Communications over the Broadcast Channel with Limited and Delayed Feedback : Fundamental Limits and Novel Encoders and Decoders","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A Domain Decomposition Strategy for Multiple Alignment of Biological Sequences on Multiprocessor Platforms",Mathematics Subject Classification: 68—Computer science
"

Student and Parent Conceptions of Computing: Implications for Education",Mathematics Subject Classification: 00—General
"

An Exploratory Staff Development Workshop for Integrating a Group-Interactive Decision-Making Simulation into the Secondary Social Studies Curriculum",Mathematics Subject Classification: 97—Mathematics education
"

Training and Implementation Strategies Appropriate to the Introduction of LOGO into Teachers' Curriculum and Instruction",Mathematics Subject Classification: 97—Mathematics education
"

Deriving Paraphrases for Highly Inflected Languages, with a Focus on Machine Translation",Mathematics Subject Classification: 68—Computer science
"

Extracting Understandable Classifiers using Trained Neural Networks",Mathematics Subject Classification: 68—Computer science
"

Measuring the Need for Computer Training for Educators in Saudi Arabia",Mathematics Subject Classification: 97—Mathematics education
"

A Comparative Analysis of On-Site Descriptive Research in Art Education : An Initial Contribution to Educational Ethnology",Mathematics Subject Classification: 97—Mathematics education
"

Essays on liquidity risk, credit market contagion, and corporate cash holdings","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 68—Computer science
"

The Section 8 new housing construction program : an econometric analysis of the magnitude and distribution of direct tenant benefits, consumption impacts and the efficiency of the program in seventeen counties in the state of Wisconsin","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Impact of Electronic Data Processing on Business Education in the Secondary Schools of Oregon",Mathematics Subject Classification: 97—Mathematics education
"

Multi-fuzzy uncertain sets and their applications",Mathematics Subject Classification: 68—Computer science
"

A study on convergence and inverse of intuitionistic fuzzy matrices",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

An Investigation of the Potential Educational Utility of Computerized Notebooks",Mathematics Subject Classification: 97—Mathematics education
"

Novel Methods for Microscopic Image Processing, Analysis, Classification and Compression",Mathematics Subject Classification: 42—Fourier analysis
"

Microcalcification Cluster Detection Algorithms in Mammograms",Mathematics Subject Classification: 42—Fourier analysis
"

On Generic Computational Models",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Proofs and Computations in Conditional Equational Theories",Mathematics Subject Classification: 68—Computer science
"

Mathematical modelling of silicon furnaces","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

Spanning Trees in Discrete Tori, Hypercubic Lattices and Circulant Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Cluster algebras of finite type via semisimple groups and generalized minors",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Cinematic Discourse Generation",Mathematics Subject Classification: 68—Computer science
"

Proof Methods for Equational Theories",Mathematics Subject Classification: 68—Computer science
"

Discrete structures in finite type cluster algebras",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Decision Procedures in Automated Deduction",Mathematics Subject Classification: 68—Computer science
"

Uniqueness and Free Interpolation for Functions Harmonic in the Unit Disk",Mathematics Subject Classification: 30—Functions of a complex variable
"

",Mathematics Subject Classification: 68—Computer science
"

Critical Point Theory with Applications to Semilinear Problems without Compactness",Mathematics Subject Classification: 35—Partial differential equations
"

Novel Mathematical Methods for Complex Flows",Mathematics Subject Classification: 76—Fluid mechanics
"

Sequential and parallel algorithms on some problems on intersection graphs",Mathematics Subject Classification: 05—Combinatorics
"

Sparse Signal Reconstruction Algorithms",Mathematics Subject Classification: 42—Fourier analysis
"

Image Coding for Digitized Libraries","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A Study of Some New Topological Indices of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Erweiterung des Quotienten-Differenzen-Algorithmus von Rutishauser auf Eigenwertprobleme gewisser linearer Operatoren",Mathematics Subject Classification: 65—Numerical analysis
"

L(h,k)-labelling on intersection graph",Mathematics Subject Classification: 68—Computer science
"

L(h1,h2,…,hn)-labelling of graphs",Mathematics Subject Classification: 68—Computer science
