thesis,subject
"

Problème de Cauchy sur un conoïde caractéristique",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

POLYHOMOGENEOUS SOLUTIONS OF WAVE EQUATIONS NEAR NULL INFINITY",Mathematics Subject Classification: 35—Partial differential equations
"

Characteristic initial value problem for a class of second order hyperbolic quasilinear systems and application to the Einstein-Yang-Mills-Higgs equations",Mathematics Subject Classification: 35—Partial differential equations
"

Problèmes globaux en relativité générale",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Curvature of Left-Invariant Lorentzian Metrics On Lie Groups",Mathematics Subject Classification: 53—Differential geometry
"

On black hole uniqueness theorems",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Etude mathématique de trous noirs et de leurs données initiales en relativité générale",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Aspects mathématiques du moment-énergie en relativité générale","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Invariants asymptotiques en géométrie conforme et en géométrie CR",Mathematics Subject Classification: 53—Differential geometry
"

Métriques privilégiées dans la classe conforme d'une variété asymptotiquement plate et applications","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Variétés riemanniennes à p-courbure positive",Mathematics Subject Classification: 53—Differential geometry
"

New methods for construction initial data in General Relativity and
investigation of its evolution",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Sur l'espace des metriques de Lorentz d'une variete compacte",Mathematics Subject Classification: 53—Differential geometry
"

Hamiltonian theory used to analyze the properties of physical fields in the radiation regime",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Affine Hermite-Lorentz manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Unconstrained Degrees of Freedom of Gravitational Field",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Lorentzian Submanifolds Satisfying Some Curvature Conditions",Mathematics Subject Classification: 53—Differential geometry
"

Left-Symmetric Structures On Solvable Lie Algebras",Mathematics Subject Classification: 53—Differential geometry
"

Constante systolique des variétés de Bieberbach",Mathematics Subject Classification: 53—Differential geometry
"

Non-Banach differentiable structure on the set of compact submanifollds (in Polish).",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

D-bar and Dirac Type Operators on Classical and Quantum Domains",Mathematics Subject Classification: 47—Operator theory
"

A duality in the theory of group representations","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Akjomatyczne podejście do operatora liczby cząstek i jego zastosowania do
parastatystyk (An Axiomatic Approach to the Number Operator of Particles and its
Applications to Parastatistics)",Mathematics Subject Classification: 81—Quantum Theory
"

New Deformations Of The Group Of Affine Transformations Of The Plane",Mathematics Subject Classification: 46—Functional analysis
"

Stany bierne układów kwantowych o nieskończonej liczbie stopni swobody (Passive States Of Infinite Quantum Systems)",Mathematics Subject Classification: 81—Quantum Theory
"

Hopf images in locally compact quantum groups",Mathematics Subject Classification: 46—Functional analysis
"

Przestrzenie kauzalne (Causal spaces)",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Kwantowa Grupa Lorentza z relacjami komutacyjnymi Heisenberga (Quantum Lorentz Group with Heisenberg commutation relations)",Mathematics Subject Classification: 46—Functional analysis
"

Differentiable Structure in a Conjugate Vector Bundle of Infinite Dimension",Mathematics Subject Classification: 46—Functional analysis
"

The duality theorem. Cyclic representations. Langlands conjectures. (in Polish)","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

O przestrzeniach modularnych związanych z szeregami niezależnych zmiennych
losowych",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On differentiability in a class of locally convex spaces",Mathematics Subject Classification: 46—Functional analysis
"

A solution of the Cauchy problem for equations of not homegeneous hydrodynamics.",Mathematics Subject Classification: 76—Fluid mechanics
"

Ciągłe iloczyny tensorowe przestrzeni HIlberta (Continuous tensor products of Hilbert spaces)",Mathematics Subject Classification: 46—Functional analysis
"

Orbit structure of the adjoint representation of semi-simple Lie groups. (in Polish)","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

A p-adic Spectral Triple",Mathematics Subject Classification: 46—Functional analysis
"

A Construction of Two-Dimensional Quantum Chromodynamics",Mathematics Subject Classification: 81—Quantum Theory
"

Geometryzacja klasycznej teorii pola i jej zastosowanie w teorii pól Yanga-Mills'a",Mathematics Subject Classification: 31—Potential theory
"

Geometrical formulation of general free boundary variational problems and the related theorems of E.Noether.",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Functional theory of geodesic fields",Mathematics Subject Classification: 51—Geometry
"

Résolution exacte de certains modèles sigma
 en théorie quantique des champs",Mathematics Subject Classification: 81—Quantum Theory
"

Geometric quatization and Maslov's asymptotic expansions.",Mathematics Subject Classification: 81—Quantum Theory
"

On self-adjoint (symmetric) second order elliptic equations and some first order elliptic systems.  (in Polish)",Mathematics Subject Classification: 35—Partial differential equations
"

O rzutach minimalnych w sko▒~Dczenie wymiarowych przestrzeniach Banacha (On Minimal Projections in Finite-dimensional Banach Spaces)",Mathematics Subject Classification: 46—Functional analysis
"

Spektraltheorie singulärer indefiniter Sturm-Liouville-Operatoren",Mathematics Subject Classification: 47—Operator theory
"

Spektrallücken von indefiniten Sturm-Liouville-Operatoren",Mathematics Subject Classification: 47—Operator theory
"

Spectral properties of a class of analytic operator functions and their linearizations",Mathematics Subject Classification: 30—Functions of a complex variable
"

Titchmarsh-Weyl Theory and Inverse Problems for Elliptic Differential
Operators",Mathematics Subject Classification: 35—Partial differential equations
"

Über Zusammenhänge zwischen der Differentialgeometrie im Großen und im Kleinen",Mathematics Subject Classification: 53—Differential geometry
"

Erweiterung von topologischen T-Räumen","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Stetige äußere Subdifferentiale und deren Anwendung zur Optimierung lokal Lipschitz-stetiger Funktionen (in German; ""Continuous Outer Subdifferentials and Their Application to Optimize Locally Lipschitzian Functions"")","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Algorithms for Nonconvex Optimization Problems in Machine Learning and Statistics","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Adaptive Algorithms for Semi-infinite Programming with Arbitrary Index Sets","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modellierung und Lösung parametrischer Packungsprobleme mittels
semi-infiniter Optimierung - Angewandt auf die Verwertung von Edelsteinen","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Nonconvex and Mixed Integer Multiobjective Optimization with an Application to Decision Uncertainty","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Steifheit, Parallelisierung und Partitionierung bei großen dynamischen Alternativenwahlmodellen",Mathematics Subject Classification: 68—Computer science
"

Nichtglatte Analysis und Numerik von Eigenwerten zur Designoptimierung mechanischer Strukturen","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Linear Generalized Nash Equilibrium Problems","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Adaptive Discontinuous Galerkin Methods for non-linear Reactive Flows",Mathematics Subject Classification: 65—Numerical analysis
"

Disjunctive Aspects in Generalized Semi-infinite Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A Trust Region Approach for Multi-Objective Heterogeneous Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Parametergesteuerte Lösung nichtlinearer multikriterieller Optimierungsprobleme","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Pareto Navigation - Interactive Multiobjective Optimisation and its Application in Radiotherapy Planning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Notwendige Optimalitätsbedingungen in der mehrkriteriellen Optimierung mit Anwendung auf Steuerungsprobleme",Mathematics Subject Classification: 65—Numerical analysis
"

Schnelle und konsistente Berechnung von Toeplitzformen über Schmalbandprozessen mit Anwendung in der Signalverarbeitung",Mathematics Subject Classification: 65—Numerical analysis
"

Cerebral Evoked Potential Estimation: Time-Frequency Analysis and Intelligent Data Modeling Methods",Mathematics Subject Classification: 93—Systems theory; control
"

Sphärische Multipolanalyse der Beugung und Streuung an elliptisch berandeten Kugelschalen","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Recherches sur l’absorption et la dispersion de la lumière par les milieux doués du pouvoir rotatoire","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Interaktive Datenanalyse bei biotechnischen Prozessdaten",Mathematics Subject Classification: 93—Systems theory; control
"

Recherches sur le phénomène de Zeeman dans les champs magnétiques intenses","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Parameterschätzung und Hypothesentests für akustische Wellenfelder unter Berücksichtigung der physikalischen Ausbreitungsbedingungen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Sur deux mouvements non permanents d'un liquide sous l'action de la pesanteur",Mathematics Subject Classification: 76—Fluid mechanics
"

Sequentieller Innerer-Punkt-Algorithmus zur Lösung nichtlinearer Optimierungsprobleme","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Évolution d'un fil inextensible frottant sur un plan horizontal",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Algoritmos genéticos em programação não linear continua","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Leveraging Genetic Time Series Data to Improve Detection of Natural Selection",Mathematics Subject Classification: 62—Statistics
"

Identificação e Controle de Processos Multivariáveis via Metodologias Avançadas e Inteligência Computacional",Mathematics Subject Classification: 93—Systems theory; control
"

Exploring Host-Pathogen Relationships through Computer Simulations of Intracellular Infection",Mathematics Subject Classification: 92—Biology and other natural sciences
"

An investigation of viral fitness using statistical and computer models of
Equine Infectious Anemia Virus infection",Mathematics Subject Classification: 62—Statistics
"

Robust Static Super-Replication of Barrier Options","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Sur le mouvement d'un fluide pesant dans un plan vertical",Mathematics Subject Classification: 76—Fluid mechanics
"

Étude de certains problèmes paraboliques: Existence et approximation des
solutions",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Dynamic Time Warping :  Apports théoriques pour l'analyse de données temporelles Application à la classification de séries temporelles d'images satellites",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

",Mathematics Subject Classification: 62—Statistics
"

Sur quelques questions de cinématique et de statique des membranes",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Computational Contact Mechanics: geometry, detection and numerical techniques",Mathematics Subject Classification: 65—Numerical analysis
"

Analyse d'images nucléaires dans un contexte multimodal et multitemporel",Mathematics Subject Classification: 68—Computer science
"

Mechanical modelling of heterogeneous deformation of single crystals",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Sélection dans l'espace des solutions engendrées par un plan de construction géométrique",Mathematics Subject Classification: 68—Computer science
"

Bayesian Recombination Detection Modeling and Application",Mathematics Subject Classification: 92—Biology and other natural sciences
"

On the Formalization of Foundations of Geometry",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Segmentation et modélisation des structures vasculaires cérébrales en
imagerie médicale 3D",Mathematics Subject Classification: 68—Computer science
"

Segmentation automatique de l'arbre coronarien à partir d'images angiographiques 3D+T de scanner",Mathematics Subject Classification: 68—Computer science
"

RORPO: A morphological framework for curvilinear structure analysis. Application to the filtering and segmentation of blood vessels",Mathematics Subject Classification: 68—Computer science
"

Nouvelles approches analytiques et concept de mémoire artificielle pour divers problèmes d'ordonnancement","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Représentation d'images hiérarchique multicritère",Mathematics Subject Classification: 68—Computer science
"

Une approche collaborative segmentation - classification pour l'analyse
descendante d'images multirésolutions",Mathematics Subject Classification: 68—Computer science
"

Segmentation floue appliquée à la recherche d'objets dans les images numériques : graphes relationnels et reconnaissance des formes, application à la détection d'objets dans les images sur la base d'exemples",Mathematics Subject Classification: 68—Computer science
"

Segmentation morphologique interactive pour la fouille de séquences vidéo",Mathematics Subject Classification: 68—Computer science
"

Modélisation et apprentissage de relations spatiales pour la reconnaissance et l'interprétation d'images",Mathematics Subject Classification: 68—Computer science
"

AUTOMATISATION DES CONSTRUCTIONS GEOMETRIQUES A LA REGLE ET AU COMPAS",Mathematics Subject Classification: 51—Geometry
"

Hybrid Methods for Solving Lagrangean Duals and Applications in Mixed Integer Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Spécification et analyse formelles des politiques de sécurité dans un processus de courtage de l'informatique en nuage",Mathematics Subject Classification: 68—Computer science
"

Environnement pour le développement et la preuve de correction systèmatiques de programmes parallèles fonctionnels",Mathematics Subject Classification: 68—Computer science
"

Automatic Generation of BSP Code",Mathematics Subject Classification: 68—Computer science
"

Nested Atomic Sections with Thread Espace: Semantics and Compilation",Mathematics Subject Classification: 68—Computer science
"

Caractérisation des organes digestifs par des critères topologiques et morphologiques",Mathematics Subject Classification: 68—Computer science
"

Squelettes algorithmiques pour la programmation et l'exécution efficaces de codes parallèles",Mathematics Subject Classification: 68—Computer science
"

Ordonnancement en temps-réel des activités des radars (Real-Time Scheduling of Radar Activities)","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modèles et outils pour le
 déploiement d’applications de Réalité
 Virtuelle sur des architectures
 distribuées hétérogènes",Mathematics Subject Classification: 68—Computer science
"

Recherche de Règles d'Ordonnancement par traitement sur ordinateur/Study of Scheduling Policies using Simulation (Thèse de spécialité)","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Chain d'approvisionnement","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Développement systématique et sûreté d’exécution en programmation parallèle structurée",Mathematics Subject Classification: 68—Computer science
"

Extension paramétrée de compilateur certifié pour la programmation parallèle",Mathematics Subject Classification: 68—Computer science
"

Verification of concurrent programs assisted by code and specification transformation",Mathematics Subject Classification: 68—Computer science
"

Parallélisme et équilibrage de charges dans le traitement de la jointure sur des architectures distribuées",Mathematics Subject Classification: 68—Computer science
"

Modèles opérationnels communicants, performances et algèbres de chemins",Mathematics Subject Classification: 76—Fluid mechanics
"

BSP Algorithms for LTL & CTL* Model Checking of Security Protocols.",Mathematics Subject Classification: 68—Computer science
"

Ordonnancement de la production en présence de machines alternatives","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Algorithms for XML Stream Processing: Massive Data, External Memory and Scalable Performance",Mathematics Subject Classification: 68—Computer science
"

Evaluation des paramètres cosmologiques à l'aide des propriétés optiques des quasars",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Development of a Hierarchical Route Guidance System for Urban Networks","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Méthode des orbites et représentations quantiques",Mathematics Subject Classification: 53—Differential geometry
"

Lois de comportement des milieux continus dissipatifs compatibles avec la physique relativiste",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Recherches sur la théorie de la démonstration",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Improving Planning for Railroad Yard, Forestry and Distribution","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Squelettes algorithmiques méta-programmés : implantations, performances et sémantique",Mathematics Subject Classification: 68—Computer science
"

Parall\élisme et \équilibrage de charges dans le traitement de la jointure et de la multi-jointure sur des architectures SN",Mathematics Subject Classification: 68—Computer science
"

A Software-Hardware Bridging Model for Simplifying Parallel Programming /
Un Modèle de Transition Logico-Matérielle pour la Simplification de la
Programmation Parallèle",Mathematics Subject Classification: 68—Computer science
"

Using Optimization Methods and Algorithms for Solving Problems in Sustainable Urban Mobility and Conservation Planning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Automatic differentiation for large-scale nonlinear programming problems",Mathematics Subject Classification: 68—Computer science
"

Conception de langages fonctionnels pour la programmation massivement parallèle",Mathematics Subject Classification: 68—Computer science
"

Nonlinear optimization methods for X-ray crystallographic phase determination",Mathematics Subject Classification: 68—Computer science
"

Remplissages Gk continus à n côtés",Mathematics Subject Classification: 68—Computer science
"

Algorithms for Multi-Objective Mixed Integer Programming Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

The Utilization of Shared Energy Storage in Energy Systems: Design, Modelling and Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

INTERPOLATION DE POINTS PAR DES SPLINES L1 REGULIERES",Mathematics Subject Classification: 68—Computer science
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

New Modeling and Solution Approaches for Combinatorial Optimization, with Application to Exam Timetabling and Batch Scheduling in Chemical Manufacturing","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Design and Application of Solution Methodologies to Optimize Problems in Transportation Logistics","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A Computable Theory of Dynamic Games and Its Applications","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Three Problems in Discrete Network Facility Location","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Dynamic Pricing, Competition and Uncertainty","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A multigrid optimization framework for vector quantization",Mathematics Subject Classification: 65—Numerical analysis
"

Essays on pricing and contract theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Statistical and Algorithm Aspects of Optimal Portfolios","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Finite Plane and Anti-Plane Elastostatic Fields with Discontinuous Deformation Gradients near the Tip of a Crack",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

General Equilibrium Models: Existence and Numerical Computation of Equilibria","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Decomposition and Sampling Methods for Stochastic Equilibrium Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Design and analysis of particle-based algorithms for nonlinear filtering and sampling",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

An information theoretic study of modeling and control of dynamical systems",Mathematics Subject Classification: 93—Systems theory; control
"

Model reduction of Markov chains with applications to building systems",Mathematics Subject Classification: 93—Systems theory; control
"

Dynamics of Phase Transformations in Thermoelastic Solids",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

The Equilibrium Field near the Tip of a Crack for Finite Plane Strain of Incompressible Elastic Materials",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

The Design and Reinforced Grafts Using Finite Element Methods and Genetic Algorithm",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

On the theory and numerical simulation of cohesive crack propagation with application to fiber-reinforced composites",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

On strong discontinuities in inelastic solids and their numerical simulation",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Multilevel Schwarz Methods for Incompressible Flow Problems",Mathematics Subject Classification: 65—Numerical analysis
"

A continuum approach to the modeling of microstructural evolution in polycrystalline solids",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Energy-Corrected Finite Element Method for Parabolic and Optimal Control Problems",Mathematics Subject Classification: 65—Numerical analysis
"

Generalized algebraic kernels and multipole expansions for massively parallel vortex particle methods",Mathematics Subject Classification: 65—Numerical analysis
"

Adaptive Numerical Simulation of Contact Problems: Resolving Local Effects
at the Contact Boundary in Space and Time",Mathematics Subject Classification: 65—Numerical analysis
"

Der chirale Limes in der Gitter-Quantenchromodynamik mit geblockten dynamischen Fermionen",Mathematics Subject Classification: 81—Quantum Theory
"

Acoustic Scattering in an Isogeometric Framework",Mathematics Subject Classification: 65—Numerical analysis
"

High Fidelity Simulation and Reduced Order Modeling of offshore wind turbines",Mathematics Subject Classification: 00—General
"

Numerical Upscaling for Multiscale Flow Problems",Mathematics Subject Classification: 00—General
"

On Numerical Simulation of Granular Flow",Mathematics Subject Classification: 00—General
"

A New Family of Mixed Finite Elements for Elasticity",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical Methods for Partial Differential Equations and Their Object-Oriented Parallel Implementation",Mathematics Subject Classification: 65—Numerical analysis
"

Computational Cerebral Hemodynamics",Mathematics Subject Classification: 76—Fluid mechanics
"

Relation between the Chiari I malformation and syringomyelia from a mechanical perspective",Mathematics Subject Classification: 76—Fluid mechanics
"

Adaptive Finite Element Methods for Fluid–Structure Interaction and Incompressible Flow",Mathematics Subject Classification: 65—Numerical analysis
"

Reservoir Simulation in Heterogeneous and Fractured Reservoirs",Mathematics Subject Classification: 65—Numerical analysis
"

Two-dimensional simulations for offshore wind turbines",Mathematics Subject Classification: 65—Numerical analysis
"

Quasi-linear functionals Theory and Applications",Mathematics Subject Classification: 46—Functional analysis
"

Interactive Visualisation Tools For Topological Exploration",Mathematics Subject Classification: 68—Computer science
"

Black Hole Microstates & Integrable Deformation in String Theory",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Exponential Integrators and Applications to the Incompressible Navier-Stokes Equations",Mathematics Subject Classification: 65—Numerical analysis
"

On Symplectic Integration in Lie Groups and Manifolds",Mathematics Subject Classification: 65—Numerical analysis
"

Modeling and Simulation of Rigid Body and Rod Dynamics via Geometric Methods",Mathematics Subject Classification: 65—Numerical analysis
"

Runge-Kutta Methods for the Numerical Solution of Differential-Algebraic Equations of Index 1",Mathematics Subject Classification: 65—Numerical analysis
"

Stratospheric Influence on Baroclinic Instability",Mathematics Subject Classification: 76—Fluid mechanics
"

Perturbation effects in cavitation bubble dynamics",Mathematics Subject Classification: 76—Fluid mechanics
"

I. The propagation of shock waves in non-uniform gases. II. The stability of the spherical shape of a vapor cavity in a liquid",Mathematics Subject Classification: 76—Fluid mechanics
"

Topics in Free-Surface Flows",Mathematics Subject Classification: 76—Fluid mechanics
"

High Energy-Scattering Amplitudes of Yang-Mills Theory in the Eighth Order",Mathematics Subject Classification: 41—Approximations and expansions
"

Type D Gravitational Fields",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

A Regge model for elastic proton-proton scattering at large angles",Mathematics Subject Classification: 81—Quantum Theory
"

A Dual Resonance Model for Pion-Nucleon Scattering",Mathematics Subject Classification: 00—General
"

Hidden symmetries in string theory",Mathematics Subject Classification: 81—Quantum Theory
"

The vibrational spectrum of a mon-atomic face-centered cubic crystal lattice",Mathematics Subject Classification: 81—Quantum Theory
"

Turbulent boundary layer at low Reynolds number with unstable density stratification produced by heating",Mathematics Subject Classification: 76—Fluid mechanics
"

Topics in Bubbly Liquid Flows and Cavitation",Mathematics Subject Classification: 76—Fluid mechanics
"

Effective Boundary Conditions for Rough Surfaces and Acoustics of Oceanic Bubbles",Mathematics Subject Classification: 76—Fluid mechanics
"

Viscous and Nonlinear Effects in the Oscillations of Drops and Bubbles",Mathematics Subject Classification: 76—Fluid mechanics
"

Quantifying and Understanding the Linkages between Clouds and the General Circulation of the Atmosphere",Mathematics Subject Classification: 86—Geophysics
"

The Interstellar Dust and Gas Structures",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Numerical Studies of Gas and Vapor Bubble Phenomena",Mathematics Subject Classification: 76—Fluid mechanics
"

Computing Spatio-Temporal Representations of Human Faces",Mathematics Subject Classification: 68—Computer science
"

Electrokinetic-potential fluctuations generated by jet impingement at a solid-liquid interface",Mathematics Subject Classification: 76—Fluid mechanics
"

Statistical and Geometric Modeling of Spatio-Temporal Patterns for Video Understanding",Mathematics Subject Classification: 62—Statistics
"

Kinematic and Dynamical Analysis Techniques for Human Movement Analysis from Portable Sensing Devices",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Building Invariant, Robust And Stable Machine Learning Systems Using Geometry and Topology",Mathematics Subject Classification: 53—Differential geometry
"

Building constraints, geometric invariants and interpretability in deep learning: Applications in computational imaging and vision",Mathematics Subject Classification: 68—Computer science
"

Efficient Evaluation of Gaussian Sums with Applications in Vision and Learning",Mathematics Subject Classification: 68—Computer science
"

Computer Vision from Spatial-Multiplexing Cameras at Low Measurement Rates",Mathematics Subject Classification: 68—Computer science
"

Statistical and Dynamical Modeling of Riemannian Trajectories with Application to Human Movement Analysis",Mathematics Subject Classification: 62—Statistics
"

On Modified l_1-Minimization Problems in Compressed Sensing",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Splitting dello spazio - tempo e sue applicazioni in Relatività Generale.",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

On the Reduction of a Matrix to Frobenius Form",Mathematics Subject Classification: 65—Numerical analysis
"

Robust Techniques for Visual Surveillance",Mathematics Subject Classification: 68—Computer science
"

Correctness Results for On-line Robust Principal Components Analysis","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Particle Filters on Large Dimensional State Spaces and Applications in Computer Vision",Mathematics Subject Classification: 68—Computer science
"

Rigorous optimization recipes for sparse and low rank inverse problems with applications in data sciences",Mathematics Subject Classification: 68—Computer science
"

Extracting Desirable Execution Traces from Event Logs",Mathematics Subject Classification: 68—Computer science
"

Non-functional Properties in Software Product Lines: A Framework for Developing Quality-centric Software Products",Mathematics Subject Classification: 68—Computer science
"

Life Event Detection from Social Media",Mathematics Subject Classification: 68—Computer science
"

A Framework for Developing Adaptive Service Compositions",Mathematics Subject Classification: 68—Computer science
"

Algorithms for Capturing Human Body Motion and Structure",Mathematics Subject Classification: 68—Computer science
"

Information Geometry for Shape Analysis: Probabilistic Models for Shape Matching and Indexing",Mathematics Subject Classification: 53—Differential geometry
"

Novel Diffusion Based Techniques for Depth Estimation and Image Restoration from Defocused Images",Mathematics Subject Classification: 68—Computer science
"

Multimedia Information Hiding and Steganography with an Extension towards Multimedia Authentication","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Importance Sampling for Reinforcement Learning with Multiple Objectives",Mathematics Subject Classification: 68—Computer science
"

Single-frame Image Super Resolution",Mathematics Subject Classification: 68—Computer science
"

Learning with Structured Sparsity: From Discrete to Convex and Back",Mathematics Subject Classification: 68—Computer science
"

Learning without Smoothness and Strong Convexity",Mathematics Subject Classification: 68—Computer science
"

Low Dynamic Range Solutions to the High Dynamic Range Imaging Problem",Mathematics Subject Classification: 68—Computer science
"

Novel Techniques for Auto-inpainting in Heritage Reconstruction","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Some New Techniques for Motion-free Super-resolution","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Novel Approaches for Spectral Unmixing of Hyperspectral Data","Mathematics Subject Classification: 94—Information and communication, circuits"
"

ROBUST VISUAL RECOGNITION WITH LOCALLY ADAPTIVE REGRESSION KERNELS",Mathematics Subject Classification: 68—Computer science
"

Learning Ontologies in a Multiagent System",Mathematics Subject Classification: 68—Computer science
"

The Collaborative Development of Para-consistent Conceptual Models Influenced by Uncertainty: A Belief-theoretic Approach",Mathematics Subject Classification: 68—Computer science
"

Effective Web Service Composition in Diverse and Large Scale Service Networks",Mathematics Subject Classification: 68—Computer science
"

Feature Point Based Methods for the Estimation of Three Dimensional Motion Parameters",Mathematics Subject Classification: 68—Computer science
"

Image Restoration","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Motion-Free Super-Resolution",Mathematics Subject Classification: 62—Statistics
"

A Bayesian Framework for Target Tracking Using Acoustic and Image Measurements",Mathematics Subject Classification: 62—Statistics
"

A Heuristic Method of Assembly Line Balancing for Assumptions of Constants of Variable Work Element Times","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

MEASURING SPATIALLY VARYING BLUR AND ITS APPLICATION IN DIGITAL IMAGE
RESTORATION","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Global Image Filtering","Mathematics Subject Classification: 94—Information and communication, circuits"
"

An Automated Process Planning and Selection Program: APPAS","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Digital Computer Control of an Automated, Multi-Product Production Line.","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

LOCALLY ADAPTIVE KERNEL REGRESSION METHODS FOR MULTI-DIMENSIONAL SIGNAL PROCESSING","Mathematics Subject Classification: 94—Information and communication, circuits"
"

An Expert System Approach for the Control and Scheduling of Flexible
Manufacturing Cells","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Statistical and Information-Theoretic Analysis of Resolution in Imaging and Array Processing","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Strategic and Operational Decisions Faced by Contract Manufacturers in High Tech Industry","Mathematics Subject Classification: 90—Operations research, mathematical programming"
